STD_YM|STD_YMD|HDONG_CD|HDONG_NM|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
201903|20190301|1114064500|청구동|424.21|289.02|234.1|185.57|191.3|489.69|550.72|758.5|1042.08|1095.61|1161.95|1278.91|1616.98|1521.74|1733.14|1753.98|1863.05|1925.08|1586.26|1183.68|1319.11|1136.93|1301.26|816.56
201903|20190301|1114065000|신당5동|643.63|478.3|324.47|312.83|359.75|758.72|787.39|1405.62|1707.1|1924.12|1987.83|2186.35|2445.49|2213.49|2431.92|2831.02|2542.63|2603.06|2151.54|2273.71|2008.41|1763.27|1531.97|897.09
201903|20190301|1114066500|동화동|372.97|281.86|207.38|167.58|195.24|320.85|371.99|626.94|958.16|905.31|892.34|960.88|1223.93|1169.76|1208.99|1282.77|1347.95|1416.87|1232.16|1016.16|1032.46|922.03|864.32|572.78
201903|20190301|1114067000|황학동|869.48|489.61|412.4|331.76|498.1|979.79|999.74|1816.29|2436.37|2633.9|2823.07|3660.31|3697.01|3802.63|3764.18|3941.41|3681.3|3597.65|2894.76|3019.96|2554.75|2158.38|1932.78|1309.67
201903|20190301|1114068000|중림동|633.73|543.86|378.84|279.34|385.19|688.86|998.86|1168.28|1629.95|1975.67|2969.33|2708.65|3679.69|3549.14|3391.52|3427.98|3519.31|2875.73|2585.71|2180.26|1754.61|1761.61|1835.1|835.21
201903|20190301|1135056000|월계1동|1199.22|868.99|589.75|563.32|638.43|1821.67|1698.11|2473.94|2626.23|3537.91|3971.37|4446.65|4317.17|4590.91|4603.27|4948.06|5569.13|5833.05|5552.72|5439.69|4166.59|4003.43|2948.55|1653.51
201903|20190301|1135057000|월계2동|866.02|656.45|523.29|429.93|446.25|677.69|956.24|1150.11|1376.21|1768.76|1718.72|1969.46|2230.09|2226.37|2320.37|2544.11|2408.65|2886.99|2526.81|2272.91|2061.02|1779|1641.37|1073.85
201903|20190301|1135058000|월계3동|2400.88|1585.66|1212.78|1019.07|1176.42|1953.24|2318.79|2943.81|3834.81|5662.64|5750.52|6692.34|6469.62|6764.74|6400.01|6955.45|6811.16|8412.14|7121.16|6181.46|5335.83|4638.32|3675.01|2453.13
201903|20190301|1135059500|공릉1동|4143.48|2630.53|1944.37|1711.41|1865.1|3042.48|3572.72|4392.44|6281.99|7881.15|9043.74|9539.79|9535.44|9247.91|9658.34|10285.88|11127.73|12368.06|11105.88|9562.78|7979.2|7609.45|6868.32|4601.84
201903|20190301|1135060000|공릉2동|3326.66|2320.48|1678.78|1570.07|1821.47|2897.64|4260.44|5277.64|6627.41|8407.32|10448.77|10652.71|10158.31|10310.52|10638.96|11420.93|11521.87|11631.74|10854.23|8759.54|7923.75|7035.2|5664.28|3820.53
201903|20190301|1135061100|하계1동|1695.99|1139.93|718.02|596.26|764.44|1118.7|1472.7|1875.1|2631.59|3538.54|3975.22|4311.17|4897.21|5317.9|5304.23|5584.95|5214.12|5707.27|5220.37|4196.82|3754.95|3273.63|2661.21|1800.48
201903|20190301|1135061200|하계2동|1646.9|994.93|663.27|544.61|593.36|1126.44|1345.07|1775.24|2589.22|3642.22|4066.16|4465.07|4340.44|4816.62|4446.67|4863.11|4697.64|5473.26|4643.61|3976.04|3662.74|3212.24|2341.92|1732.32
201903|20190301|1135061900|중계본동|1133.44|742.38|549.24|410.36|384.29|448.9|585.67|961.95|1512.55|1875.65|1834.27|2036.74|2195.85|2430.23|2187.62|2572.98|2577.86|2722.02|2451.9|2401.99|2004.82|2004.39|1606.53|1287.83
201903|20190301|1135062100|중계1동|933.94|653.01|464.76|335.47|415.52|463.33|580.46|936.81|1585.09|1828.27|1827.18|2122.2|2483.83|2785.4|2754.87|3037.14|3014.65|3353.78|3091.37|2721.54|2380.96|2353.17|1546.9|1134.12
201903|20190301|1135062400|중계4동|1053.81|647.86|464.08|433.33|403.1|629.38|827.62|1255.62|1854.83|2308.18|2337.1|2621.43|2598.57|2755.97|2862.17|2848.63|2866.45|2935.86|2854.36|2354.32|2201.53|1995.03|1623.82|1167.75
201903|20190301|1135062500|중계2.3동|1626.82|1045.42|752.94|632.72|734.89|1171.09|1448.6|2127.33|3144.35|4379.95|4791.2|5380.75|5720.63|5757.18|5966.32|6401.7|6575.06|6618.29|6276.96|5366.78|4819.12|3902.05|2948.05|2116.79
201903|20190301|1135063000|상계1동|2638.73|1706.49|1190.91|1103.75|1297.01|2074.78|2553.72|3174.57|4888.6|6345.17|6908.32|7408.7|7458.96|7961.36|8061.85|8772.47|9346.85|9928.14|9172.97|6866.49|5944.11|5006.37|4122.4|2784.44
201903|20190301|1135064000|상계2동|1639.51|990.29|799.61|630.84|922.9|1146.22|1317.68|1900.65|3188.62|4119.58|4509.03|5169.22|5350.53|5722.91|6044.95|6064.69|6641.59|7084.79|6943.33|5297.91|4480.74|3879.11|3221.73|1832.33
201903|20190301|1135066500|상계3.4동|1196.2|776.33|506.17|507.79|522.56|927.35|1239.64|1702.37|2280.73|3384.02|3517.16|3897.18|3868.45|3769.79|3619.57|3576.3|3659.19|3722.28|3425.37|2864.63|2739.78|2412.44|2026.6|1505.28
201903|20190301|1135067000|상계5동|809.79|523.19|449.81|315.76|395.94|506.87|677.3|968.39|1309.82|1659.97|1630.2|1846.06|1865.39|2049.96|2114.9|2107.86|2472|2558.59|2537.09|2043.88|1912.41|1669.18|1385.06|1040.77
201903|20190301|1135069500|상계6.7동|3332.82|2287.87|1809.11|1505.58|1824.75|3373.67|4717.39|6608.77|8362.62|11201.67|11873.46|12723.54|12292.2|13025.45|12598.13|12951.37|13290.46|13702.85|12030.6|9720.9|8575.19|7116.62|5791.94|3801.76
201903|20190301|1135070000|상계8동|1449.71|953.04|768.06|685.74|695.94|1071.4|1145.44|1406.96|2002.45|2776.99|2728.32|2706.37|2785.19|3381.84|3035.18|3276.47|3477.63|3541.05|3260.18|2889.3|2581.85|2326.71|2001.19|1427.95
201903|20190301|1135071000|상계9동|840.87|551.06|407.88|350.82|355.68|624.26|595.71|768.15|989.67|1257.86|1423.56|1416.27|1558.3|1689.32|1809.31|1807.33|2131.08|2081.12|2298.19|1896.22|1565.24|1465.5|1304.92|912.07
201903|20190301|1135072000|상계10동|1005.8|649.01|461.86|414.12|394.43|682.37|737.03|1018.38|1654.64|2216.27|2398.96|2581.69|2553.51|2989.21|2715.72|2925.73|3000.79|3210.48|2921.4|2489.17|2105.05|1872.82|1559.32|991.61
201903|20190301|2711051700|동인동|1069.38|781.9|610.93|587.88|557.74|762.9|1303.57|1800.34|2436.62|3534.64|3883.35|4298.18|4079.13|4373.64|4546.63|4612.77|4583.72|4419.8|4549.19|3452.92|3156.1|2507.4|1842.92|1298.99
201903|20190301|2711054500|삼덕동|869.59|593.59|454.62|372.72|324.69|502.97|789.31|1009.25|1311.59|1931.14|2239.02|2654.29|2805.65|2921.25|3003.99|3194.79|2951.53|3051.2|3034.62|2592.92|2280.59|1952.57|1573.12|1198.52
201903|20190301|2711056500|성내1동|1208.17|910.39|611.76|565.79|481|1020.34|1706.54|3040.02|4774.18|7050.29|7866.49|9969.97|10814.53|10759.06|10752.89|10062.07|9925.73|9352.7|8556.28|6427.81|5480.69|4149.9|3212.4|1868.14
201903|20190301|2711057500|성내2동|1762.23|1098.31|749.21|633.21|634.74|1196.68|2175.18|4482.32|6362.73|7216.55|8292.6|9980.81|11354.79|10634.02|11221.89|9757.43|10010.98|9651.11|8760.53|6631.53|5978.46|4433.11|3437.21|1798.43
201903|20190301|2711058500|성내3동|442.11|289.05|206.95|199.53|242.58|410.35|727.14|1536.02|1934.45|1722.46|1823.32|2269.06|2305.5|2398.8|2811.67|2493.96|2403.56|2097.4|1864.34|1366.26|1426.2|1144.64|893.36|501.27
201903|20190301|2711059500|대신동|517.25|341.77|255.15|218.27|278.54|597.56|854.24|1722.07|2550.16|3007.95|4099.54|5018.65|5482.36|5589.59|5519.43|5100.31|4519.31|4167.03|3542.25|2917.7|2650.17|1854.49|1334.01|594.15
201903|20190301|2711064000|남산1동|391.23|218.31|187.08|149.13|119.13|398.89|560.59|960.25|1551.36|2001.64|1989.86|2409.65|2387.18|2559.18|2386.88|2667.8|2462.38|2744.34|2339.59|1997.7|1715.34|1445.98|963.91|482.36
201903|20190301|2711065000|남산2동|587.2|358.85|266.94|257.29|222.94|558.22|773.29|1449.81|2226.32|2526.52|2853.2|3241.73|3684.32|3465.9|3441.79|3287.36|3218.32|3318.91|3095.52|2297.24|2013.41|1464.71|1398.23|617.71
201903|20190301|2711066000|남산3동|191.61|101.41|82.78|58.17|58.94|112.39|144.05|270.41|380.57|466.58|475.58|513.52|526.7|599.07|588.47|554.93|695.48|621.97|651.4|504.66|478.32|393.05|267.84|171.67
201903|20190301|2711067000|남산4동|459.2|276.06|207.91|156.98|155.83|292.16|401.04|618.67|849.55|985.25|1016.62|1086.23|1268.32|1198.15|1362.6|1386.82|1501.72|1675.6|1493.91|1330.11|1214.1|943.09|757.07|481.92
201903|20190301|2711068000|대봉1동|828.74|541.41|350.27|282.77|281.28|411.38|720.5|1103.2|1772.86|2689.7|2971.79|3304.88|3650.71|3710.26|4347.15|4134.46|4099.12|4090.44|3709.34|2954.01|2502.9|2094.22|1451.7|888.58
201903|20190301|2711069000|대봉2동|105.11|91.4|54.65|38.27|34.43|78.1|99.01|150.91|204.06|305.95|298.23|318.24|343.55|354.46|500.4|387.1|415.55|490.02|403.61|391.41|361.97|279.82|167.27|150.49
201903|20190301|2726051000|범어1동|1115.08|667.54|514.6|377.7|331.37|696.91|858.92|1267.84|1752.25|2569.47|2631.08|3026.04|3420.83|3693.35|3411.67|3624.5|3681.59|4168.51|4073.17|3522.35|3121.18|2547.45|1771.6|1202.43
201903|20190301|2726052000|범어2동|1165.83|730.03|615.46|405.12|373.84|676.98|1060.9|1551.22|2294.54|3267.18|3392.58|3875.24|4295.79|4248.3|4437.8|4631.49|4648.13|4868.7|4843.32|4025.03|3441.36|3004.52|2159.08|1338.68
201903|20190301|2726053000|범어3동|690.64|456.23|342.58|271.59|198.06|449.7|618.15|831.74|1201.29|1623.83|1859.07|2080.06|2091.26|2189.03|2432.35|2451.31|2683.38|2761.49|2909.3|2441.28|2141.37|1742.4|1248.23|802.27
201903|20190301|2726054000|범어4동|948.19|474.44|407.28|239.98|245.3|502.28|674.12|977.42|1597.75|2306.52|2338.53|2577.74|3128.21|2882.2|3083.46|3388.43|3359.43|3499.6|3724.28|3086.39|2550.89|2536.26|1647.87|1060.55
201903|20190301|2726055000|만촌1동|1642.82|1118.3|723.29|498.86|636.75|1093.46|1755.65|2386.26|3706.94|5416.54|5529.57|6588.73|6340.97|7140.64|6633.11|6974.56|7118.87|7235.88|7011.23|5904.06|5094.77|4297.07|3257.37|1779.54
201903|20190301|2726056000|만촌2동|903.65|628.85|424.77|249.9|315.27|661.79|989.86|1373.9|2043.92|2518.29|2632.67|3136.4|3291.4|3306.56|3348.32|3154.73|3590.93|3903.59|3709.8|3091.81|2511.13|2447.11|1822.35|1035.11
201903|20190301|2726056100|만촌3동|546.49|392.57|264.37|146.57|151.24|395.65|627.36|879.18|1248.42|1577.67|1635.82|1873.48|2073.51|2089.54|2085.57|2236.94|2477.33|2600.9|2370.39|2216.14|1773.93|1746.27|1222.96|667.41
201903|20190301|2726057000|수성1가동|1077.47|757.77|534.4|507.1|473.98|662.04|954.62|1298.3|1890.4|2517.99|2731.01|2895.71|3134.23|3222.96|3414.8|3404.54|3690.16|4116.65|3854.97|3194.5|2832.13|2451.24|1794.98|1266.12
201903|20190301|2726058000|수성2.3가동|871.78|557.57|414.69|331.49|325.79|544.93|634.2|932.4|1540.23|1934.65|2052.19|2299.1|2531.56|2516.83|2584.69|2599.16|2957.77|3225.15|3165.31|2784.01|2389.5|2069.69|1453.39|940.06
201903|20190301|2726059000|수성4가동|886.35|585.66|407.28|309.31|303.97|489.59|728.89|1003.6|1516.81|2045.62|2146.28|2305.37|2571.58|2577.57|2887.26|2843.65|3281.28|3570.53|3523.72|3130.53|2637.13|2215.19|1636.08|1018.62
201903|20190301|2726060100|황금1동|994.56|638.21|484.68|328.25|330.91|424.42|732.29|994.99|1658.02|2007.66|2240.45|2122.13|2464.6|2515.06|2617.95|2542.28|3139.2|3153.48|3312.3|2750.47|2616.36|2458.24|1680.97|1130.12
201903|20190301|2726060200|황금2동|1482.74|988.22|674.98|551.25|440.77|530.14|882.17|1173.38|1775.21|2566.85|2853.97|3349.96|3580.66|3579.22|3469.53|3647.3|3881.19|4846.89|4526.5|3981.67|3247.35|2988.16|2145.09|1537.54
201903|20190301|2726061000|중동|810.86|522.54|369.74|311.36|304.03|433.04|642.55|865.61|1381.14|1643.42|1799.33|2158.09|2225.36|2190.8|2257.19|2318.22|2550.87|2906.32|2954.97|2569.85|1915.83|1747.81|1289.49|809.5
201903|20190301|2726062000|상동|1123.78|750.04|561.93|480.98|445.16|564.24|884.6|1351.31|1958.88|2555.11|2954.05|3629.02|3894.99|3618.58|4039.41|4162.11|4604.52|5022.1|5260.33|3775.1|3276.7|2783.47|2002.65|1309.52
201903|20190301|2726063000|파동|572.43|329.7|276.86|261.89|229.57|318.63|646.36|912.76|1223.5|1803.52|2557.93|3688.1|3600.9|2679.17|2618.42|2742.29|2936.91|3430.82|3015.26|1996.59|1900.65|1603.76|1195.85|648.46
201903|20190301|2726064000|두산동|2155.62|1538.58|1182.77|802.86|783.04|798.2|1172.23|1488.31|2368.16|3424.44|4017.45|5426.08|6314.63|5968.14|6106.68|6387.1|6724.95|7830.24|8357|7158.35|5848.13|5056.95|3517.99|2618.16
201903|20190301|2726065100|지산1동|1293.17|822.62|659.97|441.79|414.48|500.76|853.83|1151.67|1730.58|2376.06|2646.02|3093.5|3151.42|3263.44|3343.83|3536.5|3972.37|4379.91|4340.51|3471.81|3164.83|2802.37|2122.39|1448.95
201903|20190301|2726065200|지산2동|589.35|345.62|313.99|199.1|204.27|241.52|423.22|548.06|803.5|1118.81|1275.89|1369.27|1453.06|1668.58|1683.35|1684.47|2001.26|2302.02|2415.46|1794.02|1746.51|1427.88|1119.39|750.45
201903|20190301|2726066100|범물1동|476.98|311.5|210.76|158.42|241.36|288.8|509.62|722.58|991.73|1442.15|1763.82|1803.54|1869.23|1923.67|1900.87|2048.13|2431.65|2573.41|2418.47|1836.49|1454.97|1277.74|1035.96|606.95
201903|20190301|2726066200|범물2동|416.85|225.45|169.06|121.58|150.31|197.79|351.73|450.08|602.96|919.83|1149.06|1222|1246.86|1250.29|1282.99|1329.1|1531.6|1672.1|1660.96|1205.25|1157.11|907|779.41|491.23
201903|20190301|2726067000|고산1동|1826.56|1025.51|668.57|512.59|586.58|1071.9|1688.33|2429.13|3773.03|4960.28|5911.93|6258.8|6366.4|6270.28|6358.66|6649.62|7530.96|8369.62|7631.2|6250.89|5334.86|4396.67|3356.1|2092.51
201903|20190301|2726068000|고산2동|3011.94|1857.21|1390.36|1040.79|1256.33|2780.35|4376.38|6047.61|8960.17|12502.54|16037.13|15170.34|14116.16|14054.98|15911.22|15778.97|16990.5|17211.78|15619.26|12543.44|10401.62|9064.29|6473.01|3760.88
201903|20190301|2726069000|고산3동|801.34|482.02|337.24|268.58|339.25|557.31|811.45|1223.71|1880.57|2217.95|2641.55|2971.95|2554.89|2714.75|3236.85|3148.53|3556.37|3770.13|3566|2732.07|2628.01|2326.17|1767.06|957.83
201903|20190302|1114052000|소공동|1312.24|979.93|741.22|600.11|992.79|2724.57|3512.39|5258.91|7400.72|8942.37|11062.85|11783.45|13573.27|14606.12|12609.19|13282.51|12731.45|10885.63|9169.83|7195.57|6602.2|5812.74|4485.5|2808.35
201903|20190302|1114054000|회현동|1602.92|954.16|719.72|649.48|1378.46|3912.39|6244.16|8923.01|13301.07|15563.73|19014.04|22443.95|22002.66|24383.78|23137.59|20805.02|19168.63|17723.94|13583.91|10669.86|10357.58|8259.22|6825.15|3661.67
201903|20190302|1114055000|명동|2179.42|1649.39|1235.18|969.77|1512.46|4005.22|5202.52|7441.36|11650.39|14676.08|18333.83|21366.73|23330.47|24239.55|21861.7|21353.28|21321.82|20774.86|15166.88|10943.32|9044.02|8708.6|6827.22|4206.47
201903|20190302|1114057000|필동|611.07|484.1|367.69|314.1|368.36|1488.88|2088.42|3200.27|5009.45|5599.29|6941.83|7887.16|8439.52|9196.99|7843.4|8453.64|8710.93|7289.58|6571.12|4944.28|4205.86|4172.04|3178.35|1267.04
201903|20190302|1114058000|장충동|795.34|557.04|444.54|410.46|522.12|908.29|1242.18|2109.53|2961.42|3452.33|4684.27|5504.64|5718.51|6204.83|5608.19|5498.27|5413.2|4789.82|3990.24|2703.26|2561.49|2264.35|1766.25|1009.33
201903|20190302|1114059000|광희동|1931.52|1422.8|1168.82|1006.47|1202.77|2921.18|4043.54|6197.89|9629.14|10932.03|13664.33|15537.68|17031.11|18038.91|17736.84|18991.05|17934.12|16292.44|12375.79|9664.1|9569.86|7673.03|6847.61|3630.99
201903|20190302|1114060500|을지로동|553.84|356.05|293.27|366.68|514.11|2396.96|2793.96|4104.83|5942.19|5920.29|6605.32|9009.9|10000.78|9824.56|8796.34|8881.74|9347.94|8283.76|6169.39|5289.45|4178.44|4270.89|4417.34|1394.14
201903|20190302|1114061500|신당동|1736.13|1082.97|1001.07|887.58|1044.43|1623.65|1848.37|3120.83|4529.04|4388.98|4482.1|5162.76|4919.25|5587.66|5734.46|6067.52|5852.6|6351.05|4514.4|3338.19|3225.95|3119.05|2876.58|1657.46
201903|20190302|1114062500|다산동|715.62|549.19|421.65|379.03|398.14|808.32|963.83|1417.85|2214.93|2172.87|2631.15|2854|3110.12|3265.8|3525.28|3252.9|3721.97|3610.9|3436.54|2626.52|2538.08|2088.58|1924.46|1256.53
201903|20190302|1114063500|약수동|806.22|610.7|442.05|419.58|413.57|1135.58|1305.66|1701.51|2903.2|3031.64|3770.16|4078.59|4636.58|4685.25|5298.9|4797.64|5525.2|4856.16|5241.55|3941.93|3743.05|2975.91|2629.84|1665.52
201903|20190302|1114064500|청구동|326.11|237.92|193.93|152.73|179.13|475.66|526.69|695.02|1036.29|1137.83|1199.22|1299.34|1488.2|1398.88|1827.68|1400.29|2021.36|1875.45|1596.56|1296.26|1266.33|1307.89|1254.7|725.29
201903|20190302|1114065000|신당5동|477.85|320.98|268.4|239.6|323.73|711.88|829.33|1096.94|1723.31|1637.45|1693.06|2307.04|2154.72|2685|2794.32|2592.06|2826.48|2855.02|2554.69|1930.68|1485.83|1726.6|1419.52|951.73
201903|20190302|1114066500|동화동|310.55|222.4|182.52|169.71|175.06|333.72|417.11|605.15|969.17|897.69|992.9|1015.28|1197.37|1159.89|1257.01|1264.55|1329.04|1410.14|1349.51|967.21|993.39|971.57|911.6|558.52
201903|20190302|1114067000|황학동|598.71|436.93|354.61|313.06|429.73|988.41|1096.91|1647.78|2561.58|2352.44|2715.22|3736.53|3471.21|4426.44|4415.54|3935.43|3892.08|4091.06|3239.44|2532.06|1989.7|2122.46|1772.88|1152.55
201903|20190302|1114068000|중림동|492.14|331.23|242.15|197.24|300.71|595.42|869.16|984.44|1791.03|2008.7|2455.64|2758.6|2828.58|3233.55|2916.02|3303.31|2956.38|2914.08|2453.84|2221.1|1994.2|1677.89|1345.97|875.41
201903|20190302|1135056000|월계1동|1135.53|626.32|488.19|375.83|491.03|1675.01|1525.72|2445.94|2955.65|3344.99|3743.77|4761.74|4458.47|5095.99|4654.88|5410.33|5955.5|6250.17|5305.45|5018.23|4227.41|4252.36|3710.99|1790.99
201903|20190302|1135057000|월계2동|678.58|484.15|371.05|367.57|356.97|593.66|886.24|1187.66|1613.04|1804.63|1982.16|2128.97|2338.89|2450.64|2756.95|2738.57|2433.49|2868.58|2660.76|2318|2110.19|1971.01|1583.25|1127.64
201903|20190302|1135058000|월계3동|1584.94|1146.61|907.07|748.34|875.24|1669.63|2161.13|2850.99|3972.85|5347.67|5775.33|6674.46|6009.93|7159.12|7599.95|7657.55|7559.16|7983.57|6902.27|6739.03|5375.09|5627.99|3713.69|2621.9
201903|20190302|1135059500|공릉1동|2866.66|1879.36|1559.29|1313.88|1526.62|2523.01|3153.49|4258.73|6790.01|8781.94|8287.2|9814.31|10748.68|10633.41|10992.48|11169.49|12631.15|12575.18|11778.58|10066.79|8548.4|8693.45|7085.41|5061.91
201903|20190302|1135060000|공릉2동|2742.73|1864.01|1515.03|1345.24|1560.48|2335.76|3467.55|4681.2|6689.17|9364.75|9667|11322.78|12812.65|12326.43|12328.86|13042.78|12827.41|12858.56|11069.44|9849.93|7912.65|7904.39|6046.67|4471.47
201903|20190302|1135061100|하계1동|1091.83|656.18|463.54|474.64|538.6|945.58|1333.96|2002.25|3381.67|4195.19|4308.35|5024.35|5466.55|5729.88|6002.88|6071.68|6067.87|6000.33|5299.05|4118.49|3530.38|3669.34|2630.46|1740.92
201903|20190302|1135061200|하계2동|1000.68|653.02|462.11|441.05|406.93|974.21|1196.16|2011.55|3150.71|3726.45|4162.9|4659.51|4421.56|5015.74|5203.5|5695|5416.39|5664.63|4890.76|3977.95|3551.51|3741.83|2710.52|1846.77
201903|20190302|1135061900|중계본동|815.81|518.38|444.66|373.48|358.14|469.43|582.17|1254.17|2022.23|2575.63|2683.48|2754.41|3090.97|3165.81|2943.28|2746.72|2739.73|2883.74|2739.54|2381.83|2137.02|2228.02|1575.93|1233.15
201903|20190302|1135062100|중계1동|703.84|423.86|320.47|276.54|314.22|478.02|585|1218|2090.25|2967.67|2633.13|3200.87|3581.68|3689.77|3507.07|3480.77|3377|3859.69|3385.5|2734.24|2493.08|2695.5|1724.9|1211.85
201903|20190302|1135062400|중계4동|736.67|470.59|395.88|329.19|390.89|553.51|731.72|1232.44|1934.53|2382.5|2515.4|2643.32|2842.88|3039.66|2768.58|2995.89|3077.47|3151.35|2877.82|2346.95|2111.1|2131.96|1641.9|1291.72
201903|20190302|1135062500|중계2.3동|1159.81|788.86|505.11|490.96|451.4|1083.92|1305.31|2166.57|3830.58|4833.59|5343.88|6141.64|6447.3|6470.21|6693.21|7118.33|7426.11|7510.23|6442.85|5626.24|4826.12|4214.15|3117.35|2186.84
201903|20190302|1135063000|상계1동|1693.66|1197.37|906.74|920.85|1033.96|1671.94|2318.82|3164.68|5058.17|6520.35|7758.99|8355.16|8837.02|8707.9|8656.65|9299.57|10501.81|10805.81|9506.65|6699.68|5774.25|5364.9|4220.76|2929.93
201903|20190302|1135064000|상계2동|1182.41|827.84|517.39|530.71|625.86|1054.64|1295.94|2397.57|4189.6|4964.33|5039.73|6196.83|6385.97|6833.31|6724.4|6738.84|7499.21|7875.78|7416.67|5530.65|4618.89|4084.48|3489.46|2030.23
201903|20190302|1135066500|상계3.4동|951.93|624.33|483|478.15|459.89|852.24|1169.76|1601.87|2557.97|3037.98|3714.63|3866.6|4121.62|3908.9|3835.2|3587.72|3946.62|3777.83|3334.67|2888.24|2556.64|2519.31|1965.96|1501.48
201903|20190302|1135067000|상계5동|575.04|479.37|308.11|268.55|293.51|458.41|635|1042.61|1441.92|1725.03|1781.84|1950.93|2126.6|2177.18|2203.32|2299.92|2506.79|2713.3|2508.16|2068.13|1813.37|1895.64|1297.11|1061.93
201903|20190302|1135069500|상계6.7동|2412.07|1597.11|1199.05|1149.16|1213|2498.41|3553.78|5237.27|8486.48|10908.06|11945.88|13032.19|12467.2|12932.48|13656.42|13599.81|13758.13|13771.58|12699.79|10185.71|8430.88|8204.08|5743.2|3822.53
201903|20190302|1135070000|상계8동|969.04|724.67|612.18|533.26|625.83|833.53|1032.78|1373.44|2082.68|2714.85|3272.66|3169.86|3331.49|3369.88|3456.76|3388.05|3671.14|3445.75|3351.51|2721.29|2260.95|2213.31|1913.19|1431.12
201903|20190302|1135071000|상계9동|522.43|410.39|349.01|297.72|335.28|494.29|571.4|792.58|1220.51|1585.13|1866.4|1909.06|1874.53|1846.77|1989.17|2033.99|2157.9|2150.02|2225.1|1874.9|1481.48|1568.3|1223.34|890.23
201903|20190302|1135072000|상계10동|707.76|431.42|339.58|334.44|335.15|552.68|708.05|1136.79|1865.96|2242.96|2816.73|3342.19|2993.6|3059.69|3081.49|2949.23|3283.99|3143.01|2958.03|2394.56|1850.79|1916.8|1451.79|1072.91
201903|20190302|2711051700|동인동|647.26|490.71|372.8|344.56|396.73|699.71|1121.45|1758.24|2747.72|3716.72|4287.13|4580.96|5066.3|5423.16|6054.64|5845.34|5764.48|5221.79|4754.77|3770.1|3667.91|2861.27|1802.61|1303.88
