"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20200401","3호선","안국","15323.0","15897.0","20200404"
"20200401","3호선","종로3가","9012.0","10328.0","20200404"
"20200401","3호선","을지로3가","9215.0","9694.0","20200404"
"20200401","3호선","충무로","1.0","0.0","20200404"
"20200401","3호선","동대입구","6203.0","6833.0","20200404"
"20200401","3호선","약수","11087.0","10856.0","20200404"
"20200401","3호선","금호","6774.0","6360.0","20200404"
"20200401","3호선","옥수","7318.0","7509.0","20200404"
"20200401","3호선","압구정","25103.0","27025.0","20200404"
"20200401","3호선","신사","24391.0","25825.0","20200404"
"20200401","3호선","잠원","4588.0","4492.0","20200404"
"20200401","3호선","고속터미널","26876.0","25858.0","20200404"
"20200401","3호선","교대(법원.검찰청)","12349.0","8385.0","20200404"
"20200401","3호선","남부터미널(예술의전당)","23039.0","23771.0","20200404"
"20200401","3호선","양재(서초구청)","32328.0","34986.0","20200404"
"20200401","3호선","매봉","10094.0","9688.0","20200404"
"20200401","3호선","도곡","4029.0","4322.0","20200404"
"20200401","3호선","대치","8006.0","7842.0","20200404"
"20200401","3호선","학여울","1387.0","1431.0","20200404"
"20200401","3호선","대청","7720.0","7135.0","20200404"
"20200401","3호선","일원","7386.0","7168.0","20200404"
"20200401","3호선","수서","11943.0","12211.0","20200404"
"20200401","3호선","가락시장","7506.0","7251.0","20200404"
"20200401","3호선","경찰병원","6402.0","6429.0","20200404"
"20200401","3호선","오금","5410.0","4719.0","20200404"
"20200401","4호선","당고개","10471.0","9626.0","20200404"
"20200401","4호선","상계","17011.0","15388.0","20200404"
"20200401","4호선","노원","16435.0","18552.0","20200404"
"20200401","4호선","창동","22139.0","23588.0","20200404"
"20200401","4호선","쌍문","26719.0","24290.0","20200404"
"20200401","4호선","수유(강북구청)","30405.0","30177.0","20200404"
"20200401","4호선","미아(서울사이버대학)","13163.0","12682.0","20200404"
"20200401","4호선","미아사거리","24418.0","23620.0","20200404"
"20200401","4호선","길음","17136.0","16291.0","20200404"
"20200401","4호선","성신여대입구(돈암)","16678.0","15917.0","20200404"
"20200401","4호선","한성대입구(삼선교)","11092.0","10970.0","20200404"
"20200401","4호선","혜화","23977.0","24316.0","20200404"
"20200401","4호선","동대문","18203.0","18606.0","20200404"
"20200401","4호선","동대문역사문화공원(DDP)","13032.0","12427.0","20200404"
"20200401","4호선","충무로","23707.0","24828.0","20200404"
"20200401","4호선","명동","14191.0","14700.0","20200404"
"20200401","4호선","회현(남대문시장)","19720.0","21086.0","20200404"
"20200401","4호선","서울역","9700.0","11912.0","20200404"
"20200401","4호선","숙대입구(갈월)","10951.0","10826.0","20200404"
"20200401","4호선","삼각지","4076.0","4374.0","20200404"
"20200401","4호선","신용산","12816.0","13310.0","20200404"
"20200401","4호선","이촌(국립중앙박물관)","5185.0","5962.0","20200404"
"20200401","4호선","동작(현충원)","2265.0","2398.0","20200404"
"20200401","4호선","총신대입구(이수)","16270.0","17896.0","20200404"
"20200401","4호선","사당","20759.0","17567.0","20200404"
"20200401","4호선","남태령","831.0","674.0","20200404"
"20200401","경부선","서울역","2305.0","786.0","20200404"
"20200401","경부선","남영","8150.0","8658.0","20200404"
"20200401","경부선","용산","23128.0","23729.0","20200404"
"20200401","경부선","노량진","7679.0","7576.0","20200404"
"20200401","경부선","대방","11208.0","11340.0","20200404"
"20200401","경부선","영등포","29700.0","30830.0","20200404"
"20200401","경부선","신도림","3405.0","3454.0","20200404"
"20200401","경부선","신길","8114.0","6654.0","20200404"
"20200401","경부선","구로","15008.0","15196.0","20200404"
"20200401","경부선","가산디지털단지","15966.0","18329.0","20200404"
"20200401","경부선","금천구청","9773.0","9676.0","20200404"
"20200401","경부선","석수","8778.0","7724.0","20200404"
"20200401","경부선","관악","6093.0","5552.0","20200404"
"20200401","경부선","안양","17500.0","17867.0","20200404"
"20200401","경부선","명학","7884.0","7660.0","20200404"
"20200401","경부선","금정","21876.0","22383.0","20200404"
"20200401","경부선","군포","6544.0","6500.0","20200404"
"20200401","경부선","의왕","7635.0","7708.0","20200404"
"20200401","경부선","성균관대","11016.0","10860.0","20200404"
"20200401","경부선","화서","6094.0","5823.0","20200404"
"20200401","경부선","수원","24798.0","26801.0","20200404"
"20200401","경부선","독산","14505.0","15253.0","20200404"
"20200401","경부선","세류","2418.0","2307.0","20200404"
"20200401","경부선","병점","10380.0","10081.0","20200404"
"20200401","경부선","세마","1932.0","1767.0","20200404"
"20200401","경부선","오산대","2161.0","1942.0","20200404"
"20200401","경부선","오산","6623.0","6624.0","20200404"
"20200401","경부선","진위","1223.0","1131.0","20200404"
"20200401","경부선","송탄","2893.0","2747.0","20200404"
"20200401","경부선","서정리","3856.0","3895.0","20200404"
"20200401","경부선","지제","1772.0","1634.0","20200404"
"20200401","경부선","평택","7730.0","7575.0","20200404"
"20200401","경부선","성환","2270.0","2295.0","20200404"
"20200401","경부선","직산","533.0","539.0","20200404"
"20200401","경부선","두정","3221.0","3220.0","20200404"
"20200401","경부선","천안","3095.0","3000.0","20200404"
"20200401","경부선","당정","5150.0","4933.0","20200404"
"20200401","경부선","서동탄","1334.0","1134.0","20200404"
"20200401","경부선","광명","1991.0","1803.0","20200404"
"20200401","경인선","개봉","17997.0","18078.0","20200404"
"20200401","경인선","오류동","9851.0","9329.0","20200404"
"20200401","경인선","역곡","23141.0","22921.0","20200404"
"20200401","경인선","부천","27919.0","28031.0","20200404"
"20200401","경인선","송내","24795.0","24506.0","20200404"
"20200401","경인선","부평","24824.0","25734.0","20200404"
"20200401","경인선","백운","5996.0","5960.0","20200404"
"20200401","경인선","동암","13214.0","13244.0","20200404"
"20200401","경인선","주안","16518.0","15108.0","20200404"
"20200401","경인선","제물포","8173.0","7717.0","20200404"
"20200401","경인선","동인천","11757.0","11288.0","20200404"
"20200401","경인선","인천","2527.0","1900.0","20200404"
"20200401","경인선","구일","5279.0","5374.0","20200404"
"20200401","경인선","소사","7889.0","7521.0","20200404"
"20200401","경인선","부개","7169.0","6794.0","20200404"
"20200401","경인선","간석","4885.0","4566.0","20200404"
"20200401","경인선","도원","2271.0","2369.0","20200404"
"20200401","경인선","온수(성공회대입구)","5030.0","5104.0","20200404"
"20200401","경인선","중동","7764.0","7391.0","20200404"
"20200401","경인선","도화","3161.0","2787.0","20200404"
"20200401","경원선","이촌(국립중앙박물관)","3000.0","2264.0","20200404"
"20200401","경원선","서빙고","1407.0","1272.0","20200404"
"20200401","경원선","한남","3364.0","3178.0","20200404"
"20200401","경원선","옥수","21.0","18.0","20200404"
"20200401","경원선","응봉","1519.0","1441.0","20200404"
"20200401","경원선","왕십리(성동구청)","11271.0","13079.0","20200404"
"20200401","경원선","청량리(서울시립대입구)","10104.0","11035.0","20200404"
"20200401","경원선","외대앞","5997.0","5787.0","20200404"
"20200401","경원선","신이문","7401.0","6668.0","20200404"
"20200401","경원선","석계","7084.0","8034.0","20200404"
"20200401","경원선","광운대","6823.0","6403.0","20200404"
"20200401","경원선","월계","4852.0","4530.0","20200404"
"20200401","경원선","녹천","3951.0","3328.0","20200404"
"20200401","경원선","방학","7863.0","7594.0","20200404"
"20200401","경원선","도봉","4983.0","4893.0","20200404"
"20200401","경원선","도봉산","6779.0","4087.0","20200404"
"20200401","경원선","망월사","5675.0","5902.0","20200404"
"20200401","경원선","회룡","9940.0","9722.0","20200404"
"20200401","경원선","의정부","13814.0","14149.0","20200404"
"20200401","경원선","가능","5230.0","5031.0","20200404"
"20200401","경원선","녹양","3839.0","3522.0","20200404"
"20200401","경원선","양주","6104.0","5761.0","20200404"
"20200401","경원선","덕계","1935.0","1776.0","20200404"
"20200401","경원선","덕정","4419.0","4352.0","20200404"
"20200401","경원선","지행","4668.0","4671.0","20200404"
"20200401","경원선","동두천중앙","2414.0","2293.0","20200404"
"20200401","경원선","보산","1175.0","1020.0","20200404"
"20200401","경원선","동두천","1386.0","1661.0","20200404"
"20200401","경원선","소요산","2154.0","1753.0","20200404"
"20200401","안산선","산본","13823.0","14942.0","20200404"
"20200401","안산선","대야미","4424.0","3913.0","20200404"
"20200401","안산선","반월","3711.0","3547.0","20200404"
"20200401","안산선","상록수","15211.0","14911.0","20200404"
"20200401","안산선","한대앞","6011.0","6013.0","20200404"
"20200401","안산선","중앙","12037.0","12650.0","20200404"
"20200401","안산선","고잔","6703.0","6535.0","20200404"
"20200401","안산선","초지","3368.0","3373.0","20200404"
"20200401","안산선","안산","10030.0","8699.0","20200404"
"20200401","안산선","신길온천","1327.0","1194.0","20200404"
"20200401","안산선","정왕","5419.0","6009.0","20200404"
"20200401","안산선","오이도","7131.0","6957.0","20200404"
"20200401","안산선","수리산","3659.0","2974.0","20200404"
"20200401","과천선","선바위","7452.0","6733.0","20200404"
"20200401","과천선","경마공원","1114.0","1114.0","20200404"
"20200401","과천선","대공원","2067.0","2147.0","20200404"
"20200401","과천선","과천","3794.0","3493.0","20200404"
"20200401","과천선","정부과천청사","7468.0","7306.0","20200404"
"20200401","과천선","인덕원","20441.0","20974.0","20200404"
"20200401","과천선","평촌","15284.0","15224.0","20200404"
"20200401","과천선","범계","21484.0","20704.0","20200404"
"20200401","분당선","선릉","11293.0","17757.0","20200404"
"20200401","분당선","한티","10002.0","10700.0","20200404"
"20200401","분당선","도곡","4958.0","4943.0","20200404"
"20200401","분당선","구룡","1067.0","1051.0","20200404"
"20200401","분당선","개포동","2579.0","2754.0","20200404"
"20200401","분당선","대모산입구","2749.0","2581.0","20200404"
"20200401","분당선","수서","9737.0","9923.0","20200404"
"20200401","분당선","수원","6037.0","4090.0","20200404"
"20200401","분당선","서울숲","8390.0","8544.0","20200404"
"20200401","분당선","압구정로데오","13450.0","15099.0","20200404"
"20200401","분당선","강남구청","7735.0","9119.0","20200404"
"20200401","분당선","선정릉","7095.0","7642.0","20200404"
"20200401","분당선","가천대","5266.0","6228.0","20200404"
"20200401","분당선","태평","11249.0","10924.0","20200404"
"20200401","분당선","모란","16228.0","16278.0","20200404"
"20200401","분당선","야탑","19992.0","20880.0","20200404"
"20200401","분당선","서현","18223.0","18477.0","20200404"
"20200401","분당선","수내","9894.0","9921.0","20200404"
"20200401","분당선","정자","12516.0","13494.0","20200404"
"20200401","분당선","미금","12011.0","12794.0","20200404"
"20200401","분당선","오리","9389.0","7814.0","20200404"
"20200401","분당선","이매","3867.0","3655.0","20200404"
"20200401","분당선","보정","1862.0","1541.0","20200404"
"20200401","분당선","죽전","10024.0","10885.0","20200404"
"20200401","분당선","구성","3700.0","3880.0","20200404"
"20200401","분당선","신갈","3368.0","3266.0","20200404"
"20200401","분당선","기흥","7469.0","7102.0","20200404"
"20200401","분당선","상갈","4107.0","3860.0","20200404"
"20200401","분당선","청명","3044.0","2855.0","20200404"
"20200401","분당선","영통","5970.0","6137.0","20200404"
"20200401","분당선","망포","10563.0","10119.0","20200404"
"20200401","분당선","매탄권선","3448.0","3242.0","20200404"
"20200401","분당선","수원시청","8440.0","9267.0","20200404"
"20200401","분당선","매교","1734.0","1781.0","20200404"
"20200401","일산선","원흥","7759.0","7170.0","20200404"
"20200401","일산선","지축","1.0","0.0","20200404"
"20200401","일산선","삼송","14650.0","14069.0","20200404"
"20200401","일산선","원당","9473.0","9024.0","20200404"
"20200401","일산선","화정","13941.0","14531.0","20200404"
"20200401","일산선","대곡","1515.0","1164.0","20200404"
"20200401","일산선","백석","8359.0","8374.0","20200404"
"20200401","일산선","마두","6048.0","6306.0","20200404"
"20200401","일산선","정발산","6063.0","6182.0","20200404"
"20200401","일산선","주엽","6708.0","6808.0","20200404"
"20200401","일산선","대화","10917.0","8492.0","20200404"
"20200401","중앙선","회기","18558.0","17784.0","20200404"
"20200401","중앙선","중랑","4688.0","4459.0","20200404"
"20200401","중앙선","상봉(시외버스터미널)","4909.0","4865.0","20200404"
"20200401","중앙선","망우","6377.0","6199.0","20200404"
"20200401","중앙선","양원","1179.0","1205.0","20200404"
"20200401","중앙선","구리","11221.0","11443.0","20200404"
"20200401","중앙선","도농","7873.0","7286.0","20200404"
"20200401","중앙선","양정","790.0","717.0","20200404"
"20200401","중앙선","덕소","4742.0","4683.0","20200404"
"20200401","중앙선","도심","2214.0","1684.0","20200404"
"20200401","중앙선","팔당","724.0","754.0","20200404"
"20200401","중앙선","운길산","688.0","675.0","20200404"
"20200401","중앙선","양수","1413.0","1428.0","20200404"
"20200401","중앙선","신원","190.0","149.0","20200404"
"20200401","중앙선","국수","560.0","546.0","20200404"
"20200401","중앙선","아신","419.0","412.0","20200404"
"20200401","중앙선","오빈","268.0","261.0","20200404"
"20200401","중앙선","양평","1909.0","1920.0","20200404"
"20200401","중앙선","원덕","305.0","302.0","20200404"
"20200401","중앙선","용문","1263.0","1297.0","20200404"
"20200401","중앙선","지평","33.0","38.0","20200404"
"20200401","장항선","봉명","842.0","790.0","20200404"
"20200401","장항선","쌍용(나사렛대)","1258.0","1167.0","20200404"
"20200401","장항선","배방","672.0","651.0","20200404"
"20200401","장항선","온양온천","2171.0","2260.0","20200404"
"20200401","장항선","신창(순천향대)","723.0","722.0","20200404"
"20200401","경의선","서울역","3233.0","4227.0","20200404"
"20200401","경의선","신촌","662.0","866.0","20200404"
"20200401","경의선","효창공원앞","2369.0","2676.0","20200404"
"20200401","경의선","공덕","2821.0","2554.0","20200404"
"20200401","경의선","서강대","1578.0","1547.0","20200404"
"20200401","경의선","홍대입구","1288.0","1478.0","20200404"
"20200401","경의선","가좌","4166.0","3843.0","20200404"
"20200401","경의선","디지털미디어시티","1780.0","1765.0","20200404"
"20200401","경의선","수색","1933.0","1955.0","20200404"
"20200401","경의선","화전","1210.0","1140.0","20200404"
"20200401","경의선","강매","2595.0","2201.0","20200404"
"20200401","경의선","행신","6135.0","5975.0","20200404"
"20200401","경의선","능곡","3009.0","2760.0","20200404"
"20200401","경의선","곡산","441.0","493.0","20200404"
"20200401","경의선","백마","5612.0","5345.0","20200404"
"20200401","경의선","풍산","4241.0","3964.0","20200404"
"20200401","경의선","일산","7182.0","7299.0","20200404"
"20200401","경의선","탄현","6117.0","5859.0","20200404"
"20200401","경의선","야당","4658.0","4483.0","20200404"
"20200401","경의선","운정","4804.0","4502.0","20200404"
"20200401","경의선","금릉","3620.0","3519.0","20200404"
"20200401","경의선","금촌","5101.0","4972.0","20200404"
"20200401","경의선","월롱","1825.0","1681.0","20200404"
"20200401","경의선","파주","907.0","687.0","20200404"
"20200401","경의선","문산","4051.0","3982.0","20200404"
"20200401","경의선","임진강","13.0","19.0","20200404"
"20200401","경의선","계양","1.0","0.0","20200404"
"20200401","경춘선","신내","1047.0","1109.0","20200404"
"20200401","경춘선","갈매","2505.0","2194.0","20200404"
"20200401","경춘선","별내","2033.0","2014.0","20200404"
"20200401","경춘선","퇴계원","2982.0","2744.0","20200404"
"20200401","경춘선","사릉","2803.0","2721.0","20200404"
"20200401","경춘선","금곡","1259.0","1201.0","20200404"
"20200401","경춘선","평내호평","4519.0","4423.0","20200404"
"20200401","경춘선","천마산","1240.0","1202.0","20200404"
"20200401","경춘선","마석","2820.0","2781.0","20200404"
"20200401","경춘선","대성리","409.0","416.0","20200404"
"20200401","경춘선","청평","1131.0","1119.0","20200404"
"20200401","경춘선","상천","263.0","240.0","20200404"
"20200401","경춘선","가평","1054.0","1057.0","20200404"
"20200401","경춘선","굴봉산","88.0","103.0","20200404"
"20200401","경춘선","백양리","80.0","74.0","20200404"
"20200401","경춘선","강촌","303.0","289.0","20200404"
"20200401","경춘선","김유정","198.0","196.0","20200404"
"20200401","경춘선","남춘천","1457.0","1509.0","20200404"
"20200401","경춘선","춘천","828.0","742.0","20200404"
"20200401","수인선","달월","72.0","56.0","20200404"
"20200401","수인선","월곶","1862.0","1740.0","20200404"
"20200401","수인선","소래포구","3276.0","3119.0","20200404"
"20200401","수인선","인천논현","4467.0","4588.0","20200404"
"20200401","수인선","호구포","2907.0","2999.0","20200404"
"20200401","수인선","남동인더스파크","1968.0","2148.0","20200404"
"20200401","수인선","원인재","3399.0","3338.0","20200404"
"20200401","수인선","연수","3309.0","3356.0","20200404"
"20200401","수인선","송도","1961.0","1786.0","20200404"
"20200401","수인선","인하대","4063.0","3910.0","20200404"
"20200401","수인선","숭의","3016.0","2767.0","20200404"
"20200401","수인선","신포","1299.0","1354.0","20200404"
"20200401","수인선","인천","657.0","1178.0","20200404"
"20200401","경강선","판교","3416.0","3263.0","20200404"
"20200401","경강선","이매","720.0","636.0","20200404"
"20200401","경강선","삼동","1819.0","1659.0","20200404"
"20200401","경강선","경기광주","5333.0","5085.0","20200404"
"20200401","경강선","초월","2130.0","2127.0","20200404"
"20200401","경강선","곤지암","1343.0","1369.0","20200404"
"20200401","경강선","신둔도예촌","799.0","764.0","20200404"
"20200401","경강선","이천","1723.0","1829.0","20200404"
"20200401","경강선","부발","1299.0","1211.0","20200404"
"20200401","경강선","세종대왕릉","211.0","216.0","20200404"
"20200401","경강선","여주","1227.0","1238.0","20200404"
"20200401","5호선","방화","5607.0","5359.0","20200404"
"20200401","5호선","개화산","4815.0","4612.0","20200404"
"20200401","5호선","김포공항","4269.0","4024.0","20200404"
"20200401","5호선","송정","5930.0","5395.0","20200404"
"20200401","5호선","마곡","7310.0","6889.0","20200404"
"20200401","5호선","발산","16042.0","16301.0","20200404"
"20200401","5호선","우장산","11324.0","11230.0","20200404"
"20200401","5호선","화곡","25159.0","23217.0","20200404"
"20200401","5호선","까치산","25605.0","24284.0","20200404"
"20200401","5호선","신정(은행정)","12076.0","9183.0","20200404"
"20200401","5호선","목동","14670.0","16250.0","20200404"
"20200401","5호선","오목교(목동운동장앞)","18745.0","20134.0","20200404"
"20200401","5호선","양평","6731.0","6757.0","20200404"
"20200401","5호선","영등포구청","3434.0","3541.0","20200404"
"20200401","5호선","영등포시장","7674.0","7974.0","20200404"
"20200401","5호선","신길","3234.0","3627.0","20200404"
"20200401","5호선","여의도","23655.0","24829.0","20200404"
"20200401","5호선","여의나루","11510.0","12394.0","20200404"
"20200401","5호선","마포","12331.0","12832.0","20200404"
"20200401","5호선","공덕","12191.0","13016.0","20200404"
"20200401","5호선","애오개","6010.0","6077.0","20200404"
"20200401","5호선","충정로(경기대입구)","3918.0","4025.0","20200404"
"20200401","5호선","서대문","15565.0","15950.0","20200404"
"20200401","5호선","광화문(세종문화회관)","26495.0","27659.0","20200404"
"20200401","5호선","종로3가","9751.0","9507.0","20200404"
"20200401","5호선","을지로4가","5132.0","5277.0","20200404"
"20200401","5호선","동대문역사문화공원(DDP)","2513.0","2854.0","20200404"
"20200401","5호선","청구","3479.0","3216.0","20200404"
"20200401","5호선","신금호","5149.0","5297.0","20200404"
"20200401","5호선","행당","6820.0","6006.0","20200404"
"20200401","5호선","왕십리(성동구청)","3907.0","4339.0","20200404"
"20200401","5호선","마장","4675.0","4413.0","20200404"
"20200401","5호선","답십리","13829.0","12582.0","20200404"
"20200401","5호선","장한평","15788.0","15733.0","20200404"
"20200401","5호선","군자(능동)","9484.0","10536.0","20200404"
"20200401","5호선","아차산(어린이대공원후문)","11889.0","11859.0","20200404"
"20200401","5호선","광나루(장신대)","10823.0","9696.0","20200404"
"20200401","5호선","천호(풍납토성)","14605.0","15249.0","20200404"
"20200401","5호선","강동","16826.0","14887.0","20200404"
"20200401","5호선","길동","6197.0","6476.0","20200404"
"20200401","5호선","굽은다리(강동구민회관앞)","7467.0","6965.0","20200404"
"20200401","5호선","명일","6526.0","6813.0","20200404"
"20200401","5호선","고덕","6746.0","6893.0","20200404"
"20200401","5호선","상일동","15116.0","13042.0","20200404"
"20200401","5호선","둔촌동","6719.0","6775.0","20200404"
"20200401","5호선","올림픽공원(한국체대)","3177.0","2754.0","20200404"
"20200401","5호선","방이","5728.0","5895.0","20200404"
"20200401","5호선","오금","3041.0","3090.0","20200404"
"20200401","5호선","개롱","5093.0","5302.0","20200404"
"20200401","5호선","거여","6435.0","5997.0","20200404"
"20200401","5호선","마천","4311.0","4274.0","20200404"
"20200401","6호선","응암","15242.0","14934.0","20200404"
"20200401","6호선","역촌","3119.0","3810.0","20200404"
"20200401","6호선","불광","3795.0","3897.0","20200404"
"20200401","6호선","독바위","2442.0","2565.0","20200404"
"20200401","6호선","연신내","1.0","0.0","20200404"
"20200401","6호선","구산","6401.0","4617.0","20200404"
"20200401","6호선","새절(신사)","11172.0","10552.0","20200404"
"20200401","6호선","증산(명지대앞)","9016.0","8859.0","20200404"
"20200401","6호선","디지털미디어시티","11833.0","12850.0","20200404"
"20200401","6호선","월드컵경기장(성산)","4054.0","4199.0","20200404"
"20200401","6호선","마포구청","11824.0","10593.0","20200404"
"20200401","6호선","망원","11643.0","12596.0","20200404"
"20200401","6호선","합정","11161.0","10684.0","20200404"
"20200401","6호선","상수","6528.0","7481.0","20200404"
"20200401","6호선","광흥창(서강)","7390.0","7199.0","20200404"
"20200401","6호선","대흥(서강대앞)","6578.0","6736.0","20200404"
"20200401","6호선","공덕","15777.0","15391.0","20200404"
"20200401","6호선","효창공원앞","6021.0","5540.0","20200404"
"20200401","6호선","삼각지","4630.0","4143.0","20200404"
"20200401","6호선","녹사평(용산구청)","3880.0","3905.0","20200404"
"20200401","6호선","이태원","8281.0","8763.0","20200404"
"20200401","6호선","한강진","5455.0","6425.0","20200404"
"20200401","6호선","버티고개","1856.0","1727.0","20200404"
"20200401","6호선","약수","3188.0","3120.0","20200404"
"20200401","6호선","청구","3284.0","3585.0","20200404"
"20200401","6호선","신당","6450.0","6781.0","20200404"
"20200401","6호선","동묘앞","6520.0","6653.0","20200404"
"20200401","6호선","창신","2987.0","2355.0","20200404"
"20200401","6호선","보문","6351.0","5826.0","20200404"
"20200401","6호선","안암(고대병원앞)","8134.0","8340.0","20200404"
"20200401","6호선","고려대(종암)","6305.0","6126.0","20200404"
"20200401","6호선","월곡(동덕여대)","9729.0","9449.0","20200404"
"20200401","6호선","상월곡(한국과학기술연구원)","5212.0","4659.0","20200404"
"20200401","6호선","돌곶이","7649.0","7216.0","20200404"
"20200401","6호선","석계","10758.0","10846.0","20200404"
"20200401","6호선","태릉입구","4595.0","5128.0","20200404"
"20200401","6호선","화랑대(서울여대입구)","9766.0","7374.0","20200404"
"20200401","6호선","봉화산(서울의료원)","7952.0","7140.0","20200404"
"20200401","7호선","장암","2157.0","747.0","20200404"
"20200401","7호선","도봉산","7938.0","9363.0","20200404"
"20200401","7호선","수락산","10571.0","10535.0","20200404"
"20200401","7호선","마들","10159.0","9640.0","20200404"
"20200401","7호선","노원","15964.0","17084.0","20200404"
"20200401","7호선","중계","11908.0","10588.0","20200404"
"20200401","7호선","하계","14824.0","14023.0","20200404"
"20200401","7호선","공릉(서울과학기술대)","9731.0","9746.0","20200404"
"20200401","7호선","태릉입구","6892.0","6408.0","20200404"
"20200401","7호선","먹골","8875.0","8625.0","20200404"
"20200401","7호선","중화","9820.0","9509.0","20200404"
"20200401","7호선","상봉(시외버스터미널)","14889.0","13888.0","20200404"
"20200401","7호선","면목","13736.0","13531.0","20200404"
"20200401","7호선","사가정","13677.0","13548.0","20200404"
"20200401","7호선","용마산(용마폭포공원)","5329.0","4998.0","20200404"
"20200401","7호선","중곡","8397.0","7830.0","20200404"
"20200401","7호선","군자(능동)","12624.0","9842.0","20200404"
"20200401","7호선","어린이대공원(세종대)","9999.0","9876.0","20200404"
"20200401","7호선","건대입구","10003.0","10927.0","20200404"
"20200401","7호선","뚝섬유원지","9314.0","9577.0","20200404"
"20200401","7호선","청담","17365.0","19465.0","20200404"
"20200401","7호선","강남구청","14023.0","15710.0","20200404"
"20200401","7호선","학동","21680.0","23279.0","20200404"
"20200401","7호선","논현","18057.0","19670.0","20200404"
"20200401","7호선","반포","4807.0","4819.0","20200404"
