"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20200201","3호선","종로3가","6521.0","9262.0","20200204"
"20200201","3호선","을지로3가","5533.0","5986.0","20200204"
"20200201","3호선","동대입구","6015.0","6637.0","20200204"
"20200201","3호선","약수","9443.0","8926.0","20200204"
"20200201","3호선","금호","5941.0","5413.0","20200204"
"20200201","3호선","옥수","6476.0","6507.0","20200204"
"20200201","3호선","압구정","24392.0","25842.0","20200204"
"20200201","3호선","신사","25918.0","27611.0","20200204"
"20200201","3호선","잠원","3911.0","3785.0","20200204"
"20200201","3호선","고속터미널","48285.0","47465.0","20200204"
"20200201","3호선","교대(법원.검찰청)","7547.0","4459.0","20200204"
"20200201","3호선","남부터미널(예술의전당)","24385.0","24269.0","20200204"
"20200201","3호선","양재(서초구청)","23310.0","24924.0","20200204"
"20200201","3호선","매봉","5510.0","5148.0","20200204"
"20200201","3호선","도곡","3285.0","3226.0","20200204"
"20200201","3호선","대치","9720.0","8781.0","20200204"
"20200201","3호선","학여울","3224.0","3291.0","20200204"
"20200201","3호선","대청","6211.0","5703.0","20200204"
"20200201","3호선","일원","4802.0","4791.0","20200204"
"20200201","3호선","수서","12764.0","12555.0","20200204"
"20200201","3호선","가락시장","6367.0","6038.0","20200204"
"20200201","3호선","경찰병원","4350.0","4134.0","20200204"
"20200201","3호선","오금","3877.0","3357.0","20200204"
"20200201","4호선","당고개","10082.0","9645.0","20200204"
"20200201","4호선","상계","14089.0","12805.0","20200204"
"20200201","4호선","노원","17258.0","19827.0","20200204"
"20200201","4호선","창동","20678.0","21743.0","20200204"
"20200201","4호선","쌍문","22511.0","20009.0","20200204"
"20200201","4호선","수유(강북구청)","27332.0","27388.0","20200204"
"20200201","4호선","미아(서울사이버대학)","11462.0","10611.0","20200204"
"20200201","4호선","미아사거리","22406.0","21780.0","20200204"
"20200201","4호선","길음","13891.0","13229.0","20200204"
"20200201","4호선","성신여대입구(돈암)","14830.0","13564.0","20200204"
"20200201","4호선","한성대입구(삼선교)","10537.0","10222.0","20200204"
"20200201","4호선","혜화","28461.0","30515.0","20200204"
"20200201","4호선","동대문","15228.0","14451.0","20200204"
"20200201","4호선","동대문역사문화공원","14717.0","12276.0","20200204"
"20200201","4호선","충무로","15711.0","15867.0","20200204"
"20200201","4호선","명동","22305.0","24086.0","20200204"
"20200201","4호선","회현(남대문시장)","18781.0","19677.0","20200204"
"20200201","4호선","서울역","6792.0","15379.0","20200204"
"20200201","4호선","숙대입구(갈월)","9739.0","9468.0","20200204"
"20200201","4호선","삼각지","2681.0","3318.0","20200204"
"20200201","4호선","신용산","9204.0","9646.0","20200204"
"20200201","4호선","이촌(국립중앙박물관)","6097.0","6586.0","20200204"
"20200201","4호선","동작(현충원)","1555.0","1593.0","20200204"
"20200201","4호선","총신대입구(이수)","15650.0","16917.0","20200204"
"20200201","4호선","사당","21990.0","20185.0","20200204"
"20200201","4호선","남태령","1079.0","693.0","20200204"
"20200201","경부선","서울역","5226.0","1123.0","20200204"
"20200201","경부선","남영","6086.0","6100.0","20200204"
"20200201","경부선","용산","30404.0","31577.0","20200204"
"20200201","경부선","노량진","9841.0","8335.0","20200204"
"20200201","경부선","대방","8711.0","8596.0","20200204"
"20200201","경부선","영등포","41161.0","43327.0","20200204"
"20200201","경부선","신도림","2718.0","2988.0","20200204"
"20200201","경부선","신길","6201.0","5001.0","20200204"
"20200201","경부선","구로","12288.0","12723.0","20200204"
"20200201","경부선","가산디지털단지","5927.0","7739.0","20200204"
"20200201","경부선","금천구청","7988.0","7986.0","20200204"
"20200201","경부선","석수","6901.0","6434.0","20200204"
"20200201","경부선","관악","5636.0","5373.0","20200204"
"20200201","경부선","안양","18725.0","18494.0","20200204"
"20200201","경부선","명학","5220.0","4953.0","20200204"
"20200201","경부선","금정","18204.0","18679.0","20200204"
"20200201","경부선","군포","4302.0","3831.0","20200204"
"20200201","경부선","의왕","5613.0","5427.0","20200204"
"20200201","경부선","성균관대","9766.0","9737.0","20200204"
"20200201","경부선","화서","4926.0","4841.0","20200204"
"20200201","경부선","수원","33575.0","36459.0","20200204"
"20200201","경부선","독산","8707.0","8437.0","20200204"
"20200201","경부선","세류","2681.0","2718.0","20200204"
"20200201","경부선","병점","10657.0","10302.0","20200204"
"20200201","경부선","세마","1890.0","1628.0","20200204"
"20200201","경부선","오산대","1977.0","1684.0","20200204"
"20200201","경부선","오산","7903.0","7437.0","20200204"
"20200201","경부선","진위","894.0","772.0","20200204"
"20200201","경부선","송탄","3852.0","3395.0","20200204"
"20200201","경부선","서정리","4804.0","3828.0","20200204"
"20200201","경부선","지제","1975.0","1596.0","20200204"
"20200201","경부선","평택","10060.0","9680.0","20200204"
"20200201","경부선","성환","2678.0","2345.0","20200204"
"20200201","경부선","직산","593.0","528.0","20200204"
"20200201","경부선","두정","4162.0","4332.0","20200204"
"20200201","경부선","천안","5045.0","5043.0","20200204"
"20200201","경부선","당정","4019.0","3835.0","20200204"
"20200201","경부선","서동탄","1039.0","1073.0","20200204"
"20200201","경부선","광명","2109.0","1660.0","20200204"
"20200201","경인선","개봉","16956.0","16622.0","20200204"
"20200201","경인선","오류동","9224.0","8652.0","20200204"
"20200201","경인선","역곡","20851.0","20131.0","20200204"
"20200201","경인선","부천","30442.0","31208.0","20200204"
"20200201","경인선","송내","19964.0","19284.0","20200204"
"20200201","경인선","부평","31065.0","35131.0","20200204"
"20200201","경인선","백운","6027.0","5883.0","20200204"
"20200201","경인선","동암","13313.0","13526.0","20200204"
"20200201","경인선","주안","17405.0","15672.0","20200204"
"20200201","경인선","제물포","7684.0","7102.0","20200204"
"20200201","경인선","동인천","12155.0","11834.0","20200204"
"20200201","경인선","인천","2953.0","2496.0","20200204"
"20200201","경인선","구일","4205.0","4026.0","20200204"
"20200201","경인선","소사","8299.0","8130.0","20200204"
"20200201","경인선","부개","6516.0","6203.0","20200204"
"20200201","경인선","간석","4580.0","4352.0","20200204"
"20200201","경인선","도원","2377.0","2413.0","20200204"
"20200201","경인선","온수(성공회대입구)","4966.0","4632.0","20200204"
"20200201","경인선","중동","6465.0","6244.0","20200204"
"20200201","경인선","도화","3029.0","2706.0","20200204"
"20200201","경원선","이촌(국립중앙박물관)","2973.0","2226.0","20200204"
"20200201","경원선","서빙고","1153.0","1097.0","20200204"
"20200201","경원선","한남","2857.0","2844.0","20200204"
"20200201","경원선","옥수","32.0","32.0","20200204"
"20200201","경원선","응봉","1193.0","1125.0","20200204"
"20200201","경원선","왕십리(성동구청)","12708.0","14617.0","20200204"
"20200201","경원선","청량리(서울시립대입구)","14095.0","14853.0","20200204"
"20200201","경원선","외대앞","6689.0","6285.0","20200204"
"20200201","경원선","신이문","6338.0","5708.0","20200204"
"20200201","경원선","석계","7189.0","7661.0","20200204"
"20200201","경원선","광운대","5816.0","5755.0","20200204"
"20200201","경원선","월계","4320.0","3976.0","20200204"
"20200201","경원선","녹천","3392.0","2784.0","20200204"
"20200201","경원선","방학","7236.0","7246.0","20200204"
"20200201","경원선","도봉","4268.0","3922.0","20200204"
"20200201","경원선","도봉산","7522.0","5093.0","20200204"
"20200201","경원선","망월사","6049.0","6112.0","20200204"
"20200201","경원선","회룡","9308.0","9265.0","20200204"
"20200201","경원선","의정부","18583.0","19928.0","20200204"
"20200201","경원선","가능","5192.0","4840.0","20200204"
"20200201","경원선","녹양","3565.0","3442.0","20200204"
"20200201","경원선","양주","6351.0","5756.0","20200204"
"20200201","경원선","덕계","1816.0","1613.0","20200204"
"20200201","경원선","덕정","4759.0","4256.0","20200204"
"20200201","경원선","지행","5767.0","5625.0","20200204"
"20200201","경원선","동두천중앙","2682.0","2638.0","20200204"
"20200201","경원선","보산","1756.0","1567.0","20200204"
"20200201","경원선","동두천","1657.0","1823.0","20200204"
"20200201","경원선","소요산","3964.0","2897.0","20200204"
"20200201","안산선","산본","13305.0","14266.0","20200204"
"20200201","안산선","대야미","3661.0","3159.0","20200204"
"20200201","안산선","반월","3508.0","3203.0","20200204"
"20200201","안산선","상록수","14110.0","13515.0","20200204"
"20200201","안산선","한대앞","5714.0","5749.0","20200204"
"20200201","안산선","중앙","13529.0","14595.0","20200204"
"20200201","안산선","고잔","5539.0","5455.0","20200204"
"20200201","안산선","초지","2806.0","2616.0","20200204"
"20200201","안산선","안산","8966.0","8667.0","20200204"
"20200201","안산선","신길온천","1133.0","1014.0","20200204"
"20200201","안산선","정왕","5389.0","5386.0","20200204"
"20200201","안산선","오이도","7095.0","6835.0","20200204"
"20200201","안산선","수리산","2778.0","2270.0","20200204"
"20200201","과천선","선바위","5273.0","4489.0","20200204"
"20200201","과천선","경마공원","12159.0","12362.0","20200204"
"20200201","과천선","대공원","2761.0","2916.0","20200204"
"20200201","과천선","과천","3607.0","3224.0","20200204"
"20200201","과천선","정부과천청사","6872.0","6620.0","20200204"
"20200201","과천선","인덕원","16458.0","16048.0","20200204"
"20200201","과천선","평촌","9383.0","9239.0","20200204"
"20200201","과천선","범계","21039.0","20529.0","20200204"
"20200201","분당선","선릉","5028.0","8499.0","20200204"
"20200201","분당선","한티","12036.0","11462.0","20200204"
"20200201","분당선","도곡","4091.0","3740.0","20200204"
"20200201","분당선","구룡","906.0","891.0","20200204"
"20200201","분당선","개포동","2474.0","2531.0","20200204"
"20200201","분당선","대모산입구","2158.0","1970.0","20200204"
"20200201","분당선","수서","10186.0","10418.0","20200204"
"20200201","분당선","수원","6372.0","4245.0","20200204"
"20200201","분당선","서울숲","5684.0","5867.0","20200204"
"20200201","분당선","압구정로데오","14038.0","16174.0","20200204"
"20200201","분당선","강남구청","5326.0","6472.0","20200204"
"20200201","분당선","선정릉","3501.0","3677.0","20200204"
"20200201","분당선","가천대","4688.0","5250.0","20200204"
"20200201","분당선","태평","10764.0","10418.0","20200204"
"20200201","분당선","모란","16894.0","17032.0","20200204"
"20200201","분당선","야탑","19504.0","20778.0","20200204"
"20200201","분당선","서현","21237.0","21818.0","20200204"
"20200201","분당선","수내","9321.0","8575.0","20200204"
"20200201","분당선","정자","11023.0","11195.0","20200204"
"20200201","분당선","미금","11508.0","11961.0","20200204"
"20200201","분당선","오리","8136.0","6737.0","20200204"
"20200201","분당선","이매","4342.0","4337.0","20200204"
"20200201","분당선","보정","1678.0","1468.0","20200204"
"20200201","분당선","죽전","10183.0","11497.0","20200204"
"20200201","분당선","구성","3055.0","3063.0","20200204"
"20200201","분당선","신갈","2745.0","2682.0","20200204"
"20200201","분당선","기흥","6619.0","6437.0","20200204"
"20200201","분당선","상갈","3734.0","3652.0","20200204"
"20200201","분당선","청명","2593.0","2515.0","20200204"
"20200201","분당선","영통","6969.0","6857.0","20200204"
"20200201","분당선","망포","8591.0","7666.0","20200204"
"20200201","분당선","매탄권선","3063.0","2804.0","20200204"
"20200201","분당선","수원시청","10120.0","12218.0","20200204"
"20200201","분당선","매교","1603.0","1680.0","20200204"
"20200201","일산선","원흥","6031.0","5513.0","20200204"
"20200201","일산선","삼송","12539.0","11597.0","20200204"
"20200201","일산선","원당","8109.0","7498.0","20200204"
"20200201","일산선","화정","13309.0","13872.0","20200204"
"20200201","일산선","대곡","1140.0","930.0","20200204"
"20200201","일산선","백석","7603.0","7684.0","20200204"
"20200201","일산선","마두","4958.0","5033.0","20200204"
"20200201","일산선","정발산","6116.0","6743.0","20200204"
"20200201","일산선","주엽","6259.0","6033.0","20200204"
"20200201","일산선","대화","9006.0","7708.0","20200204"
"20200201","중앙선","회기","19530.0","18877.0","20200204"
"20200201","중앙선","중랑","4252.0","4121.0","20200204"
"20200201","중앙선","상봉(시외버스터미널)","4707.0","4598.0","20200204"
"20200201","중앙선","망우","6171.0","6084.0","20200204"
"20200201","중앙선","양원","1025.0","1009.0","20200204"
"20200201","중앙선","구리","10195.0","10619.0","20200204"
"20200201","중앙선","도농","6359.0","5830.0","20200204"
"20200201","중앙선","양정","513.0","451.0","20200204"
"20200201","중앙선","덕소","4519.0","4367.0","20200204"
"20200201","중앙선","도심","1592.0","1419.0","20200204"
"20200201","중앙선","팔당","932.0","967.0","20200204"
"20200201","중앙선","운길산","688.0","652.0","20200204"
"20200201","중앙선","양수","1487.0","1598.0","20200204"
"20200201","중앙선","신원","146.0","177.0","20200204"
"20200201","중앙선","국수","545.0","541.0","20200204"
"20200201","중앙선","아신","479.0","474.0","20200204"
"20200201","중앙선","오빈","219.0","218.0","20200204"
"20200201","중앙선","양평","2295.0","2418.0","20200204"
"20200201","중앙선","원덕","312.0","292.0","20200204"
"20200201","중앙선","용문","1555.0","1739.0","20200204"
"20200201","중앙선","지평","37.0","27.0","20200204"
"20200201","장항선","봉명","707.0","677.0","20200204"
"20200201","장항선","쌍용(나사렛대)","1302.0","1184.0","20200204"
"20200201","장항선","아산","1996.0","1931.0","20200204"
"20200201","장항선","배방","728.0","629.0","20200204"
"20200201","장항선","온양온천","3225.0","3160.0","20200204"
"20200201","장항선","신창(순천향대)","744.0","733.0","20200204"
"20200201","경의선","서울역","1244.0","1494.0","20200204"
"20200201","경의선","신촌","421.0","396.0","20200204"
"20200201","경의선","효창공원앞","1678.0","1817.0","20200204"
"20200201","경의선","공덕","2953.0","2088.0","20200204"
"20200201","경의선","서강대","1756.0","1779.0","20200204"
"20200201","경의선","홍대입구","1816.0","2183.0","20200204"
"20200201","경의선","가좌","3552.0","3428.0","20200204"
"20200201","경의선","디지털미디어시티","1688.0","1536.0","20200204"
"20200201","경의선","수색","1033.0","1032.0","20200204"
"20200201","경의선","화전","1023.0","885.0","20200204"
"20200201","경의선","강매","1737.0","1516.0","20200204"
"20200201","경의선","행신","4950.0","4809.0","20200204"
"20200201","경의선","능곡","2424.0","2419.0","20200204"
"20200201","경의선","곡산","344.0","317.0","20200204"
"20200201","경의선","백마","4113.0","3666.0","20200204"
"20200201","경의선","풍산","3615.0","3446.0","20200204"
"20200201","경의선","일산","5527.0","5165.0","20200204"
"20200201","경의선","탄현","4990.0","4832.0","20200204"
"20200201","경의선","야당","3893.0","3736.0","20200204"
"20200201","경의선","운정","4044.0","3700.0","20200204"
"20200201","경의선","금릉","3422.0","3165.0","20200204"
"20200201","경의선","금촌","5655.0","5537.0","20200204"
"20200201","경의선","월롱","1144.0","1051.0","20200204"
"20200201","경의선","파주","871.0","613.0","20200204"
"20200201","경의선","문산","4976.0","4377.0","20200204"
"20200201","경춘선","신내","856.0","896.0","20200204"
"20200201","경춘선","갈매","1618.0","1434.0","20200204"
"20200201","경춘선","별내","1905.0","1907.0","20200204"
"20200201","경춘선","퇴계원","2496.0","2299.0","20200204"
"20200201","경춘선","사릉","2190.0","2152.0","20200204"
"20200201","경춘선","금곡","957.0","907.0","20200204"
"20200201","경춘선","평내호평","4128.0","4026.0","20200204"
"20200201","경춘선","천마산","1181.0","1143.0","20200204"
"20200201","경춘선","마석","2732.0","2653.0","20200204"
"20200201","경춘선","대성리","786.0","903.0","20200204"
"20200201","경춘선","청평","1644.0","1666.0","20200204"
"20200201","경춘선","상천","255.0","260.0","20200204"
"20200201","경춘선","가평","1628.0","1724.0","20200204"
"20200201","경춘선","굴봉산","132.0","190.0","20200204"
"20200201","경춘선","백양리","341.0","286.0","20200204"
"20200201","경춘선","강촌","421.0","507.0","20200204"
"20200201","경춘선","김유정","390.0","426.0","20200204"
"20200201","경춘선","남춘천","2286.0","2404.0","20200204"
"20200201","경춘선","춘천","1282.0","1189.0","20200204"
"20200201","수인선","달월","31.0","28.0","20200204"
"20200201","수인선","월곶","1813.0","1738.0","20200204"
"20200201","수인선","소래포구","3748.0","3611.0","20200204"
"20200201","수인선","인천논현","4548.0","4618.0","20200204"
"20200201","수인선","호구포","2244.0","2143.0","20200204"
"20200201","수인선","남동인더스파크","980.0","925.0","20200204"
"20200201","수인선","원인재","3454.0","3547.0","20200204"
"20200201","수인선","연수","4044.0","4239.0","20200204"
"20200201","수인선","송도","2123.0","2050.0","20200204"
"20200201","수인선","인하대","3475.0","3397.0","20200204"
"20200201","수인선","숭의","2491.0","2277.0","20200204"
"20200201","수인선","신포","1302.0","1331.0","20200204"
"20200201","수인선","인천","784.0","1242.0","20200204"
"20200201","경강선","판교","2417.0","2387.0","20200204"
"20200201","경강선","이매","746.0","545.0","20200204"
"20200201","경강선","삼동","1336.0","1148.0","20200204"
"20200201","경강선","경기광주","4803.0","4493.0","20200204"
"20200201","경강선","초월","1808.0","1606.0","20200204"
"20200201","경강선","곤지암","1549.0","1437.0","20200204"
"20200201","경강선","신둔도예촌","899.0","871.0","20200204"
"20200201","경강선","이천","2143.0","2290.0","20200204"
"20200201","경강선","부발","1663.0","1329.0","20200204"
"20200201","경강선","세종대왕릉","231.0","226.0","20200204"
"20200201","경강선","여주","1582.0","1649.0","20200204"
"20200201","5호선","방화","4782.0","4529.0","20200204"
"20200201","5호선","개화산","3791.0","3640.0","20200204"
"20200201","5호선","김포공항","5825.0","5728.0","20200204"
"20200201","5호선","송정","5349.0","5120.0","20200204"
"20200201","5호선","마곡","3663.0","3460.0","20200204"
"20200201","5호선","발산","12720.0","13365.0","20200204"
"20200201","5호선","우장산","9953.0","9888.0","20200204"
"20200201","5호선","화곡","20643.0","19237.0","20200204"
"20200201","5호선","까치산","21652.0","20557.0","20200204"
"20200201","5호선","신정(은행정)","9098.0","7517.0","20200204"
"20200201","5호선","목동","11926.0","12271.0","20200204"
"20200201","5호선","오목교(목동운동장앞)","17313.0","18116.0","20200204"
"20200201","5호선","양평","3607.0","3510.0","20200204"
"20200201","5호선","영등포구청","1934.0","1950.0","20200204"
"20200201","5호선","영등포시장","7397.0","7798.0","20200204"
"20200201","5호선","신길","2077.0","2301.0","20200204"
"20200201","5호선","여의도","8376.0","8997.0","20200204"
"20200201","5호선","여의나루","3802.0","3760.0","20200204"
"20200201","5호선","마포","7448.0","7424.0","20200204"
"20200201","5호선","공덕","7435.0","7765.0","20200204"
"20200201","5호선","애오개","3841.0","3657.0","20200204"
"20200201","5호선","충정로(경기대입구)","2096.0","1927.0","20200204"
"20200201","5호선","서대문","7862.0","7477.0","20200204"
"20200201","5호선","광화문(세종문화회관)","19033.0","20312.0","20200204"
"20200201","5호선","종로3가","12798.0","12776.0","20200204"
"20200201","5호선","을지로4가","3277.0","3598.0","20200204"
"20200201","5호선","동대문역사문화공원","1170.0","1411.0","20200204"
"20200201","5호선","청구","2758.0","2404.0","20200204"
"20200201","5호선","신금호","4260.0","4353.0","20200204"
"20200201","5호선","행당","5526.0","4803.0","20200204"
"20200201","5호선","왕십리(성동구청)","3598.0","4473.0","20200204"
"20200201","5호선","마장","4271.0","4111.0","20200204"
"20200201","5호선","답십리","10657.0","9815.0","20200204"
"20200201","5호선","장한평","11865.0","11926.0","20200204"
"20200201","5호선","군자(능동)","8328.0","9433.0","20200204"
"20200201","5호선","아차산(어린이대공원후문)","11375.0","10816.0","20200204"
"20200201","5호선","광나루(장신대)","10541.0","9689.0","20200204"
"20200201","5호선","천호(풍납토성)","17036.0","17062.0","20200204"
"20200201","5호선","강동","14365.0","12942.0","20200204"
"20200201","5호선","길동","5374.0","5714.0","20200204"
"20200201","5호선","굽은다리(강동구민회관앞)","7050.0","6343.0","20200204"
"20200201","5호선","명일","5619.0","5572.0","20200204"
"20200201","5호선","고덕","5703.0","5623.0","20200204"
"20200201","5호선","상일동","9204.0","8318.0","20200204"
"20200201","5호선","둔촌동","6244.0","6244.0","20200204"
"20200201","5호선","올림픽공원(한국체대)","2752.0","2632.0","20200204"
"20200201","5호선","방이","5372.0","5210.0","20200204"
"20200201","5호선","오금","2102.0","2113.0","20200204"
"20200201","5호선","개롱","4568.0","4759.0","20200204"
"20200201","5호선","거여","5214.0","4954.0","20200204"
"20200201","5호선","마천","3915.0","3904.0","20200204"
"20200201","6호선","응암","12720.0","12482.0","20200204"
"20200201","6호선","역촌","2731.0","3063.0","20200204"
"20200201","6호선","불광","4063.0","3774.0","20200204"
"20200201","6호선","독바위","2042.0","2169.0","20200204"
"20200201","6호선","연신내","1.0","0.0","20200204"
"20200201","6호선","구산","5437.0","4133.0","20200204"
"20200201","6호선","새절(신사)","9385.0","8776.0","20200204"
"20200201","6호선","증산(명지대앞)","7580.0","7176.0","20200204"
"20200201","6호선","디지털미디어시티","7343.0","7510.0","20200204"
"20200201","6호선","월드컵경기장(성산)","3831.0","4069.0","20200204"
"20200201","6호선","마포구청","9745.0","8420.0","20200204"
"20200201","6호선","망원","11626.0","12562.0","20200204"
"20200201","6호선","합정","12314.0","11781.0","20200204"
"20200201","6호선","상수","8420.0","10689.0","20200204"
"20200201","6호선","광흥창(서강)","5708.0","5120.0","20200204"
"20200201","6호선","대흥(서강대앞)","5827.0","5915.0","20200204"
"20200201","6호선","공덕","10982.0","10409.0","20200204"
"20200201","6호선","효창공원앞","4729.0","4097.0","20200204"
"20200201","6호선","삼각지","4686.0","3633.0","20200204"
"20200201","6호선","녹사평(용산구청)","5078.0","5753.0","20200204"
"20200201","6호선","이태원","14142.0","17703.0","20200204"
"20200201","6호선","한강진","7436.0","8784.0","20200204"
"20200201","6호선","버티고개","1446.0","1502.0","20200204"
"20200201","6호선","약수","2558.0","2525.0","20200204"
"20200201","6호선","청구","2494.0","2637.0","20200204"
"20200201","6호선","신당","6965.0","5780.0","20200204"
"20200201","6호선","동묘앞","7418.0","6913.0","20200204"
"20200201","6호선","창신","2128.0","1726.0","20200204"
"20200201","6호선","보문","5217.0","4628.0","20200204"
"20200201","6호선","안암(고대병원앞)","6580.0","6539.0","20200204"
"20200201","6호선","고려대(종암)","5356.0","5039.0","20200204"
"20200201","6호선","월곡(동덕여대)","7691.0","7438.0","20200204"
"20200201","6호선","상월곡(한국과학기술연구원)","3987.0","3484.0","20200204"
"20200201","6호선","돌곶이","5853.0","5406.0","20200204"
"20200201","6호선","석계","9055.0","8925.0","20200204"
"20200201","6호선","태릉입구","3927.0","4310.0","20200204"
"20200201","6호선","화랑대(서울여대입구)","7233.0","5621.0","20200204"
"20200201","6호선","봉화산(서울의료원)","5779.0","5439.0","20200204"
"20200201","7호선","장암","1435.0","689.0","20200204"
"20200201","7호선","도봉산","6089.0","8113.0","20200204"
"20200201","7호선","수락산","10031.0","9667.0","20200204"
"20200201","7호선","마들","8254.0","7778.0","20200204"
"20200201","7호선","노원","15955.0","17050.0","20200204"
"20200201","7호선","중계","9831.0","8982.0","20200204"
"20200201","7호선","하계","12784.0","11864.0","20200204"
"20200201","7호선","공릉(서울과학기술대)","8746.0","8657.0","20200204"
"20200201","7호선","태릉입구","6322.0","5673.0","20200204"
"20200201","7호선","먹골","7828.0","7531.0","20200204"
"20200201","7호선","중화","8168.0","7622.0","20200204"
"20200201","7호선","상봉(시외버스터미널)","13398.0","12807.0","20200204"
"20200201","7호선","면목","11078.0","10535.0","20200204"
"20200201","7호선","사가정","11844.0","11580.0","20200204"
"20200201","7호선","용마산","4353.0","4219.0","20200204"
"20200201","7호선","중곡","6749.0","6205.0","20200204"
"20200201","7호선","군자(능동)","10890.0","8150.0","20200204"
"20200201","7호선","어린이대공원(세종대)","10946.0","10957.0","20200204"
"20200201","7호선","건대입구","11246.0","11730.0","20200204"
"20200201","7호선","뚝섬유원지","5303.0","5187.0","20200204"
"20200201","7호선","청담","11816.0","12570.0","20200204"
"20200201","7호선","강남구청","10187.0","11072.0","20200204"
"20200201","7호선","학동","11036.0","11675.0","20200204"
"20200201","7호선","논현","11592.0","13152.0","20200204"
"20200201","7호선","반포","4435.0","4265.0","20200204"
"20200201","7호선","고속터미널","15403.0","11972.0","20200204"
"20200201","7호선","내방","7670.0","7784.0","20200204"
"20200201","7호선","이수","12569.0","12186.0","20200204"
"20200201","7호선","남성","7688.0","7254.0","20200204"
