STD_YM|STD_YMD|HDONG_CD|HDONG_NM|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
202002|20200201|2726057000|수성1가동|971.19|1074.72|850.03|794.47|729.61|779.5|1019.83|1247.93|1909.98|2602.53|2702.05|2972.21|3078.57|3357.54|3423.05|3210.67|3387.22|3566.54|3673.29|2874.44|2474.43|2233.38|2003.41|1524.24
202002|20200201|2726058000|수성2.3가동|609.72|671.6|489.38|425.86|288.37|290.04|584.72|808.25|1469.24|2019.77|2243.6|2480.33|2717.81|3171.76|2920.9|2823.11|2735.61|3091.19|3053.64|2458.93|2097.33|1734.28|1540.51|1033.21
202002|20200201|2726059000|수성4가동|765.03|847.49|613.39|520.58|375.5|425.96|777.47|1129.9|1795.33|2497.45|2796.76|3030.33|3224.88|3643.98|3870.17|3556.41|3571.84|3882.61|4004.61|3031.3|2777.58|2409.37|2017.67|1470.55
202002|20200201|2726060100|황금1동|967.39|883.58|675.01|523.07|404.72|435.52|577.8|1009.43|1751.58|2430.51|2657.65|2896.47|3226.56|3504.81|3517.69|3580.93|3438.6|3514.3|3341.59|3154.12|2663.96|2406.54|2108.25|1644.45
202002|20200201|2726060200|황금2동|2490.57|2489.5|2120.92|1773.07|1544.7|1477.31|1588.65|1699.02|2363.03|3051.52|3492.63|3846.34|4578.7|4815.83|4602.52|4210.63|4291.2|4716.31|5201.8|4541.44|4133.35|3636.75|3224.27|2726.02
202002|20200201|2726061000|중동|812.46|806.47|681.64|594.44|468.06|560.58|793.57|994.68|1874.73|2408.89|2795.77|3068.83|3204.05|3393.92|3457.71|3218.54|3193.26|3350.84|3482.42|2607.1|2227.3|2060.93|1697.18|1265.72
202002|20200201|2726062000|상동|1094.98|1003.96|827.25|641.61|516.52|603.11|900.24|1423.84|2088.57|2927.94|3510.13|3902.73|4457.31|4545.44|4506.42|4509.73|4660.07|4882.41|5196.47|4158.94|3490.42|3144.52|2443.05|1814.55
202002|20200201|2726063000|파동|464.15|454.1|298.3|200.35|193.82|277.12|531.08|864.49|1165.93|1859.49|1959.66|2250.88|2341.23|2596.58|2636.03|2774.79|2871.74|2989.05|2928.82|2102.01|1665.41|1510.77|1287.67|934.81
202002|20200201|2726064000|두산동|1870.35|1934.69|1626.84|1329.33|1217.53|1181.29|1487.17|1809.38|2488.61|3460.87|4249.66|5841.74|6387.73|6585.8|5855.67|5681.4|5838.68|6786|7619.12|6427.13|5272.94|4796.9|3803.94|2902.97
202002|20200201|2726065100|지산1동|1622.37|1664.68|1497.56|1338.85|1196.53|1250.67|1470.21|1696.67|2357.29|3260.24|3591.33|3940.28|4376.1|4346.62|4384.05|4293.12|4572.44|4596.71|4874.37|4066.38|3685.17|3412.02|2889.64|2434.82
202002|20200201|2726065200|지산2동|1449.53|1462.25|1402.36|1233.83|1206.06|1258.78|1342.04|1437.73|1811.52|2471.39|2735.39|2965.35|3093.2|3243.84|3290.47|3117.59|3227.2|3419.73|3676.89|3177.43|2887.69|2732.94|2317.7|2039.46
202002|20200201|2726066100|범물1동|651.7|644.62|494.25|440.5|426.99|432.4|690.94|896.11|1318.75|1789.32|2159.43|2298.57|2572.69|2511.8|2723.06|2564.26|2587.08|2891|2643.08|2048.94|1689.79|1584.89|1339.53|1069.77
202002|20200201|2726066200|범물2동|892.8|917.63|858.43|786.57|785.69|790.97|912.46|968.63|1110.69|1284.64|1363.82|1417|1405.86|1457.63|1424.13|1407.24|1453|1564.13|1618.15|1359.31|1276.74|1229.98|1173.76|1097.01
202002|20200201|2726067000|고산1동|2436.67|2464.22|1850.57|1459.93|1233.43|1440.21|2220.11|2883.42|4581.19|6442.69|7470.23|7723.99|8551.54|8975.2|8345.96|8226.55|8681.83|8932.43|9406.29|7977.51|6534.62|6013.44|5010.45|4019.01
202002|20200201|2726068000|고산2동|3345.41|3242.01|2597.22|1984.21|1776.61|2141.22|3892.89|5863.69|8656.17|11404.4|13254.11|14678.58|15604.9|16027.34|15692.3|15946.11|16513.72|16833.45|15738.31|12390.65|11199.83|10092.47|7631.4|6111.72
202002|20200201|2726069000|고산3동|925.69|990.9|825.64|608.13|525.01|552.17|766.34|1133.91|1631.87|2308.99|2670.7|3016.63|3091.6|3137.99|2975.43|3064.66|3149.38|3299.51|3386.96|2922.31|2528.88|2438.62|1990.19|1637.63
202002|20200202|1114052000|소공동|1299.71|855.61|640.3|584.17|500.23|851.29|1735.09|2301.38|3387.1|4659.13|5227.56|5154.72|5223.36|5890.44|5322.52|5412.46|5112.64|5289.63|4444.68|3807.97|3489.11|3138.59|2619.49|1971.25
202002|20200202|1114054000|회현동|1487.68|845.82|586.26|450.26|452.68|1107.47|1937.03|2650.04|4149.62|6461.52|6846.23|6893.68|7451.04|7702.11|7801.02|8891.12|7698.92|7561.86|6374.96|5873.97|4845.77|4861.54|3927.7|2510.08
202002|20200202|1114055000|명동|1362.4|755.16|522.77|459.34|399.46|835.68|2392.98|3288.73|5029.63|7081.04|7315.65|8056.02|7719.23|8822.35|8001.69|7534.94|6997.81|6821.43|6159.42|4757.52|4107.37|4146.59|3014.85|2171.83
202002|20200202|1114057000|필동|900.71|723.6|619.81|585.08|542.72|676.73|1416.53|1471.11|2364.76|3420.59|3380.58|3378.4|3363.8|3698.91|3805.84|3858.08|3523.53|3474.98|3281.3|2939.22|2595.12|2391.17|2320.92|1472.17
202002|20200202|1114058000|장충동|589.24|474.01|320.07|272.29|215.12|288.84|660.37|887.04|1275.51|1929.71|2026.48|2506.27|2334.75|2567.36|2774.09|2789.98|2368.14|2063.19|1975.38|1696.3|1513.97|1238.94|943.63|737.88
202002|20200202|1114059000|광희동|1588.4|1291.8|896.22|798.92|614.41|702.64|1735.54|2151.08|3235.71|4382.06|4893.18|5660.4|5893.34|6938.73|6896.64|6714.53|6218.2|6602.88|5733.42|5835.78|5117.09|4338.52|3907.95|2843.41
202002|20200202|1114060500|을지로동|409.18|246.38|179.04|197.01|170.26|381.51|1278.54|1439.08|2085.68|3153.96|3071.23|3306.14|3378.3|3988.36|3587.5|3061.32|3377.87|3521.27|3018.74|2582.02|2252.97|1865.23|2019.08|1064.21
202002|20200202|1114061500|신당동|1033.42|782.68|622.45|530.11|479.45|581.92|966.37|1200.96|1617.32|2410.89|2262.49|2624.22|2901.07|3281.74|3495.52|3010.28|2735.91|2836.93|2790.5|4004.03|4294.72|3264.38|3005.07|3959.63
202002|20200202|1114062500|다산동|1583.89|1311.79|1225.94|1159.42|1086.81|1192.27|1429.14|1449.99|1812|2174.94|2432.53|2624.67|2871.69|2869.8|2817.51|2719.88|2765.53|2693.37|2621.61|2358.9|2228.12|2173.13|1938.85|1807.89
202002|20200202|1114063500|약수동|1396.4|1158.08|1010.86|923.92|827.13|974.13|1383.98|1314.72|1917.1|2548.7|2922.75|3218.33|3395.41|3540.92|3598.41|3364.63|3410.77|3365.21|3417.94|3088.31|2624.27|2748.44|2317.7|1979.69
202002|20200202|1114064500|청구동|432.6|311.96|297.26|237.89|223.27|254.27|422.88|459.33|568.27|707.58|799.27|804.45|899.59|959.8|903.7|896.92|1055.78|1038.78|1020.55|892.23|878.27|768.69|688.76|618.06
202002|20200202|1114065000|신당5동|450.22|338.05|281.23|179.6|170.5|227.85|340.26|406.45|658.57|853.52|952.58|975.95|1099.07|1227.75|1168.88|1182.83|1198.34|1319.08|1182.91|1032.38|986.8|945.02|735.18|599.84
202002|20200202|1114066500|동화동|614.62|493.28|473.82|390.95|337.21|333.72|484.33|477.4|625.65|791.73|792.61|853.24|976.41|1136.06|1118.55|1093.01|1156.15|1246.27|1196.61|1048.6|1074.24|864.78|787.6|785.33
202002|20200202|1114067000|황학동|444.19|326.1|270.59|181.51|195.67|269.29|419.39|551.71|866.06|1207.47|1485.47|1410.76|1766.78|1885.05|1868.25|1880|1944.65|1937.98|1719.53|1569.06|1287|1354.85|1021.79|859.54
202002|20200202|1114068000|중림동|514.3|306.55|237.65|162.01|188.54|280.17|376.92|505.39|800.41|1094.53|1222.21|1289.62|1379.59|1625.6|1594.03|1559.17|1393.02|1580.97|1414.84|1355.54|1163.11|1106.16|1034.28|622.21
202002|20200202|1135056000|월계1동|1263.2|851.04|687.91|567.64|544.09|633.15|893.51|1049.86|1452.9|1835.48|2563.01|2201.92|2665.48|2833.41|2987.66|3198.18|3522.36|3367.63|3038.74|2652.55|2685.82|2076.58|1868.48|1337.21
202002|20200202|1135057000|월계2동|1487.6|1281.57|1154.76|1155.14|1130.57|1151.55|1216.25|1303.07|1415.73|1630.77|1762.6|1600.91|1764.78|1813.75|1894.3|1960.41|2010.28|1967.66|1939.11|1853.73|1723.87|1664.24|1537.8|1529.9
202002|20200202|1135058000|월계3동|1831.97|1396.22|1073.74|871.74|895.44|1011.1|1272.24|1675.66|2224.31|2974.73|3611.24|3881.96|4097.17|4767.22|4775.23|5221.94|5656.13|4850.43|4636.91|4581.22|3579.95|3249.86|2459.24|1879.86
202002|20200202|1135059500|공릉1동|2785.29|2083.99|1729.33|1546.76|1513.86|1695.33|2351.17|2904.45|3680|5007.42|5712.92|5384.17|5913.63|7140.9|6975.09|7517.82|7782.54|7779.19|7077.97|6898.87|5431.27|5231.01|4010.1|3402.79
202002|20200202|1135060000|공릉2동|2300.89|1632.26|1349.89|1039.14|952.98|1150.56|1697.33|2327.24|3778.04|4962.57|5863.71|6294.26|7044.56|7455.77|7593.68|7952.48|7808.45|7326.83|6500.9|5837.91|5112.58|4541.74|3770.92|2810.61
202002|20200202|1135061100|하계1동|1027.98|597.73|480.73|392.82|341.69|508.36|652.57|913.75|2119.13|2670.55|3002.51|2655.35|3383.88|3398.93|3399.44|3371.13|3294.97|3204.5|3016.99|2567.43|2194.86|1871.84|1629.78|1018.54
202002|20200202|1135061200|하계2동|1093.97|667.18|537.91|408.37|327.85|472.73|728.12|929.43|1481.33|1917.7|2171.97|2045.06|2447.39|2869.56|2790.34|2993.51|3343.19|2936.76|3003|2988.54|2107.31|1983.87|1606.74|1239.28
202002|20200202|1135061900|중계본동|1634.1|1422.78|1366.78|1257.71|1280.38|1261.15|1344.42|1403.82|1901.03|2238.4|2760.68|2467.92|2666.63|2823.64|2636.99|2619.35|2597.15|2503.62|2518.96|2196.1|2017.16|2027.63|1898.84|1663.8
202002|20200202|1135062100|중계1동|663.25|420.9|296.08|206.73|194.55|250.25|305.06|487.11|891.07|1514.75|1871.57|1739.91|2072.54|2449.34|2306.35|2276.5|2428.53|2275.26|2170.91|1714.42|1400.36|1360.83|1084.19|677.93
202002|20200202|1135062400|중계4동|800.93|631.25|551.17|449.4|458.37|495.41|591.22|704.37|980.37|1416.05|1820.04|1842.41|1896.68|2089.65|2104.28|2092|1972.19|1924.91|1810.17|1584.7|1408.95|1239.91|1061.8|945.05
202002|20200202|1135062500|중계2.3동|1322.6|779.1|604.37|457.6|434.89|519.05|784.98|1002.11|1847.16|2468.78|3131.53|3177.2|3456.46|3906.27|4390.98|4336.31|4300.92|3993.99|3787.02|3233.09|2891.53|2431.06|2033.39|1511.88
202002|20200202|1135063000|상계1동|1610.43|1083.37|798.84|649.09|607.23|860.16|1113.35|1505.35|2509.76|4017.48|5154.76|5206.61|5497.63|5898.95|6214.78|6264.81|6069.09|6037.73|4936.74|4214.97|3867.65|3376.99|2512.75|1837.17
202002|20200202|1135064000|상계2동|1338.58|859.58|678.82|578.28|580.69|737.8|1067.85|1279.27|2151.93|3508.22|4051.8|3906.08|4218.2|4741.73|5120.58|5091.44|4924.26|5060.97|4683.16|4021.47|3233.37|2707.92|2140.05|1589.7
202002|20200202|1135066500|상계3.4동|2102.68|1832.89|1737.6|1701.43|1700.66|1693.91|1853.97|1949.97|2224.68|2585.35|2911.19|2955.16|3029.7|3109.64|3047.4|2897.05|2889.69|2778.92|2704.24|2553.29|2492.33|2376.03|2268.2|2157.19
202002|20200202|1135067000|상계5동|950.04|739.81|616.02|548.4|516.07|597.55|661.68|841.59|1146.96|1457.73|1787.2|1638.39|1726.06|1886.87|1852.37|1963.23|1978.69|2092.18|1883.16|1647.88|1516.79|1448.61|1336.13|1207.58
202002|20200202|1135069500|상계6.7동|2995.97|2202.1|1922.06|1646.09|1628.79|1862.86|2491.57|3200.39|4334.09|6609.57|7168.88|7031.82|7440.86|8382.79|8916.38|9031.46|8587.17|8718.79|7915.63|7139.21|5828.18|4813.38|4082.42|3050.29
202002|20200202|1135070000|상계8동|1561.93|1242.82|1086.99|965.04|908.07|1050.13|1089.31|1699.41|2041.61|2491.78|2818.06|2743.79|2772.18|3041.88|3217.08|3138.06|3172.7|3251.4|3082.3|2859.14|2832.96|2642.7|2275.69|1984.08
202002|20200202|1135071000|상계9동|492.77|326.64|282.49|246.71|198.6|262.26|319.82|461.24|651.52|902.04|1101.45|1132.9|1183.27|1348.76|1405.01|1474.28|1510.43|1548.74|1397.39|1136.86|1142.46|958.62|836.87|648.13
202002|20200202|1135072000|상계10동|594.94|412.38|294.2|230.73|221.66|300.17|301.56|444.1|701.95|1036.05|1153.99|1167.14|1480.53|1581.52|1820.43|1740.82|1655.58|1807.14|1533.88|1299.34|1168.27|952.51|825.4|590.75
202002|20200202|2711051700|동인동|882.28|625.36|460.65|400.28|340.01|431.69|622.56|803.67|1178.79|1699.71|2204.93|2207.37|2438.54|2816.79|3022.51|2985.17|2838.37|2873.88|2825.92|2322.83|2067.52|1640.92|1251.23|788.28
