STD_YM|STD_YMD|HDONG_CD|HDONG_NM|MAN_FLOW_POP_CNT_0004|MAN_FLOW_POP_CNT_0509|MAN_FLOW_POP_CNT_1014|MAN_FLOW_POP_CNT_1519|MAN_FLOW_POP_CNT_2024|MAN_FLOW_POP_CNT_2529|MAN_FLOW_POP_CNT_3034|MAN_FLOW_POP_CNT_3539|MAN_FLOW_POP_CNT_4044|MAN_FLOW_POP_CNT_4549|MAN_FLOW_POP_CNT_5054|MAN_FLOW_POP_CNT_5559|MAN_FLOW_POP_CNT_6064|MAN_FLOW_POP_CNT_6569|MAN_FLOW_POP_CNT_70U|WMAN_FLOW_POP_CNT_0004|WMAN_FLOW_POP_CNT_0509|WMAN_FLOW_POP_CNT_1014|WMAN_FLOW_POP_CNT_1519|WMAN_FLOW_POP_CNT_2024|WMAN_FLOW_POP_CNT_2529|WMAN_FLOW_POP_CNT_3034|WMAN_FLOW_POP_CNT_3539|WMAN_FLOW_POP_CNT_4044|WMAN_FLOW_POP_CNT_4549|WMAN_FLOW_POP_CNT_5054|WMAN_FLOW_POP_CNT_5559|WMAN_FLOW_POP_CNT_6064|WMAN_FLOW_POP_CNT_6569|WMAN_FLOW_POP_CNT_70U
201905|20190503|1114054000|회현동|0.87|231.92|1263.65|4505.35|9499.15999999999|13602.24|15222.24|19551.53|18431.2|22412.74|18238.55|15822.35|14598.98|10069.06|13239.75|0.11|354.74|1657.92|5831.81|13751.07|15682.18|14512.21|15017.43|13677.71|14859.01|12677.49|12444.96|11971.06|8409.95000000001|10943.22
201905|20190504|1114054000|회현동|0.04|586.86|2394.12|3423.5|7455.09|11799.58|11601.21|11399.45|10309.85|12494.1|12277.33|12898.35|12956.46|9842.38|13174|0|801.07|3006.92|4717.58|9861.56|12682.84|10966.67|11059.29|10650.03|12165.78|11455.27|12402.48|12164.01|8390.89|10734.21
201905|20190505|1114054000|회현동|0|500.48|2432.79|3214.49|6172.90999999999|9352.79|8403.02999999999|8089.69|7367.34|9146.26999999999|8550.27|8705.84|8577.04000000001|6140.50000000001|8117.01000000001|0|749.54|3026.92|4018.99|7966.62|10051.21|7961.96|7864.38|8071.57999999999|8347.31|7373.76|7318.99|6281.81|3947.9|5507.08
201905|20190506|1114054000|회현동|0|408.26|1818.14|3511.50000000001|7255.61|9548.58000000001|8620.92|8506.58000000001|7579.81|9760.61|9409.36000000002|9827.41|9528.89|7236.44|9959.16|0|579.74|2353.93|4628.82|9805.91|10195.78|8355.79|7891.36|7899.76|8975.35|8741.86|10260.49|10347.13|7561.16999999999|10173.44
201905|20190507|1114054000|회현동|0|117.33|498.14|3053.69|7302.82|11967.68|14040.71|18909.15|18011.38|21297.57|17809.43|14786|13319.7|9483.13|12745.53|0|152.39|659.91|4718.44|12650.23|13909.79|12938.54|13509.38|12402.57|13539.33|11482.46|11602.3|11153.74|7948.84|10671.95
201905|20190508|1114054000|회현동|0|100.44|691.67|2903.9|6469.82|11498.5|13826.71|18922.81|18278.81|21634.79|17554.66|14882.49|13282.62|9164.11|12383.25|0.01|121.14|711.25|4248.88|11724.61|13753.18|13062.79|13758.09|12850.42|13846.55|11887.26|11702.27|11052.7|7855.83|10375.31
201905|20190509|1114054000|회현동|0.07|74.5000000000001|861.47|3045.11|7022.94999999999|11949.15|14090.46|19007.85|18606.36|21889.24|17829.53|15551.73|13787.72|9716.56|12977.49|0.43|91.83|941.5|4330.67|12118.1|13821.67|12816.95|13724.87|12617.36|13795.8|11897.11|11852.36|11704.93|8154.07|10921.44
201905|20190510|1114054000|회현동|0|133.17|1277.98|4160.1|8278.14|13236.28|15252.7|19867.51|18877.99|22411.64|18479.33|15524.83|14034.19|9908.25|13162.72|0|155.29|1419.76|5376.6|12371.23|15093.54|14041.53|14505.34|13419.97|14193.04|12378.62|12380.77|11634.51|8166.15999999999|11158.32
201905|20190511|1114054000|회현동|0|375.829999999999|1559.07|3390.56|6973.82|11811.72|11420.88|11274.35|10170.59|12190.22|11898.34|12890.34|13167.78|9471.49999999999|13068.48|0.72|570.58|2087.31|4549.25|10257|13111.95|11007.51|10787.27|10179.57|11640.27|11509.33|12698.39|12195.19|8886.25999999999|11155.11
201905|20190512|1114054000|회현동|0|277.64|1223.68|2650.52|5998.73999999999|9149.94|8107.14|7497.97|6501.75|7862.86|7991.41|8400.46|8440.5|6085|8196.87|0|361.54|1478.54|3161.19|7858.93000000001|9324.42|7222.24|6693.29000000001|6014.55|6632.9|6403.45000000001|6936.54|6339.37999999999|4156.31|6184.61
201905|20190513|1114054000|회현동|0|76.96|458.17|2617.8|6776.9|10939.89|13457.86|17733.86|17284.42|20674.27|16726.56|14055.9|12737.27|8838.42999999999|12078.01|1.34|92.4|436.07|3742.69|11069.57|12391.17|12042.14|12690.44|11603.6|12739.98|11007.06|10892.72|10779.02|7783.94|10875.66
201905|20190514|1114054000|회현동|0|65.71|718.2|2540.9|6580.48|11408.2|14003.28|18692.07|18185.12|21698.96|17537.09|15137.05|13545.77|9590.05999999999|13050.89|0.07|82.6600000000001|666.58|3740.49|11586.72|13231.79|12882.96|13751.14|12478.49|13685.79|11610.75|12002.49|11545.82|8472.14|11121.02
201905|20190515|1114054000|회현동|1.47|87.4600000000001|808.009999999999|3272.35|6667.68|11379.89|14151.59|19010.64|18318.55|21856.26|17466.74|14990.38|13139.25|9055.25999999999|12407.24|0|96.11|842.38|4912.27|11402.47|13708.49|13087.2|13791.9|12629.16|13748.17|11657.5|11751.61|11390.26|7906.7|10918.8
201905|20190516|1114054000|회현동|0|76.01|1153.54|2971.64|7315.03|11816.22|14214.97|19239.85|18510.76|21601.51|17802.54|15237.58|14012.23|9576.05000000001|13005.64|0|112.56|1193.94|4209.65|12255.17|13986.23|13226.87|13803.74|12690.64|14166.3|11728.4|11975.78|11349.65|8183.79|11068.31
201905|20190517|1114054000|회현동|0|117.64|933.86|3751.25|8288.30000000001|13070.4|14982.33|19477.38|18355.94|21913.39|18137.71|15471.78|13787.52|9613.4|12667.54|0.69|143.15|1234.09|5288.11|12554.99|14861.54|13808.81|14679.81|13265.65|14480.91|12323.77|12030.45|11091.02|7900.14|10459.85
201905|20190518|1114054000|회현동|0.06|381.02|1552.11|3111.8|7129.16|11960.21|11450.27|11164.15|10252.08|12471.56|12141.19|13224.78|13150.18|9782.01|13233.79|0|631.33|2177.39|4156.99|10185.28|13595.78|11529.59|11025.1|10337.71|11717.64|11616.3|12923.19|12225.42|8769.42000000001|11263.88
201905|20190519|1114054000|회현동|0|208.37|1030.18|2361.64|5605.99|8312.87|7453.92000000001|6970.8|5987.61|7392.85999999999|7315|7956.57|7730.31|5444.5|6871.1|0|294.07|1283.38|2830.2|7281.82|8600.00999999999|6741.16999999999|6042.93|5371.08|6064.91|5835.74000000001|6301.08000000001|5492.25|3440.75|4529.09
201905|20190520|1114054000|회현동|0.55|64.1400000000001|338.8|2631.08|6661.97|11173.58|13449.14|17959.2|17751.65|20687.37|16795.46|14491.52|12924.52|9049.1|12198.72|0.58|87.51|326.87|3601.2|11215.72|12650.76|11821.09|12597.69|11383.32|12377.48|10907.9|11213.57|10456.82|7794.26|10597.7
201905|20190521|1114054000|회현동|0|68.36|548.16|2483.34|6336.27000000001|11146.73|13634.45|18800.44|18618.65|21882.39|17637.19|15264.29|13669.7|9638.91|13123.49|0.58|94.7100000000001|763.73|3613.78|11233.64|13439.97|12667.22|13502.85|12345.85|13572.82|11789.61|11924.66|11286.61|7782.12000000001|11111.71
201905|20190522|1114054000|회현동|0.01|95.12|860.85|2833.73|6346.29|11410.05|14278.71|18762.19|18561.43|21741.71|17746.75|15129.79|13625.42|9470.5|12487.83|0|132.01|868.26|4182.86|11215.11|13689.93|13086.09|13447.32|12386.92|13730.98|11911.51|11639.9|11278.72|7810.47|10636.08
201905|20190523|1114054000|회현동|0|84.5900000000001|690.679999999999|3003.11|7048.57|11416.43|14090.43|19055.31|18243.96|21902.58|17803.49|15405.61|14183.32|9774.47|12788.31|0|98.5800000000001|687.79|3962.85|12057.24|13427.73|12882.61|13599.79|12635.91|13624.8|11617.38|12022.74|11423.94|8016.68|10712.33
201905|20190524|1114054000|회현동|0.2|146.18|896.43|3933.21|8124.33|13084.41|15358.51|19660.99|18856.17|22055.32|18404.47|15842.06|14233.23|9918.48|13121.1|0.53|200.86|917.32|5237.62000000001|12756.7|15019.48|14161.71|14550.77|13314.24|14657.52|12316.41|12067.6|11333.58|7765.58000000001|10107.14
201905|20190525|1114054000|회현동|0|410.5|1621.11|3168.73|7013.23|11720.52|11384.92|11149.33|9977.75999999999|12046.87|11637.1|12366.1|12751.46|9368.84000000001|12816.55|2.04|541.359999999999|2131.84|4239.32|10099.88|13040.46|11007.84|10664.1|10162.44|11652.36|11536.96|12843.95|12033.39|8717.95|10859.21
201905|20190526|1114054000|회현동|0|262.01|1269.07|2731.83|6040.46|9061.69|8289.84999999999|7646.18|6586.9|7813.66|7855.38000000001|8558.98|8229.52|5867.94|7854.43000000001|0.07|320.41|1478.61|3361.27|8014|9678.28|7860.19|7000.3|6254.61000000001|6675.81|6248.36|6633.94|5893.68|3874.81|5038.54
201905|20190527|1114054000|회현동|0|81.0700000000001|349.72|2554.42|6463.89|10832.34|13219.81|17393.24|16887.65|19625.69|16269.41|13913.28|12304.97|8549.57000000001|10967.15|0.47|80.2700000000001|490.79|3491.42|10745.73|12198.37|11145.51|11780.93|11024|11761.93|10113.06|10274.24|9615.2|6776.73000000001|8505.68
201905|20190528|1114054000|회현동|0|72.54|739.059999999999|2546.79|6366.07|11516.48|14149.86|19087.77|18085.81|21446.21|17682.18|15165.72|13997.19|10005.94|13261.36|0|91.2199999999999|807.7|3690.33|11522.52|13712|13120.95|14309.67|12944.44|14017.41|11874.25|12430.8|11930.66|8341.82|11996.93
201905|20190529|1114054000|회현동|0|85.3900000000001|960.4|2656.31|6519.23000000001|11405.81|14253.74|18909.47|18296.33|21316.79|17391.4|14989.88|13592.09|9430.44|12727.96|0.53|116.54|1033.88|3943.79|11439.38|13542.9|13216.32|14195.23|12778.26|14112.05|11903.68|12068.67|11669.35|8363.05|11190.66
201905|20190530|1114054000|회현동|0|87.3000000000001|716.56|2819.2|6625.73|11391.2|14186.07|19236.98|18426.35|21569.91|17700.33|15454.09|13894.36|9666.94999999999|13021.4|0.44|114.39|883.999999999999|3998.88|11612.69|13531.45|13242.41|14199.2|13071.52|13806.46|11789.71|12173.35|11586.82|8262.11|10920.18
201905|20190531|1114054000|회현동|1.31|141.59|835.55|3417.73|7674.44|13069.32|15485.77|19850.49|18835.75|22021.79|18397.44|15894.48|14261.38|9811.51999999999|12967.31|0|164.27|813.33|4383.88|12109.93|14835.48|14117.14|14863.95|13583.71|14465.05|12464.09|12303.8|11516.41|8219.46999999999|10799.37
201905|20190501|1114055000|명동|0.02|260.52|2293.8|2861.02|6972.43|11900.93|11863.73|11526.39|10600.09|12897.98|12011.6|11762.73|11506.98|7605.31|8955.85|0|348.16|2947.7|5252.66|13174.35|13558.55|10718.8|9816.3|9002.48000000001|9732.12|8514.06|7948.32000000001|6963.50999999999|4394.39|5651.04
201905|20190502|1114055000|명동|0.43|154.12|1645.6|3389.23|7963.58|15131.36|18631.07|23499.16|22192.36|25976.47|21451.13|18434.78|16311.48|10813.6|11671.37|0.63|267.36|2061.24|6476.4|16812.28|18571.54|16788.06|16350.01|14379.25|14597.72|11267.43|10238.79|8968.74|5125.04|6643.65
201905|20190503|1114055000|명동|0|166.96|1682.87|4461.20000000001|9668.86|16489.94|19605.34|23903.04|21947.77|25930.27|21716.89|18173.64|16872.12|11104.54|12230.55|1.69|322.32|1932.51|7713.46|17814.77|20097.88|17675.79|17097.84|15039.98|15307.59|11845.75|10460.79|9004.83|5405.11|6882.59000000001
201905|20190504|1114055000|명동|0|531.96|2315.37|3837.25|8662.96999999999|13791.22|13413.54|12329.67|10811.24|12930.92|12127.74|12285.61|12631.83|9005.73999999999|10709.79|0|761.45|3311.63|5927.65|13041.54|15186.46|12184.95|11311.44|10517.56|11155.19|9242.69000000001|9081.06|7951.03|5062.55|6332.53999999999
201905|20190505|1114055000|명동|2.02|583.91|2670.08|3538.86|6949.66999999999|11489.75|10259.41|9290.12000000001|8771.54|10221.83|9032.80000000001|8715.24|8744.34|5757.63000000001|6540.13|0|828.58|3877.2|5291.01|10371.78|12499.93|9786.86|9477.51999999999|9325.03|9423.26000000001|7504.13|6756.78000000001|5832.99000000001|3562.7|5150.72000000001
201905|20190506|1114055000|명동|0|349.88|1647.79|3445.99|7181.78|10773.78|9830.35000000001|9290.2|8114.63000000001|9737.92|9599.41|9245.22|9242.6|6480.59|7407.2|0|535.19|2450.53|5654.77000000001|11241.12|11640.48|9094.34|8392.23|7577.36999999999|8590.16000000001|7157.79|6992.03|6228.41|3963.55|5334.8
201905|20190507|1114055000|명동|0.24|106.72|786.179999999999|3106.13|7641.58|14859.27|18112.33|22868.94|21746.35|25157.37|20582.15|17303.64|15244.53|9837.71|11070.13|0|173.28|1087.87|6027.42|16225.58|18234.06|16257.73|15536.18|13586.69|13800.82|10813.63|9465.56|8317.45000000001|4945.41|6494.71
201905|20190508|1114055000|명동|0|117.05|1459.76|3162.07|7378.53|15056.71|18775.23|24088.86|22393.77|26312.19|21229.38|17401.15|15478|9951.13999999999|11239.5|0|147.82|2123.52|6476.86|15800.3|18718.85|17075.94|16648.51|14084.86|14516.38|11447.14|10190.52|8625.68|5193.29|7026.98
201905|20190509|1114055000|명동|0.79|110.66|2192.38|3813.91|7829.43|15212.36|18594.52|24061.13|22630.64|26274.38|21820.72|18433.98|16437.22|10660.91|11770.69|0.14|133.68|2463.46|6520.47|16743.33|19108.78|17121.67|16373.07|14251.19|15082.99|11410.27|10265.68|8742.13000000001|5024.19|6705.72
201905|20190510|1114055000|명동|0|119.99|1812.43|4775.09|8988.36|16888.99|19693.83|24240.9|22368.69|26651.48|21329.83|18241.4|16109.15|10481.79|11912.24|0.21|218.05|2202.85|7526.18|17402.72|20122.87|18034.58|16917|14711.43|15228.07|12039.22|10523.4|8809.28|5255.28|6793.49
201905|20190511|1114055000|명동|0.04|444.62|1662.34|4094.75|8654.35|14732.53|13957.02|12598.5|11066.37|12934.72|12090.91|12441.79|12588.35|8511.45|9937.55|0.05|612.9|2655.31|6092.98|13654.48|16853.06|13044.36|11823.42|10633.3|11030.72|9449.94999999999|9154.39|8120.89|4987.11|6149.69
201905|20190512|1114055000|명동|0|356.72|1545.77|2952.03|6705.07|10993.85|9978.38|8919.08999999999|7982.27|9045.49|8598.57|8527.89|8640.64|5977.37999999999|6896.73999999999|0|483.42|2027.23|4195.42|10155.69|11752.09|9101.30999999999|8207.64|7482.05000000001|7529.01000000001|6889.2|6513.26|6195.42|3718.32|5596.46
201905|20190513|1114055000|명동|0|94.3100000000001|1014.02|2549.02|7376.62|14529.21|17935.54|23135.91|21334.43|25383.81|20657.97|16909.19|15063.72|9611.57|10736.97|0.73|120.11|1156.99|4920.31|15259.37|17779.46|15960.41|15191.53|13327.61|13729.79|10735.05|9377.70999999999|8302.06|4893.78|6406.03
201905|20190514|1114055000|명동|0|126.87|1308.94|2977.78|7659.33000000001|15311.74|18777.22|24115.75|22723.52|26333.69|21552.94|18181.37|16254.33|10690.96|11784.15|0|151.15|1529.71|5569.29|16552.68|18872.72|17326.11|16704.37|14848.14|14977.84|11476.46|10410.46|8866.69|5234.07|6653.91999999999
201905|20190515|1114055000|명동|0.92|133.23|1798.58|3942.56999999999|7594.98|14894.62|18753.52|24010.62|22201.96|26346.84|21136.43|17528.48|15423.39|9931.58|11404.29|0|165.3|2024.18|6785.98000000001|16139.73|19081.96|16926.79|16437.62|14405.41|14448.32|11535.48|10110.07|8593.93|5068.95|6626.91
