"사용일자","노선명","역명",승차총승객수,하차총승객수,"등록일자"
"20200301","2호선","강변(동서울터미널)","11916.0","12013.0","20200304"
"20200301","2호선","잠실나루","2731.0","2821.0","20200304"
"20200301","2호선","잠실(송파구청)","23040.0","21563.0","20200304"
"20200301","2호선","잠실새내","5696.0","5947.0","20200304"
"20200301","2호선","종합운동장","1760.0","1930.0","20200304"
"20200301","2호선","삼성(무역센터)","10789.0","10811.0","20200304"
"20200301","2호선","선릉","7177.0","6250.0","20200304"
"20200301","2호선","역삼","6621.0","7384.0","20200304"
"20200301","2호선","강남","18405.0","18248.0","20200304"
"20200301","2호선","교대(법원.검찰청)","5715.0","6306.0","20200304"
"20200301","2호선","서초","3525.0","3388.0","20200304"
"20200301","2호선","방배","3479.0","3776.0","20200304"
"20200301","2호선","사당","11385.0","12516.0","20200304"
"20200301","2호선","낙성대","8920.0","8771.0","20200304"
"20200301","2호선","서울대입구(관악구청)","16342.0","16571.0","20200304"
"20200301","2호선","봉천","7468.0","7066.0","20200304"
"20200301","2호선","신림","24142.0","23183.0","20200304"
"20200301","2호선","신대방","9278.0","8820.0","20200304"
"20200301","2호선","구로디지털단지","15018.0","14672.0","20200304"
"20200301","2호선","대림(구로구청)","8153.0","8090.0","20200304"
"20200301","2호선","신도림","16094.0","16427.0","20200304"
"20200301","2호선","문래","4055.0","4150.0","20200304"
"20200301","2호선","영등포구청","4755.0","4978.0","20200304"
"20200301","2호선","당산","4878.0","5372.0","20200304"
"20200301","2호선","합정","10559.0","10981.0","20200304"
"20200301","2호선","홍대입구","23021.0","22176.0","20200304"
"20200301","2호선","신촌","13209.0","12939.0","20200304"
"20200301","2호선","이대","3808.0","3890.0","20200304"
"20200301","2호선","아현","2666.0","2659.0","20200304"
"20200301","2호선","충정로(경기대입구)","2177.0","2223.0","20200304"
"20200301","2호선","용답","899.0","894.0","20200304"
"20200301","2호선","신답","389.0","468.0","20200304"
"20200301","2호선","신설동","1392.0","1539.0","20200304"
"20200301","2호선","도림천","281.0","274.0","20200304"
"20200301","2호선","양천구청","1684.0","1682.0","20200304"
"20200301","2호선","신정네거리","2572.0","2667.0","20200304"
"20200301","2호선","용두(동대문구청)","685.0","756.0","20200304"
"20200301","3호선","지축","737.0","666.0","20200304"
"20200301","3호선","구파발","5803.0","5891.0","20200304"
"20200301","3호선","연신내","12998.0","12125.0","20200304"
"20200301","3호선","불광","5821.0","6725.0","20200304"
"20200301","3호선","녹번","3547.0","3200.0","20200304"
"20200301","3호선","홍제","5396.0","5053.0","20200304"
"20200301","3호선","무악재","1014.0","1060.0","20200304"
"20200301","3호선","독립문","2340.0","2372.0","20200304"
"20200301","3호선","경복궁(정부서울청사)","4276.0","4402.0","20200304"
"20200301","3호선","안국","3667.0","3953.0","20200304"
"20200301","3호선","종로3가","1669.0","2097.0","20200304"
"20200301","3호선","을지로3가","1206.0","1219.0","20200304"
"20200301","3호선","동대입구","2782.0","3102.0","20200304"
"20200301","3호선","약수","3870.0","3623.0","20200304"
"20200301","3호선","금호","2418.0","2336.0","20200304"
"20200301","3호선","옥수","2619.0","2777.0","20200304"
"20200301","3호선","압구정","7036.0","7402.0","20200304"
"20200301","3호선","신사","7621.0","7555.0","20200304"
"20200301","3호선","잠원","1271.0","1258.0","20200304"
"20200301","3호선","고속터미널","16392.0","16095.0","20200304"
"20200301","3호선","교대(법원.검찰청)","2079.0","1420.0","20200304"
"20200301","3호선","남부터미널(예술의전당)","7120.0","7615.0","20200304"
"20200301","3호선","양재(서초구청)","6575.0","7783.0","20200304"
"20200301","3호선","매봉","1896.0","1874.0","20200304"
"20200301","3호선","도곡","941.0","1010.0","20200304"
"20200301","3호선","대치","2146.0","2049.0","20200304"
"20200301","3호선","학여울","395.0","401.0","20200304"
"20200301","3호선","대청","2063.0","1940.0","20200304"
"20200301","3호선","일원","1580.0","1805.0","20200304"
"20200301","3호선","수서","4231.0","4301.0","20200304"
"20200301","3호선","가락시장","2058.0","2208.0","20200304"
"20200301","3호선","경찰병원","1463.0","1451.0","20200304"
"20200301","3호선","오금","1472.0","1378.0","20200304"
"20200301","4호선","당고개","4855.0","4619.0","20200304"
"20200301","4호선","상계","6338.0","5858.0","20200304"
"20200301","4호선","노원","7022.0","7641.0","20200304"
"20200301","4호선","창동","9373.0","9874.0","20200304"
"20200301","4호선","쌍문","10227.0","9018.0","20200304"
"20200301","4호선","수유(강북구청)","13256.0","12548.0","20200304"
"20200301","4호선","미아(서울사이버대학)","5252.0","4841.0","20200304"
"20200301","4호선","미아사거리","10365.0","9700.0","20200304"
"20200301","4호선","길음","5804.0","5619.0","20200304"
"20200301","4호선","성신여대입구(돈암)","7370.0","7074.0","20200304"
"20200301","4호선","한성대입구(삼선교)","4379.0","4212.0","20200304"
"20200301","4호선","혜화","11562.0","12243.0","20200304"
"20200301","4호선","동대문","3242.0","3984.0","20200304"
"20200301","4호선","동대문역사문화공원","4931.0","5349.0","20200304"
"20200301","4호선","충무로","4493.0","4461.0","20200304"
"20200301","4호선","명동","6157.0","6485.0","20200304"
"20200301","4호선","회현(남대문시장)","4755.0","5158.0","20200304"
"20200301","4호선","서울역","2446.0","4081.0","20200304"
"20200301","4호선","숙대입구(갈월)","3745.0","3682.0","20200304"
"20200301","4호선","삼각지","999.0","1200.0","20200304"
"20200301","4호선","신용산","3571.0","3721.0","20200304"
"20200301","4호선","이촌(국립중앙박물관)","1676.0","2009.0","20200304"
"20200301","4호선","동작(현충원)","779.0","799.0","20200304"
"20200301","4호선","총신대입구(이수)","5541.0","5926.0","20200304"
"20200301","4호선","사당","7201.0","7356.0","20200304"
"20200301","4호선","남태령","263.0","250.0","20200304"
"20200301","경부선","서울역","1390.0","362.0","20200304"
"20200301","경부선","남영","2277.0","2454.0","20200304"
"20200301","경부선","용산","13708.0","12769.0","20200304"
"20200301","경부선","노량진","3281.0","3030.0","20200304"
"20200301","경부선","대방","3237.0","3325.0","20200304"
"20200301","경부선","영등포","15989.0","15867.0","20200304"
"20200301","경부선","신도림","1075.0","1098.0","20200304"
"20200301","경부선","신길","2788.0","2335.0","20200304"
"20200301","경부선","구로","4795.0","4754.0","20200304"
"20200301","경부선","가산디지털단지","2441.0","3236.0","20200304"
"20200301","경부선","금천구청","3396.0","3107.0","20200304"
"20200301","경부선","석수","3018.0","2959.0","20200304"
"20200301","경부선","관악","2633.0","2390.0","20200304"
"20200301","경부선","안양","7211.0","7036.0","20200304"
"20200301","경부선","명학","2011.0","1893.0","20200304"
"20200301","경부선","금정","7184.0","7694.0","20200304"
"20200301","경부선","군포","1834.0","1699.0","20200304"
"20200301","경부선","의왕","2459.0","2403.0","20200304"
"20200301","경부선","성균관대","3651.0","3758.0","20200304"
"20200301","경부선","화서","1781.0","1686.0","20200304"
"20200301","경부선","수원","12951.0","13318.0","20200304"
"20200301","경부선","독산","3118.0","3199.0","20200304"
"20200301","경부선","세류","997.0","989.0","20200304"
"20200301","경부선","병점","3820.0","4372.0","20200304"
"20200301","경부선","세마","710.0","657.0","20200304"
"20200301","경부선","오산대","776.0","723.0","20200304"
"20200301","경부선","오산","3270.0","3742.0","20200304"
"20200301","경부선","진위","320.0","311.0","20200304"
"20200301","경부선","송탄","1644.0","1694.0","20200304"
"20200301","경부선","서정리","1778.0","2717.0","20200304"
"20200301","경부선","지제","769.0","859.0","20200304"
"20200301","경부선","평택","4567.0","4890.0","20200304"
"20200301","경부선","성환","951.0","1187.0","20200304"
"20200301","경부선","직산","181.0","239.0","20200304"
"20200301","경부선","두정","1360.0","1588.0","20200304"
"20200301","경부선","천안","1902.0","1806.0","20200304"
"20200301","경부선","당정","1659.0","1643.0","20200304"
"20200301","경부선","서동탄","308.0","312.0","20200304"
"20200301","경부선","광명","839.0","660.0","20200304"
"20200301","경인선","개봉","6619.0","6489.0","20200304"
"20200301","경인선","오류동","4431.0","3973.0","20200304"
"20200301","경인선","역곡","8437.0","8276.0","20200304"
"20200301","경인선","부천","13325.0","13221.0","20200304"
"20200301","경인선","송내","8118.0","7890.0","20200304"
"20200301","경인선","부평","11188.0","11583.0","20200304"
"20200301","경인선","백운","2294.0","2192.0","20200304"
"20200301","경인선","동암","5801.0","5686.0","20200304"
"20200301","경인선","주안","7150.0","6302.0","20200304"
"20200301","경인선","제물포","3018.0","2924.0","20200304"
"20200301","경인선","동인천","5016.0","4849.0","20200304"
"20200301","경인선","인천","1143.0","970.0","20200304"
"20200301","경인선","구일","1787.0","1753.0","20200304"
"20200301","경인선","소사","3405.0","3064.0","20200304"
"20200301","경인선","부개","2717.0","2631.0","20200304"
"20200301","경인선","간석","1782.0","1680.0","20200304"
"20200301","경인선","도원","995.0","1033.0","20200304"
"20200301","경인선","온수(성공회대입구)","2181.0","2117.0","20200304"
"20200301","경인선","중동","2755.0","2533.0","20200304"
"20200301","경인선","도화","1159.0","1102.0","20200304"
"20200301","경원선","이촌(국립중앙박물관)","947.0","843.0","20200304"
"20200301","경원선","서빙고","478.0","435.0","20200304"
"20200301","경원선","한남","1256.0","1260.0","20200304"
"20200301","경원선","옥수","12.0","6.0","20200304"
"20200301","경원선","응봉","498.0","441.0","20200304"
"20200301","경원선","왕십리(성동구청)","5166.0","5842.0","20200304"
"20200301","경원선","청량리(서울시립대입구)","5751.0","5707.0","20200304"
"20200301","경원선","외대앞","2939.0","2816.0","20200304"
"20200301","경원선","신이문","2904.0","2641.0","20200304"
"20200301","경원선","석계","2991.0","3241.0","20200304"
"20200301","경원선","광운대","2593.0","2529.0","20200304"
"20200301","경원선","월계","2164.0","2011.0","20200304"
"20200301","경원선","녹천","1516.0","1282.0","20200304"
"20200301","경원선","방학","3709.0","3491.0","20200304"
"20200301","경원선","도봉","2175.0","2043.0","20200304"
"20200301","경원선","도봉산","5178.0","3544.0","20200304"
"20200301","경원선","망월사","2484.0","2660.0","20200304"
"20200301","경원선","회룡","3955.0","3965.0","20200304"
"20200301","경원선","의정부","8123.0","8012.0","20200304"
"20200301","경원선","가능","2469.0","2352.0","20200304"
"20200301","경원선","녹양","1675.0","1643.0","20200304"
"20200301","경원선","양주","2638.0","2657.0","20200304"
"20200301","경원선","덕계","844.0","730.0","20200304"
"20200301","경원선","덕정","1869.0","1918.0","20200304"
"20200301","경원선","지행","2260.0","2210.0","20200304"
"20200301","경원선","동두천중앙","1174.0","1217.0","20200304"
"20200301","경원선","보산","694.0","630.0","20200304"
"20200301","경원선","동두천","762.0","937.0","20200304"
"20200301","경원선","소요산","1983.0","1635.0","20200304"
"20200301","안산선","산본","5160.0","5448.0","20200304"
"20200301","안산선","대야미","1768.0","1594.0","20200304"
"20200301","안산선","반월","1431.0","1415.0","20200304"
"20200301","안산선","상록수","6039.0","5868.0","20200304"
"20200301","안산선","한대앞","2454.0","2423.0","20200304"
"20200301","안산선","중앙","5480.0","5460.0","20200304"
"20200301","안산선","고잔","2130.0","2144.0","20200304"
"20200301","안산선","초지","1085.0","1085.0","20200304"
"20200301","안산선","안산","4410.0","4035.0","20200304"
"20200301","안산선","신길온천","513.0","502.0","20200304"
"20200301","안산선","정왕","2283.0","2472.0","20200304"
"20200301","안산선","오이도","2714.0","2727.0","20200304"
"20200301","안산선","수리산","1171.0","1141.0","20200304"
"20200301","과천선","선바위","1774.0","1784.0","20200304"
"20200301","과천선","경마공원","349.0","335.0","20200304"
"20200301","과천선","대공원","1028.0","1146.0","20200304"
"20200301","과천선","과천","1042.0","950.0","20200304"
"20200301","과천선","정부과천청사","1584.0","1708.0","20200304"
"20200301","과천선","인덕원","5465.0","5446.0","20200304"
"20200301","과천선","평촌","3379.0","3347.0","20200304"
"20200301","과천선","범계","7346.0","6939.0","20200304"
"20200301","분당선","선릉","1309.0","2141.0","20200304"
"20200301","분당선","한티","3657.0","3772.0","20200304"
"20200301","분당선","도곡","1256.0","1222.0","20200304"
"20200301","분당선","구룡","320.0","331.0","20200304"
"20200301","분당선","개포동","826.0","792.0","20200304"
"20200301","분당선","대모산입구","665.0","649.0","20200304"
"20200301","분당선","수서","3330.0","3374.0","20200304"
"20200301","분당선","복정","1.0","0.0","20200304"
"20200301","분당선","수원","2429.0","1630.0","20200304"
"20200301","분당선","서울숲","2140.0","2179.0","20200304"
"20200301","분당선","압구정로데오","4739.0","5229.0","20200304"
"20200301","분당선","강남구청","1574.0","1933.0","20200304"
"20200301","분당선","선정릉","1176.0","1263.0","20200304"
"20200301","분당선","가천대","1818.0","2191.0","20200304"
"20200301","분당선","태평","4664.0","4321.0","20200304"
"20200301","분당선","모란","6205.0","6263.0","20200304"
"20200301","분당선","야탑","6594.0","6976.0","20200304"
"20200301","분당선","서현","7445.0","7272.0","20200304"
"20200301","분당선","수내","2985.0","3002.0","20200304"
"20200301","분당선","정자","3723.0","3839.0","20200304"
"20200301","분당선","미금","3787.0","3919.0","20200304"
"20200301","분당선","오리","3133.0","2801.0","20200304"
"20200301","분당선","이매","1235.0","1250.0","20200304"
"20200301","분당선","보정","475.0","450.0","20200304"
"20200301","분당선","죽전","3874.0","4315.0","20200304"
"20200301","분당선","구성","958.0","1090.0","20200304"
"20200301","분당선","신갈","865.0","874.0","20200304"
"20200301","분당선","기흥","2327.0","2402.0","20200304"
"20200301","분당선","상갈","1327.0","1345.0","20200304"
"20200301","분당선","청명","853.0","835.0","20200304"
"20200301","분당선","영통","2146.0","2134.0","20200304"
"20200301","분당선","망포","2881.0","3076.0","20200304"
"20200301","분당선","매탄권선","1154.0","1084.0","20200304"
"20200301","분당선","수원시청","3542.0","3558.0","20200304"
"20200301","분당선","매교","561.0","587.0","20200304"
"20200301","일산선","원흥","2584.0","2414.0","20200304"
"20200301","공항철도 1호선","인천공항2터미널","2739.0","2327.0","20200304"
"20200301","일산선","삼송","5161.0","5066.0","20200304"
"20200301","공항철도 1호선","인천공항1터미널","5508.0","5637.0","20200304"
"20200301","공항철도 1호선","공항화물청사","981.0","1098.0","20200304"
"20200301","일산선","원당","3408.0","3343.0","20200304"
"20200301","일산선","화정","5155.0","5235.0","20200304"
"20200301","일산선","대곡","537.0","439.0","20200304"
"20200301","일산선","백석","3304.0","3253.0","20200304"
"20200301","일산선","마두","1734.0","1745.0","20200304"
"20200301","일산선","정발산","2429.0","2396.0","20200304"
"20200301","일산선","주엽","2072.0","2050.0","20200304"
"20200301","일산선","대화","3565.0","3228.0","20200304"
"20200301","중앙선","회기","8348.0","8131.0","20200304"
"20200301","중앙선","중랑","1996.0","1895.0","20200304"
"20200301","중앙선","상봉(시외버스터미널)","2325.0","2272.0","20200304"
"20200301","중앙선","망우","2655.0","2562.0","20200304"
"20200301","중앙선","양원","463.0","512.0","20200304"
"20200301","중앙선","구리","4165.0","4442.0","20200304"
"20200301","중앙선","도농","2446.0","2403.0","20200304"
"20200301","중앙선","양정","236.0","214.0","20200304"
"20200301","중앙선","덕소","1988.0","1905.0","20200304"
"20200301","중앙선","도심","763.0","672.0","20200304"
"20200301","중앙선","팔당","781.0","880.0","20200304"
"20200301","중앙선","운길산","627.0","574.0","20200304"
"20200301","중앙선","양수","830.0","783.0","20200304"
"20200301","중앙선","신원","152.0","68.0","20200304"
"20200301","중앙선","국수","305.0","316.0","20200304"
"20200301","중앙선","아신","270.0","237.0","20200304"
"20200301","중앙선","오빈","119.0","114.0","20200304"
"20200301","중앙선","양평","998.0","930.0","20200304"
"20200301","중앙선","원덕","202.0","157.0","20200304"
"20200301","중앙선","용문","896.0","761.0","20200304"
"20200301","중앙선","지평","29.0","12.0","20200304"
"20200301","장항선","봉명","260.0","233.0","20200304"
"20200301","장항선","쌍용(나사렛대)","447.0","414.0","20200304"
"20200301","장항선","아산","727.0","624.0","20200304"
"20200301","장항선","배방","255.0","309.0","20200304"
"20200301","장항선","온양온천","1143.0","1144.0","20200304"
"20200301","장항선","신창(순천향대)","272.0","346.0","20200304"
"20200301","경의선","서울역","402.0","433.0","20200304"
"20200301","경의선","신촌","115.0","127.0","20200304"
"20200301","경의선","효창공원앞","672.0","768.0","20200304"
"20200301","경의선","공덕","816.0","691.0","20200304"
"20200301","경의선","서강대","626.0","559.0","20200304"
"20200301","경의선","홍대입구","675.0","738.0","20200304"
"20200301","경의선","가좌","1461.0","1454.0","20200304"
"20200301","경의선","디지털미디어시티","660.0","619.0","20200304"
"20200301","경의선","수색","401.0","430.0","20200304"
"20200301","경의선","화전","409.0","381.0","20200304"
"20200301","경의선","강매","680.0","622.0","20200304"
"20200301","경의선","행신","1959.0","1895.0","20200304"
"20200301","경의선","능곡","1145.0","1101.0","20200304"
"20200301","경의선","곡산","142.0","154.0","20200304"
"20200301","경의선","백마","1581.0","1522.0","20200304"
"20200301","경의선","풍산","1616.0","1566.0","20200304"
"20200301","경의선","일산","2214.0","2078.0","20200304"
"20200301","경의선","탄현","2136.0","1979.0","20200304"
"20200301","경의선","야당","1725.0","1595.0","20200304"
"20200301","경의선","운정","1553.0","1477.0","20200304"
"20200301","경의선","금릉","1334.0","1310.0","20200304"
"20200301","경의선","금촌","2047.0","2238.0","20200304"
"20200301","경의선","월롱","437.0","799.0","20200304"
"20200301","경의선","파주","349.0","310.0","20200304"
"20200301","경의선","문산","1666.0","1660.0","20200304"
"20200301","경춘선","신내","412.0","424.0","20200304"
"20200301","경춘선","갈매","773.0","705.0","20200304"
"20200301","경춘선","별내","823.0","863.0","20200304"
"20200301","경춘선","퇴계원","1152.0","1012.0","20200304"
"20200301","경춘선","사릉","901.0","901.0","20200304"
"20200301","경춘선","금곡","475.0","479.0","20200304"
"20200301","경춘선","평내호평","1583.0","1602.0","20200304"
"20200301","경춘선","천마산","515.0","502.0","20200304"
"20200301","경춘선","마석","1040.0","1078.0","20200304"
"20200301","경춘선","대성리","277.0","204.0","20200304"
"20200301","경춘선","청평","608.0","608.0","20200304"
"20200301","경춘선","상천","266.0","208.0","20200304"
"20200301","경춘선","가평","624.0","551.0","20200304"
"20200301","경춘선","굴봉산","67.0","91.0","20200304"
"20200301","경춘선","백양리","86.0","72.0","20200304"
"20200301","경춘선","강촌","307.0","294.0","20200304"
"20200301","경춘선","김유정","185.0","177.0","20200304"
"20200301","경춘선","남춘천","942.0","971.0","20200304"
"20200301","경춘선","춘천","607.0","540.0","20200304"
"20200301","수인선","달월","22.0","22.0","20200304"
"20200301","수인선","월곶","791.0","718.0","20200304"
"20200301","수인선","소래포구","1627.0","1526.0","20200304"
"20200301","수인선","인천논현","1802.0","1890.0","20200304"
"20200301","수인선","호구포","950.0","948.0","20200304"
"20200301","수인선","남동인더스파크","330.0","336.0","20200304"
"20200301","수인선","원인재","1385.0","1508.0","20200304"
"20200301","수인선","연수","1702.0","1672.0","20200304"
"20200301","수인선","송도","873.0","887.0","20200304"
"20200301","수인선","인하대","1535.0","1514.0","20200304"
"20200301","수인선","숭의","1085.0","1063.0","20200304"
"20200301","수인선","신포","503.0","540.0","20200304"
"20200301","수인선","인천","398.0","565.0","20200304"
"20200301","경강선","판교","1199.0","1137.0","20200304"
"20200301","경강선","이매","309.0","200.0","20200304"
"20200301","경강선","삼동","511.0","480.0","20200304"
"20200301","경강선","경기광주","1677.0","1677.0","20200304"
"20200301","경강선","초월","694.0","677.0","20200304"
"20200301","경강선","곤지암","578.0","677.0","20200304"
"20200301","경강선","신둔도예촌","325.0","333.0","20200304"
"20200301","경강선","이천","760.0","861.0","20200304"
"20200301","경강선","부발","490.0","928.0","20200304"
"20200301","경강선","세종대왕릉","98.0","98.0","20200304"
"20200301","경강선","여주","761.0","687.0","20200304"
"20200301","5호선","방화","2149.0","2068.0","20200304"
"20200301","5호선","개화산","1808.0","1891.0","20200304"
"20200301","5호선","김포공항","3127.0","2941.0","20200304"
"20200301","5호선","송정","2303.0","2322.0","20200304"
"20200301","5호선","마곡","1450.0","1418.0","20200304"
"20200301","5호선","발산","4784.0","4942.0","20200304"
"20200301","5호선","우장산","3633.0","3628.0","20200304"
"20200301","5호선","화곡","8530.0","7914.0","20200304"
"20200301","5호선","까치산","9938.0","9605.0","20200304"
"20200301","5호선","신정(은행정)","3770.0","3218.0","20200304"
"20200301","5호선","목동","4311.0","4453.0","20200304"
"20200301","5호선","오목교(목동운동장앞)","7824.0","8258.0","20200304"
"20200301","5호선","양평","1440.0","1487.0","20200304"
"20200301","5호선","영등포구청","803.0","793.0","20200304"
"20200301","5호선","영등포시장","2525.0","2721.0","20200304"
"20200301","5호선","신길","920.0","1054.0","20200304"
"20200301","5호선","여의도","2908.0","3058.0","20200304"
"20200301","5호선","여의나루","1591.0","1683.0","20200304"
"20200301","5호선","마포","2613.0","2639.0","20200304"
"20200301","5호선","공덕","2451.0","2495.0","20200304"
"20200301","5호선","애오개","1579.0","1595.0","20200304"
"20200301","5호선","충정로(경기대입구)","793.0","825.0","20200304"
"20200301","5호선","서대문","2978.0","2836.0","20200304"
"20200301","5호선","광화문(세종문화회관)","4787.0","4719.0","20200304"
"20200301","5호선","종로3가","3487.0","3365.0","20200304"
"20200301","5호선","을지로4가","654.0","733.0","20200304"
"20200301","5호선","동대문역사문화공원","402.0","485.0","20200304"
"20200301","5호선","청구","1058.0","979.0","20200304"
"20200301","5호선","신금호","1692.0","1775.0","20200304"
"20200301","5호선","행당","2060.0","1887.0","20200304"
"20200301","5호선","왕십리(성동구청)","1358.0","1588.0","20200304"
"20200301","5호선","마장","1602.0","1571.0","20200304"
"20200301","5호선","답십리","4359.0","4056.0","20200304"
"20200301","5호선","장한평","4377.0","4261.0","20200304"
"20200301","5호선","군자(능동)","3557.0","3704.0","20200304"
"20200301","5호선","아차산(어린이대공원후문)","5554.0","5518.0","20200304"
"20200301","5호선","광나루(장신대)","4114.0","4077.0","20200304"
"20200301","5호선","천호(풍납토성)","6827.0","6636.0","20200304"
"20200301","5호선","강동","5494.0","5131.0","20200304"
"20200301","5호선","길동","2222.0","2334.0","20200304"
"20200301","5호선","굽은다리(강동구민회관앞)","2589.0","2500.0","20200304"
"20200301","5호선","명일","1721.0","1741.0","20200304"
"20200301","5호선","고덕","1938.0","1896.0","20200304"
"20200301","5호선","상일동","3727.0","3585.0","20200304"
"20200301","5호선","둔촌동","2237.0","2314.0","20200304"
"20200301","5호선","올림픽공원(한국체대)","895.0","819.0","20200304"
"20200301","5호선","방이","1751.0","1731.0","20200304"
"20200301","5호선","오금","810.0","776.0","20200304"
"20200301","5호선","개롱","1569.0","1740.0","20200304"
"20200301","5호선","거여","2019.0","1948.0","20200304"
"20200301","5호선","마천","1793.0","2091.0","20200304"
"20200301","6호선","응암","5576.0","5676.0","20200304"
"20200301","6호선","역촌","1119.0","1369.0","20200304"
"20200301","6호선","불광","1859.0","1669.0","20200304"
"20200301","6호선","독바위","952.0","1326.0","20200304"
"20200301","6호선","구산","2204.0","1579.0","20200304"
"20200301","6호선","새절(신사)","4075.0","3829.0","20200304"
"20200301","6호선","증산(명지대앞)","3434.0","3395.0","20200304"
"20200301","6호선","디지털미디어시티","3169.0","3211.0","20200304"
"20200301","6호선","월드컵경기장(성산)","2055.0","1975.0","20200304"
"20200301","6호선","마포구청","4098.0","3722.0","20200304"
"20200301","6호선","망원","5102.0","5472.0","20200304"
"20200301","6호선","합정","5192.0","4673.0","20200304"
"20200301","6호선","상수","3394.0","3761.0","20200304"
"20200301","6호선","광흥창(서강)","2111.0","2038.0","20200304"
"20200301","6호선","대흥(서강대앞)","2102.0","2171.0","20200304"
"20200301","6호선","공덕","4017.0","3740.0","20200304"
"20200301","6호선","효창공원앞","1925.0","1664.0","20200304"
"20200301","6호선","삼각지","1702.0","1303.0","20200304"
"20200301","6호선","녹사평(용산구청)","2323.0","2220.0","20200304"
"20200301","6호선","이태원","6861.0","6045.0","20200304"
"20200301","6호선","한강진","2436.0","2876.0","20200304"
"20200301","6호선","버티고개","592.0","617.0","20200304"
"20200301","6호선","약수","1062.0","1078.0","20200304"
"20200301","6호선","청구","1012.0","1002.0","20200304"
"20200301","6호선","신당","2520.0","3252.0","20200304"
"20200301","6호선","동묘앞","3139.0","3148.0","20200304"
"20200301","6호선","창신","985.0","895.0","20200304"
"20200301","6호선","보문","2461.0","2324.0","20200304"
"20200301","6호선","안암(고대병원앞)","2913.0","2986.0","20200304"
"20200301","6호선","고려대(종암)","2301.0","2258.0","20200304"
"20200301","6호선","월곡(동덕여대)","3560.0","3362.0","20200304"
"20200301","6호선","상월곡(한국과학기술연구원)","1811.0","1650.0","20200304"
"20200301","6호선","돌곶이","4203.0","3991.0","20200304"
"20200301","6호선","석계","4006.0","3969.0","20200304"
"20200301","6호선","태릉입구","1765.0","1945.0","20200304"
