STD_YM|STD_YMD|HDONG_CD|HDONG_NM|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
201905|20190501|1135059500|공릉1동|4534.55|2729.29|2068.07|1676.62|1526.85|2157.15|3311.36|5194.29|7598.99|7978.44|8637.18|9097.02|9810.53|9258.97|9312.33|10096.31|10336.04|11169.82|10952.98|9998.97|8512.13|8309.76|6777.8|4648.34
201905|20190501|1135060000|공릉2동|4176.2|2938.19|2294.39|1751.86|1833.72|2356.4|3829.08|6742.14|10386.09|11099.39|10912.19|12297.9|12955.31|13438.16|12812.04|13252.33|13638.65|13674.59|13649.85|10888.34|9178.35|8223.19|7049.64|5134.66
201905|20190501|1135061100|하계1동|2065.41|1242.35|870.03|661.67|722.91|941.67|1584.26|3665.57|3933.23|4902.54|4749.55|5116.37|5547.29|5730.34|6009.39|5910.04|6055.28|6155.87|5975.27|5076.61|4376.83|3615.77|3362.18|2085.68
201905|20190501|1135061200|하계2동|2031.78|968.37|692.61|487.41|470.75|680.53|1295.49|2093.71|2867.7|3458.76|3766.27|4121.75|4359.85|4126.72|4207.59|4309.81|4580.4|5179.11|4772.68|3797.81|3655.73|3440.44|3113.81|1979.64
201905|20190501|1135061900|중계본동|1432.87|1022.57|853.47|826.48|806.74|934.05|1076.69|2016.81|1950.64|1901.6|2108.12|2303.49|2301.18|2315.83|2523.96|2540.85|2546.13|2685.08|2604.39|2557.4|2042.08|2070.79|1891.76|1539.91
201905|20190501|1135062100|중계1동|1106.59|629.86|417.07|336.3|297.77|420.82|584.93|1634.38|1627.15|1722.86|1868.04|2191.47|2504.79|2803.36|2931.38|2975.79|3180.58|3478.32|3158.74|2918.06|2377.96|2161.25|1785.93|1148.57
201905|20190501|1135062400|중계4동|1095.51|658.76|506.62|423.44|414.97|525.64|850.47|1760.5|2070.86|1983.91|2224.07|2431.07|2312.15|2245.41|2355.07|2414.67|2468.66|2629.08|2645.77|2475.97|2030.45|1901.19|1757.82|1200.65
201905|20190501|1135062500|중계2.3동|2081.32|1142.31|862.71|646.24|642.74|831.36|1458.24|2655.13|3604.43|4810.57|4980.48|5024.99|5016.83|5252.74|5541.5|5420.56|5907.4|6173|6201.68|5734.42|5041.01|4251.7|3653.17|2390.2
201905|20190501|1135063000|상계1동|2808.87|1644.41|1251.06|886.01|876.26|1353.28|2271.74|3840.57|5475.98|6966.19|7375.98|7318.81|7971.37|7680.76|7959.82|8836.56|9459.64|9770.71|9758.34|8464.74|6512.09|5797.48|4646.03|3138.84
201905|20190501|1135064000|상계2동|2095.59|1268.87|1002.57|748.63|828.23|980.97|1515.09|2877.73|3951.02|4770.79|4925.4|5309.87|5938.52|5993.93|5686.48|6011.72|6259.62|6530.58|7190.82|6222.66|4566.38|4469.57|3485.28|2479.1
201905|20190501|1135066500|상계3.4동|1869.77|1631.9|1511.41|1446|1446.6|1552.43|1767.36|1986.43|2301.94|2431.59|2585.62|3003.1|2933.65|2725.41|2627.32|2737.43|2799.6|2975.32|3016.03|2859.54|2469.87|2429.63|2267.19|2028.67
201905|20190501|1135067000|상계5동|965.98|539.08|415.22|345.62|278.68|367.59|582.31|965.85|1453.38|1495.24|1605.99|1683.16|1726.41|1815.4|1839.89|1945.45|1968.96|2220.48|2359.59|2131.66|1877.66|1748.21|1570.47|1122.93
201905|20190501|1135069500|상계6.7동|4446.76|2717.49|2162.61|1894.84|1892.25|2476|3733.41|6181.45|8488.85|10509.34|11393.12|11408.33|11243.71|11914.7|11991.77|12468.89|12593.67|13161.65|12957.06|11200.38|9326.75|8256.05|6412.29|4448.95
201905|20190501|1135070000|상계8동|1416.21|924.25|606.09|503.39|484.86|682.36|990.79|1608.54|2166.99|2561.93|3008.14|3320.59|3055.18|3101.46|3382.28|3965|3875.69|4102.12|4163.9|3715.51|3089.68|2976.08|2364.07|1514.63
201905|20190501|1135071000|상계9동|750.97|417.21|261.17|200.54|175.76|234.45|378.95|818.23|1346.34|1342.86|1286.83|1306.13|1394.64|1517.77|1521.83|1798.04|1784.4|2001.33|2079.05|1809.21|1577.69|1451.62|1250.47|754.66
201905|20190501|1135072000|상계10동|1010.01|584.8|436.25|337.74|298.52|374.34|656.09|1405.91|1827.24|1986.44|2027.88|2194.51|2301.32|2409.6|2405.12|2577.61|2617.74|2623.71|2691.51|2361.28|2014.72|1839.49|1520.6|1046.41
201905|20190501|2711051700|동인동|1695.69|1263.12|962.44|770.6|759.77|903.04|1569.28|2705.97|4654.36|4667.42|4921.17|5295.21|6042.83|6291.11|6883.78|6393.1|6074.87|5816.14|5934.61|4836.64|4119.7|3656.36|2773.88|1959.09
201905|20190501|2711054500|삼덕동|1576.47|1181.43|961.9|805.58|708.32|756.71|1232.81|2047.47|3186.07|3950.18|4961.45|5528.59|6372.16|7078.07|7319.99|6862.76|6397.12|5740.76|4929.13|3752.43|3012.01|2767.82|2333.97|1661.87
201905|20190501|2711056500|성내1동|2397.89|1710.36|1428.62|1076.29|973.88|1237.73|2423.75|4305.33|7195.8|9049.34|9727.85|10506.16|12219.49|12899.85|13258|12489.72|11409.26|11351.9|11229.99|8273.26|6535.2|5554.17|4357.76|2806.45
201905|20190501|2711057500|성내2동|1982.25|1456.96|1240.76|904.38|802.31|1070.97|2309.01|4837.39|7947.46|9289.64|9750.77|10368.26|11673.81|11807.3|12949.06|11956.46|11148.62|10320.65|10674.73|7698.88|6033.55|5078.68|3974.07|2441.93
201905|20190501|2711058500|성내3동|758.96|542.51|429.21|349.68|373.71|528.41|1277.96|1937.49|2461.02|2493.78|2996.22|3068.09|3590.82|3782.51|3929.68|3630.33|3263.89|3085.31|2894.12|2220.84|1906.66|1670.27|1285.95|845.06
201905|20190501|2711059500|대신동|877.31|586.23|496.92|402.72|435.59|528.67|1047.42|2061.35|3330.89|3764.02|4639.83|5587.73|6272.36|6452.45|7071.83|6398.17|5967.38|5279.82|4634.68|2990.98|2298.26|2163.35|1693.68|1021.41
201905|20190501|2711064000|남산1동|473.07|369.71|290.88|231.19|225.6|321.62|653.68|1581.52|2157.14|2293.01|2296.89|2307.4|2737.49|2745.42|2834.86|2806.54|2694.37|2901.4|3252.97|2079.78|1636.66|1714.07|1336.93|848.28
201905|20190501|2711065000|남산2동|783.58|587.17|506.82|388.91|328.58|456.78|963.69|1865.5|3279.02|3732.51|3640.52|3926.19|4349.85|4479.25|4683.1|4515.44|4280.11|4169.68|4616.62|3248.85|2521.27|2165.19|1846.79|1179.57
201905|20190501|2711066000|남산3동|266.89|199.46|170.17|119.21|99.43|133.24|231|533.07|870.67|694.4|735.33|778.48|876.21|962.01|886.57|971.31|966.92|1192.57|1305.73|935.17|695.17|666.95|542.38|326.31
201905|20190501|2711067000|남산4동|869.46|632.11|517.86|399.49|348.4|409.28|687.74|1403.53|2157.09|2003.07|2080.63|2220.62|2366.9|2588.23|2527.13|2702.36|2771.29|2945.81|3025.99|2532.79|2030.64|2005.76|1726.57|1044.19
201905|20190501|2711068000|대봉1동|1395.06|1015.56|835.06|721.49|685.44|764.69|1189.16|2114.45|3415.88|3749.13|3951.29|4130.77|4367.3|4887.86|4951|5092.06|4739.19|4863.2|5102.53|3885.79|3283.3|2991.87|2357.33|1557.22
201905|20190501|2711069000|대봉2동|185.31|133.31|101.93|90.94|84.51|89.49|138.02|306.02|466.77|477.35|457.93|466.4|545.53|621.68|556.56|602.4|574.29|580.8|662.29|538.48|469.59|465|388.07|221.43
201905|20190501|2726051000|범어1동|1559.77|1137.38|860.49|687.64|508.06|651.82|1258.93|2578.17|3381.76|3938.96|3955.61|4122.99|4691.45|5157.05|5378.41|5320.74|5169.93|5424.9|5543.39|4894.69|4075.72|3552.21|3162.74|1872.3
201905|20190501|2726052000|범어2동|2033.99|1428.8|1101.7|856.44|703.59|871.58|1663.53|3445.88|4902.72|5044.35|4754.7|5055.43|5828.4|6239.22|6467.37|7088.19|6698.55|6280.58|6698.3|5915.16|4899.05|4493.84|3972.12|2444.91
201905|20190501|2726053000|범어3동|1350.61|1015.39|775.67|650.92|561.3|643.85|1092.63|1973.97|2890.14|2943.02|2980.28|2967.33|3606.61|3597.73|4066|4135.27|4163.33|3861.06|3959.02|3464.63|2987.51|2715.15|2511.32|1590.3
201905|20190501|2726054000|범어4동|1317.21|893.18|556.6|412.91|361.7|511.26|930.43|3135.08|4078.8|2908.23|2883.28|3064.55|3686.88|4016.8|4168.66|4801.33|4552.55|4370.08|4925.94|4383.23|3457.76|3173.31|2768.46|1571.92
201905|20190501|2726055000|만촌1동|2415.99|1634.95|1187.68|896.28|838|1152.24|2202.34|4309.94|5888.51|5635.23|6247.34|6103.04|7259.95|7001.93|7028.43|7487|7628.54|7999.88|8090.39|6885.94|5999.77|5410.8|4492.43|2733.28
201905|20190501|2726056000|만촌2동|1235.07|847.86|635.94|476.11|399.74|543.69|1253.89|3217.1|3851.2|3416.01|3308.36|3741.48|4060.07|4032.45|3909.26|4339.62|4213.74|4460.43|4665.87|3911.15|3230.87|3120.38|2624.65|1572.94
201905|20190501|2726056100|만촌3동|916.35|681.88|514.06|422.84|365.99|454.05|912.17|2197.92|2517.7|1707.3|1686.07|1856.36|2065.24|2124.92|2088.72|2257.82|2288.99|2424.14|2556.84|2360.03|2041.41|2048.71|1770.65|1257.3
201905|20190501|2726057000|수성1가동|1590.63|1221.99|939.74|718.63|659.17|753.03|1390.42|2286.89|3618.34|3302.94|3327.76|3330.96|3737.36|4019.17|4056.11|4458.52|4402.45|4678.74|4826.09|3994.58|3612.54|3242.29|2621.14|1820.79
201905|20190501|2726058000|수성2.3가동|1488.01|1105.65|854.42|700.97|569.89|631.54|1112.27|2127.54|3270.41|3084.38|3053.11|3048.42|3601.54|3784.1|4048.78|4300.54|4294.78|4339.96|4572.15|4086.91|3432.87|3082.59|2712.07|1771.05
201905|20190501|2726059000|수성4가동|2778.51|2339.81|2021.18|1790.37|1703.94|1762.24|2340.9|3368.94|4245.55|4198.74|4063.68|4191.15|4531.54|4589.65|4944.09|5187.04|5328.8|5324.02|5737.87|5055.07|4562.32|4405.55|4007.16|3106.91
201905|20190501|2726060100|황금1동|2582.21|1894.93|1397.24|1108.53|993.29|1043.6|2370.72|4212.94|5012.23|4691.56|4852.49|4823.84|5992.88|6130.32|6010.21|6007.53|6332.25|6743.41|6601.83|6355|5692.48|5449.91|4705.43|3318.05
201905|20190501|2726060200|황금2동|1485.12|1152.92|968.88|757.72|575.77|546.9|870.83|1507.46|2502.39|2876.22|2830.23|3184.87|3781.98|4157.38|3730.2|4008.89|4157.14|4038.32|4538.89|3994.52|3542.69|3155.64|2445.48|1795.79
201905|20190501|2726061000|중동|1192.63|929.31|755.25|597.67|526.15|546.68|905.85|1453.96|2555.43|2883.13|2885.93|2984.41|3388.41|3278.38|3260.45|3408.86|3402.08|3502.14|3626.66|3318.58|2776.19|2446.75|2038.76|1378.71
201905|20190501|2726062000|상동|2387.4|1641.83|1353.58|962.88|936.42|970.13|1859.38|2751.52|4211.37|4327.74|4646.46|4971.44|5911.34|5954.05|5993.42|6414.74|6295.63|6764.24|7134.43|6284.7|5483.06|4926.01|4156.33|2790.53
201905|20190501|2726063000|파동|1278.66|785.83|614.34|424.57|453.68|576.55|1276.83|1952.42|2662.81|2837.51|3143.07|3220.36|3352.63|3543.95|3689.24|3992.84|3933.33|4178.01|4186.65|3687.64|3183.1|2776.52|2225.52|1430.99
201905|20190501|2726064000|두산동|4007.54|3135.05|2581.21|2006.76|1726.24|1717.44|2815.62|3953.7|5182.65|5595.38|6345.82|7009.83|8690.37|8879.6|8492.72|8443.18|8566.24|9274.3|10019.85|9713.97|8593.16|7591.21|6022.59|4397.85
201905|20190501|2726065100|지산1동|2403.38|1948.45|1515.71|1203.35|989.47|1054.67|1839.71|3017.24|4623.5|4233.43|4620.98|4661.81|5361.46|5699.59|5557.87|5793.11|6204.09|6247.03|6568.58|5938.7|5134.38|4588.38|3907.08|2783.73
201905|20190501|2726065200|지산2동|1657.12|1264.62|982.91|823.23|623.94|716.64|1338.61|1984.82|2707|2702.75|2858.07|2917.92|3230.72|3438.44|3290.28|3532.65|3844.45|4105.32|4181.81|4183.48|3688.83|3462.79|2812.55|1979.54
201905|20190501|2726066100|범물1동|1033.62|824.63|562.99|398.41|423.6|500.01|900.17|1311.44|1898.7|2118.04|2230.46|2296.93|2509.57|2622.87|2745.11|2820.52|3001.23|3141.28|3070.55|2767.07|2290.16|2126.54|1708.26|1215.63
201905|20190501|2726066200|범물2동|869.96|611.25|488.33|321.1|275.85|352.07|596.51|841.31|1685.98|1375.67|1469.13|1558.5|1844.44|1984.84|1924.51|2176.84|2172.79|2261.37|2259.43|2116.94|1781.12|1667.12|1368.42|994.61
201905|20190501|2726067000|고산1동|2809.47|2018.23|1628.73|1216.32|1057.12|1294.51|3062.01|4880.44|6553.12|6147.86|6619.68|7172.92|8814|8853.4|8657.28|8549.68|9086.32|9837.12|10622.45|9039.38|7659.21|7063.57|6029.28|3769.13
201905|20190501|2726068000|고산2동|3587.76|2498.95|1879.57|1190.87|1091.83|1739.67|3866|7403.88|10562.75|11560.3|12140.43|12705.02|14027.54|14527.91|14555.75|15764.5|16173.37|16843.3|17244.5|13062.7|11552.6|10141.94|7814.02|5066.03
201905|20190501|2726069000|고산3동|1090.95|742.42|578.56|408.48|365.18|437.33|1007.79|1587.65|2216.78|2268.27|2310.15|2541.72|3031.99|2795.07|2885.57|3043.29|3339.55|3638.21|3780.06|3324.88|2772.89|2886.3|2236.23|1410.21
201905|20190502|1114052000|소공동|1645.95|903.37|685.15|639.82|996|2646.48|6105.3|16674.5|37025.32|21776.02|14513.7|14415.2|13608.7|14234.65|13951.61|13425.94|13713.91|14048.64|17673.28|11775.57|7607.33|6945.06|6519.47|3952.73
201905|20190502|1114054000|회현동|1525.43|826.01|610.79|531.01|775.64|2880.48|7400.39|17754.08|35867.34|26092.17|18495.97|18560.35|18965.75|18867.65|17447.35|18194.44|17759.62|17331.67|20440.37|14588.07|9764.17|9870.47|8050.13|4967.49
201905|20190502|1114055000|명동|1800.35|1039.64|745.95|729.7|1180.25|2980.28|8754.5|23328.37|49280.58|31361.34|20886.01|19828.61|19298.49|19027.33|17567.99|17003.28|17817.83|19239.45|24040.14|16229.08|10572.86|9739.84|8413.37|4948.63
201905|20190502|1114057000|필동|1242.79|603.11|553.91|541.3|618.85|995.6|3416.98|8726.57|17804.55|12466.32|8115.68|8012.26|7755.83|7471.91|7467.05|8377.77|7971|9722.93|12209.88|9473.25|6204.89|5773.9|5232.92|3077.69
201905|20190502|1114058000|장충동|780.29|433.53|402.59|340.81|331.38|720.73|1703.52|3831.58|7476.92|5548.04|5181.76|4664|4702.1|4679.14|4636.23|4460.64|4546.13|4926.47|5932.17|4224.85|3083.63|2853.75|2263.12|1560.16
201905|20190502|1114059000|광희동|2402.87|1391.26|1087.68|1026.24|1193.61|1805.25|5240.67|12756.63|27715.5|17524.45|13400.92|13380.75|13600.22|13878.08|13760.9|13974.36|13465.39|16353.04|19769.39|14117.72|9965.79|8918.31|8525.04|5623.79
201905|20190502|1114060500|을지로동|816.28|280.92|185.54|265.16|459.35|1011.31|3578.2|10511.87|21314.04|12488.78|8150.28|7456.08|7248.1|6762.67|7002.84|7128.96|7479.29|9285.69|12501.72|9160.23|5027.93|5064.21|4685.39|2722.32
201905|20190502|1114061500|신당동|3542.03|2244.19|1815.68|1646.94|1625.22|1987.53|3447.92|6460.56|10918.62|8118.27|6688.03|5878.4|5776.85|5700.16|5744.74|6209.13|5895.41|6836.21|8431.57|7864.63|7326.44|6423.85|6118.37|5660.48
201905|20190502|1114062500|다산동|1823.34|1514.95|1457.16|1409.66|1367.27|1622.48|2321.28|3911.16|6562.15|4793.93|3941.02|3658.13|3763.91|3754.68|3808.09|4087.51|4101.79|4633.04|6095.93|5279.8|3933.13|3684.63|3458.09|2653.99
201905|20190502|1114063500|약수동|1641.31|1167.91|1044.77|953.5|922.32|1252.2|2330.3|4535.5|7501.79|5129.57|4367.33|3891.67|3716.78|3973.43|4049.2|4395.35|4712.49|5478.43|7408.97|6641.61|4549.89|4200.33|4016.97|2914.46
201905|20190502|1114064500|청구동|503.2|339.76|306.48|281.78|289.9|380.56|759.05|1932.9|3492.55|1973.87|1280.71|1262.65|1293.88|1285.58|1351.65|1486.81|1555.61|1920.2|2889.09|2293.09|1580.81|1431.27|1504.56|1072.01
201905|20190502|1114065000|신당5동|561.74|306.27|229.82|209.16|216.94|408.12|944.02|2095.56|4183.15|2955.46|2190.87|1921.53|1902.44|1849.15|1893.47|2224.78|2320.55|2761.53|3553.36|2878.5|2410.65|1898.53|1748.6|1459.84
201905|20190502|1114066500|동화동|481.32|327.78|281.38|275.97|274.29|315.87|647.28|1520.49|2673.92|1736.74|1399.69|1303.15|1398.26|1432.41|1437.24|1490.41|1578.15|1863.72|2485.21|2052.09|1399.56|1302.33|1343.09|1029.24
201905|20190502|1114067000|황학동|794.6|397.69|315.23|276.74|287.68|553.76|1381.45|3118.61|6325.77|4355.02|3272.66|2860.32|2924.89|3039.28|3077.57|3406.16|3561.27|3919.97|5439.43|4072.39|3095.81|2565.91|2335.35|1912.52
201905|20190502|1114068000|중림동|454.14|264.32|187.54|164.94|189.27|508.55|1041.07|2478.27|5605.25|3232.9|2158.06|1994.96|1912.6|2068.32|1932.29|1952.67|2162.25|2572.26|3516.26|2613.96|2010.53|1832.7|2062.99|1175.76
201905|20190502|1135056000|월계1동|1278.85|832.88|601.56|512.64|577.31|1148.8|2056.6|4578.57|6431.04|4527.9|4024.28|3987.07|3735.21|4121.86|4008.33|4369.66|4711.67|5252.38|6767.44|5869.35|4098.63|4107.96|4296.18|2235.83
201905|20190502|1135057000|월계2동|728.61|555.43|438.43|414.09|457.35|627.82|999.42|2026.63|2342.79|2512.44|2742.38|2441.49|2521.27|2745.52|2585.16|2655.56|2757.05|2976.06|2841.31|2756.18|2058.52|2031.95|1661.3|1144.54
201905|20190502|1135058000|월계3동|1505.47|987.38|722.23|627.87|741.87|1540.21|3156.77|5073.42|6205.43|5713.87|5741.41|5488.27|5146.19|5558.31|5894.84|6196.14|6044.55|6388.65|7375.92|7499.93|5909.93|6053.1|4918.01|3401.68
201905|20190502|1135059500|공릉1동|2866.05|1847.32|1389.15|1173.31|1277.01|2257.78|4809.43|9836.74|14005.06|10444.84|9302.38|8345.95|7840.43|8556.14|8786.25|9343.17|10059.56|11084.42|14072.15|12835.63|9528.31|8645.56|8124.6|6320.28
201905|20190502|1135060000|공릉2동|3506.7|2299.07|1818.12|1540.55|1583.24|2563.1|5160.04|10397.71|15716.72|14366.62|12555.06|12156.2|12646.95|12802.6|12647.03|12881.8|13164.53|14451.28|13715.19|11589.75|9141.13|8531.82|7519.47|5255.29
201905|20190502|1135061100|하계1동|1359.08|812.84|605.78|469.58|530.44|951.94|1998.49|4892.21|6214.86|5301.75|5114.54|4666.63|4869.82|5383.33|5259.49|5437.18|5603.91|5940.38|6048.09|6144.19|4578.75|3845.1|3579.25|2360.32
201905|20190502|1135061200|하계2동|1268.36|658.37|439.86|361.22|380.32|818.84|2051.38|4015.19|5211.93|3899.87|3356.02|3474.35|3233.87|3606.84|3618.61|3973.02|4305.5|4860.74|5523.04|5641.37|4205.94|3924.08|3812.79|2786.3
201905|20190502|1135061900|중계본동|1238.22|952.94|865.65|770.26|786.82|937.94|1218.37|2240.79|2310.08|1901.61|1690.92|1864.46|1725.49|1804.75|1833.36|1954.21|2291.62|2587.38|2515.62|2630.7|2099.86|2035.93|2052.85|1741.46
201905|20190502|1135062100|중계1동|716.86|452.64|305.15|228.21|236.51|445.38|778.95|1996.2|2290.71|1865.71|1821.57|1898.42|1927.61|2207.13|2328.72|2428.63|2779.89|3310.16|3176.69|3278.89|2448.84|2244.51|2080.41|1321.7
201905|20190502|1135062400|중계4동|816.83|509.91|391.68|352.41|380.54|486.98|900.82|2131.52|2570.45|2059.63|2088.71|1999.23|2017.68|1934.04|2098.42|2289.21|2234.48|2475.72|2833.24|2917.49|2206.07|1920.6|1814.34|1398.95
201905|20190502|1135062500|중계2.3동|1613.12|937.83|663.76|578.77|644.62|1121.7|2166.18|4692.64|6032.76|4824.47|4387.49|4116.95|4028.87|4574|4610.34|4632.22|5483.57|5829.68|6363.06|7059.36|5459.54|4648.08|4667.61|2747.51
201905|20190502|1135063000|상계1동|1904.22|1077|749.8|658.03|762.33|1733.11|3344.68|6400.38|8542.44|7647.82|6638.94|5870.17|6314.17|6676.2|6961.52|7210.03|8185.55|9003.67|10356.51|9826.52|6945.12|5690.15|5171.19|3600.06
201905|20190502|1135064000|상계2동|1552.49|862.36|752.65|606.53|732.11|1074.37|2240.85|4173.98|6037.93|5339.13|4614.59|4649.61|4727.7|4828.47|4888.86|5254.4|5582.22|6693.18|7722.84|7913.83|5352.93|4790.64|4058.13|2881.92
201905|20190502|1135066500|상계3.4동|1764.47|1585.61|1494.95|1426.87|1454.38|1517.58|1864.13|2465.92|2750.5|2457.21|2308.11|2197.74|2180.1|2257.75|2248.22|2371.31|2516.47|2669.19|3106.07|3076.15|2615.69|2326.33|2247.24|2030.49
201905|20190502|1135067000|상계5동|739.85|509.75|355.73|305.84|319.38|374.84|774.77|1490.97|1855.5|1598.33|1541.14|1513.3|1556.42|1554.59|1765.29|1753.27|1895.2|2152.01|2701.36|2730.56|2119.79|1773.26|1759.84|1331.12
201905|20190502|1135069500|상계6.7동|2910.26|2028.24|1531.38|1435.03|1696.19|2975.91|5772.44|10091.5|13403.94|12756.71|11341.67|10227.01|9471.28|10225.46|11092.17|11368.48|12808.02|13771.37|14251.59|13427.86|10267.38|8765.39|7475.36|5418.26
201905|20190502|1135070000|상계8동|942.74|659.02|418.08|378.15|402.11|758.18|1677.59|2810.12|3436.62|3196.67|2909.53|2526.9|2695.28|2859.15|3156.82|3344.64|3652.93|3970.93|4432.94|4353.04|3374.82|2859.46|2737.05|1924.56
201905|20190502|1135071000|상계9동|400.06|261.81|132.48|124.2|138.03|252.63|564.89|1586.58|1781.16|1344.56|1114.69|1062.13|1174.61|1161.6|1305.42|1503.08|1669.4|1866.28|2260.5|2363.76|1798.83|1376.82|1345.55|976.6
201905|20190502|1135072000|상계10동|616.22|390.98|263.65|208.29|265.01|494.2|1065.89|2354.11|2948.29|2345.45|2070.15|1785.63|1986.47|2032.57|2125.17|2322.98|2382.47|2589.97|3012.77|2920.89|2225.09|1977.18|1767.14|1350.04
