STD_YM|STD_YMD|HDONG_CD|HDONG_NM|MAN_FLOW_POP_CNT_0004|MAN_FLOW_POP_CNT_0509|MAN_FLOW_POP_CNT_1014|MAN_FLOW_POP_CNT_1519|MAN_FLOW_POP_CNT_2024|MAN_FLOW_POP_CNT_2529|MAN_FLOW_POP_CNT_3034|MAN_FLOW_POP_CNT_3539|MAN_FLOW_POP_CNT_4044|MAN_FLOW_POP_CNT_4549|MAN_FLOW_POP_CNT_5054|MAN_FLOW_POP_CNT_5559|MAN_FLOW_POP_CNT_6064|MAN_FLOW_POP_CNT_6569|MAN_FLOW_POP_CNT_70U|WMAN_FLOW_POP_CNT_0004|WMAN_FLOW_POP_CNT_0509|WMAN_FLOW_POP_CNT_1014|WMAN_FLOW_POP_CNT_1519|WMAN_FLOW_POP_CNT_2024|WMAN_FLOW_POP_CNT_2529|WMAN_FLOW_POP_CNT_3034|WMAN_FLOW_POP_CNT_3539|WMAN_FLOW_POP_CNT_4044|WMAN_FLOW_POP_CNT_4549|WMAN_FLOW_POP_CNT_5054|WMAN_FLOW_POP_CNT_5559|WMAN_FLOW_POP_CNT_6064|WMAN_FLOW_POP_CNT_6569|WMAN_FLOW_POP_CNT_70U
202002|20200219|1114052000|소공동|0|34.4|193.72|908.26|3579.71|9006.85000000001|11624.18|15220.85|14865.35|16282.84|14195.3|11281.93|9573.06|6596.07|7257.85|0|49.7800000000001|248.22|1411.56|6815.75|11565.21|10949.78|9694.19|8924.55999999999|8782.21|7476.4|5846.02|4793.81|3060.72|3574.56
202002|20200220|1114052000|소공동|0|21.39|184.47|918.48|3672.94|9244.11|11750.95|15323.44|14867.67|16227.5|14352.56|11538.53|9972.3|6923.49|7425.55000000001|0|32.11|283.32|1330.28|6764.72|11616.16|11135.38|9664.99|9129.77999999999|8940.49|7443.08000000001|5931.54|4665.55|2979.62|3203.79
202002|20200221|1114052000|소공동|0|24.74|200.09|873.38|3844.3|9723.24000000001|12080.94|14742.06|14290.42|15751.42|13874.55|11320.06|9684.51000000001|6628.81|6819.31|0|59.17|253.68|1285.36|6611.8|11832.21|10887.43|9311.03|8500.7|8714.98|7254.26|5570.84999999999|4618.85|2754.73|3028.98
202002|20200222|1114052000|소공동|0|35.5|242.85|778.6|2884.08|6125.1|6303.32000000001|5395.46|4745.16|5160.06|5701.79|5650.21|5871.66|4161.24|4339.05|0|48.51|335.79|1027.94|3871.76|6182.89|5036.97|3548.48|3101.35|3432.06|3372.46|3165.71|2734.4|1805.17|1868.51
202002|20200223|1114052000|소공동|0|34.6599999999999|185.15|586.35|2226.99|4731.76|4317.9|3727.07|3412.4|3709.57|4229.81|3787.27|3788.5|2756.36|2745.04|0|45.63|292.1|823.13|3007.56|4412.12|3507.79|2512.5|2362.15|2405.49|2226.63|2116.59|1929.77|1327.04|1278.45
202002|20200224|1114052000|소공동|0|20.49|97.7600000000001|590.98|2706.92|8173.86|10373.18|13597.52|13242.79|14735.96|12963.53|10364.41|8520.49000000001|5837.66|5908.41|0|25.37|179.43|741.22|5097.48|9983.03|9537.15|8202.46|7827.32|7565.89|6374.12|5093.74|4020.6|2378.77|2436.91
202002|20200225|1114052000|소공동|0|22.24|103.89|446.73|2430.83|7790.62|10268.27|13192.88|13129.27|14088.67|12638.04|10026.89|8221.04|5551.66|5193.57|0|13.24|140.19|712.209999999999|4531.15|9828|9282.07|8014.6|7603.94|7349.21|6088.61|4856.22|3659.59|2240.12|2028.34
202002|20200226|1114052000|소공동|0|33.46|107.08|477.16|2533.12|8013.66|10389.08|13280.09|12931.53|14505.09|12922.91|10159.42|8189.45|5684.95|5507.84|0|13.48|136.66|815.51|4697.5|9784.34|9051.41000000001|8092.57|7810.11|7575.18999999999|6136.71|5022.98|3816.74|2353.53|2387.42
202002|20200227|1114052000|소공동|0|25.59|101.37|451.54|2501.29|7972.85|10021.46|12687.4|12674.33|13922.01|12699.25|10012.18|8319.15|5461.73|5456.11|0|16.15|129.12|740.89|4482.97|9327.9|8837.45|7878.76|7310.74|7319.98|6268.13|4892.87|3784.89|2218.72|2251.3
202002|20200228|1114052000|소공동|0|16.43|96.17|464.52|2603.96|7963.32|10525.8|12942.62|12490.4|13730.74|12256.68|9919.18|8074.66000000001|5415.60000000001|5280.62|0|28.42|117.06|625.33|4617.76|9632.14|8995.11|7797.54|7316.84|7345.62|6362.09|4970.24|4056.51|2177.93|2263.08
202002|20200229|1114052000|소공동|0|24.69|146.03|478.85|2192.18|5032.18|5066.13|4542.01|3992.93|4664.82|5071.6|4564.22|4474.3|2992.2|3033.39|0|23.57|163.89|659.88|2875.31|4717.35|3684.64|2804.29|2389.47|2766.43|2678.32|2406.79|1988.97|1402.13|1349.05
202002|20200201|1114054000|회현동|0|65.31|497.05|1358.73|4692.65|8266.33000000001|7898.28|7607.49|6650.06|8351.19999999999|9060.47|9317.55000000001|9682.07000000001|7365.79|9465.34999999999|0|91.6600000000001|659.93|1550.17|5845.31|8293.43|6834.94999999999|5737.98000000001|5479.47|6269.89|6792.63000000001|7003.29|7101.8|5123.1|5724.08
202002|20200202|1114054000|회현동|0|57.34|441.97|1156.67|3745.28|6549.81000000001|5615.30000000001|5136.10000000001|4671.8|5550.52|6042.25|6360.62|6383.58|4930.12|6106.83|0|69.89|502.58|1349.13|4802.05|6316.23|4708.93|3827.44|3394.12|3768.34|3914.17|4014.84|3828.92|2703.44|3420.1
202002|20200203|1114054000|회현동|0|32.75|181.84|1192.77|4701.15000000001|9552.3|11743.03|16588.85|16036.68|19216.66|16395|13199.71|11624|8526.26|10356.34|0|59.56|262.33|1274.62|6677.98000000001|10816.75|10547.48|10190.54|9768.88|10301.38|9027.60000000001|7866.18999999999|7383.2|5246.11|5888.23
202002|20200204|1114054000|회현동|0|30.85|214.08|1050.11|4345.65|9131.38|11841.35|16845.39|16373.06|19747.09|16821.77|13433.04|11772.66|8661.97|9779.06000000001|0|44.29|212.86|1280.22|6498.5|10586.76|10453.38|10376.81|9847.79|10377.47|8943.23|7577.22|7408.29000000001|5250.36000000001|5946.56
202002|20200205|1114054000|회현동|0|37.3100000000001|225.07|1123.84|4309.85000000001|9289.21|11898.14|16529.76|16389.48|19169.79|16439.23|13041.38|11552.29|8124.09|9074.2|0|54.04|225.14|1369.26|6694.42|10813.19|10516.7|10321.57|9611.60000000001|10153.11|8667.97|7433.03000000001|6861.37|4563.48|4860.15
202002|20200206|1114054000|회현동|0|39.1800000000001|224.01|1138.89|4462.49|9388.33|11983.09|16524.6|16524.82|19398.75|16472.92|13043.15|11494.62|8379.41000000001|9375.94|0|44.25|250.21|1401.17|6579.08999999999|11009.19|10454.87|10331.72|9603.79000000001|10198.18|8694.9|7348.55|6559.85|4511.85|4708.79
202002|20200207|1114054000|회현동|0|37.18|255.4|1372.69|4903.23|10709.82|12770.69|17313.47|16653.22|19618.19|17052.05|13567.41|12122.1|8651.74|9868.40000000001|0|72.4900000000001|283.24|1484.29|6890.43000000001|11947.37|10956.74|10648.59|10009.11|10210.88|8851.34|7574.62|6846.37|4709.25|5213.35
202002|20200208|1114054000|회현동|0|54.75|409.51|1136.49|4209.89|8488.26|8166.54|7618.23000000001|6620.49|7849.6|8686.99999999999|8968.08000000001|9607.55000000001|7038.87|8660.35|0|89.9200000000001|498.28|1394.62|5615.46|8501.58|6812.16|5303.02|4851.21|5589.24|6026.48|6305.19|5724.47|4274.85|4624.64
202002|20200209|1114054000|회현동|0|56.86|386.59|1094.77|3633.18|6702.34000000001|6104.83|5320.77|4646.62|5482.29|5874.03|6103.63|6216.4|4635.29|5328.8|0|71.42|462.67|1130.76|4567.79|6343.84|4736.84|3687.67|3329.82|3448.5|3599.86|3518.19|3279.13|2172.98|2673.89
202002|20200210|1114054000|회현동|0|46.22|197.49|1046.29|4741.02|9361.77|11365.58|16021.4|15793.34|18732.04|16009.91|12890|11429.34|8316.08|10166.96|0|42|254.76|1275.69|6543.74000000001|10562.2|10208.78|9786.22|9345.64|9517.50000000001|8289.59|7506.13|7000.68|5124.73|5845.19
202002|20200211|1114054000|회현동|0|46.12|282.16|1209.93|4539.48|9372.13999999999|12265.14|17319.74|16930.28|19565.72|16758.49|13480.34|12186.53|9029.14|10722.37|0|53.54|308.2|1436.69|7051.16000000001|11396.97|11034.83|10805.38|10368.23|10537.52|9168.26|8236.24|7693.75|5414.74|6757.29
202002|20200212|1114054000|회현동|0|36.07|297.64|1074.13|4325.9|9372.23999999999|12147.66|16765.26|16550.49|19527.35|16500.57|13294.15|11269.43|8369.07000000001|9468.03000000001|0|53.24|339.08|1414.12|6712.7|11095.44|10728.77|10401.35|9862.37000000001|10016.4|8911.89|7740.11|7271.8|4940.40000000001|5344.97
202002|20200213|1114054000|회현동|0|54.2|244|1241.53|4805.4|9719.44|11865.06|16856.24|16714.78|19636.78|17125.95|13589.87|12322.24|9107.51|10915.68|0|65.33|338.46|1443.82|7024.96000000001|11329.05|10832.66|10587.54|10360.88|10544|9368.02999999998|8381.71|7849.98|5534.27999999999|6595.58
202002|20200214|1114054000|회현동|0|66.22|357|1407.9|5871.43000000001|11651.97|14211.35|18663.36|17708.45|19599.31|17191.79|14224.75|12914.56|9321.20000000001|11423.39|0|82.38|434.95|1906.53|8408.38|13589.24|12756.81|12023.06|10999.17|11401.84|10060.62|9006.23000000001|8876.39|6231.77|7323.78999999999
202002|20200215|1114054000|회현동|0|98.7900000000001|613.67|1406.16|4774.83|8899.36999999999|8896.45|8532.63|7646.39|8510.79999999999|9743.34999999999|10331.57|10694.37|8290.21|10732.65|0|157.34|775.799999999999|1847.32|6386.34|9464.62|7766.53|6422.94|5790.41|6462.11000000001|7195.15|7807.01|7860.71|5665.45|6917.73
202002|20200216|1114054000|회현동|0|71.98|470.59|1122.62|3767.65|7033.75000000001|6179.37|5610.06|4786.33|5670.26|6268.29|6397.01000000001|6278.07000000001|4671.45|5227.03|0|102.01|557.32|1350.22|4816.31|6533.14000000001|5019.24|4010.35|3516.71|3740.28|3943.76|3741.43|3434.85|2351.41|2871.25
202002|20200217|1114054000|회현동|0|41.4700000000001|246.93|1217.57|4607.43|9513.13|12184.35|16990|16257.55|18052.66|16089.39|12931.75|11401.16|8334.7|9299.69|0|55.2100000000001|282.95|1291.95|6800.1|11177.3|10887.39|10330.18|9799.52000000001|10160.27|8568.85|7818.71|7381.94|5138.55|5149.65
202002|20200218|1114054000|회현동|0|52.4|277.49|1171.39|4693.71|9787.6|12693.69|18046.78|16992.24|19386.57|16770.19|13898.55|12503.04|9000.63|10518.16|0|74.32|330.06|1502.59|7286.93|11904.09|11452.31|11211.75|10483.66|10922.39|9128.35999999999|8351.67000000001|7927.88|5539.62999999999|6184.58
202002|20200219|1114054000|회현동|0|77.89|295.91|1225.98|4639.34|9750.87|12858.36|18071.16|16786.8|18892.43|16958.92|13633.37|12152.09|8922.65999999999|10384.76|0|55.96|352.69|1511.35|7386.23|11804.17|11477.95|11368.84|10660.52|10692.34|9488.5|8541.7|8375.57|5605.76|6503.06
202002|20200220|1114054000|회현동|0|58.8200000000001|261.86|1125.32|4722.03|9618.04|12665.93|17899.87|16923.63|18862.55|16750.65|13461.35|12348.19|8792.05|10445.72|0|67.98|339.19|1426.05|7283.55|11417.59|11252.79|11119.38|10516.21|10591.63|9147.54|8230.24|7789.17|5368.83|6271.94
202002|20200221|1114054000|회현동|0|38.03|291.32|1145.67|4831.28|10786.4|12946.82|17468.28|16180.51|17964.9|16328.99|13582.01|11930.4|8695.16|9533|0|72.02|313.3|1338.5|7201.78|11935.05|11436.24|10946.41|10028.42|10349.97|8932.41999999999|7662.31|7448.84|4984.33|5279.55
202002|20200222|1114054000|회현동|0|52.88|393.02|1017.14|3457.36|7161.11|7359.49000000001|6548.02|6047.52|6829.16|7971.04000000001|8118.88|8708.75|6305.3|6933.09|0|79.3799999999999|426.09|1160.09|4701.66|6938.17|5506.02|4209.37|3898.03|4728.62|5338.66|5226.25|5297.71000000001|3529.13|3849.34
202002|20200223|1114054000|회현동|0|42|260.89|812.319999999999|2893.01|5656.45|5151.51|4442.42|3971.41|4804.52|5397.97|5363.80000000001|5485.42999999999|4001.39|4170.75|0|34.16|317.500000000001|831.29|3551.39|5029.49000000001|3840.88|2930.55|2431.82|2795.44|2905.94|2855.74|2635.21|1628.27|1845.54
202002|20200224|1114054000|회현동|0|39|169.11|779.62|3165.73000000001|8427.73000000001|10997.8|15949.33|14661.04|16538.49|14728.5|11953.2|10668.55|7367.53|8033.98|0|33.62|188.56|797.33|5362.38|9800.27|9642.62|9298.29|8938.5|9051.72|7758.11|6682.31|6081.32|4104.84|4169.51
202002|20200225|1114054000|회현동|0|28.11|120.88|552.21|2832.97|7842.44000000001|10390.06|14994.6|14261.97|15861.69|13789.75|11317.37|9787.5|6948.84|6998.88|0|25.22|147.54|635.25|4526.93|9223.83|9114.65|8621.86|8549.87|8488.19|7053.55|6207.56|5369.32|3559.26|3348.3
202002|20200226|1114054000|회현동|0|24.49|139.17|632.08|2808.63|7575.29|9999.89000000001|14517.81|13616.03|15380.41|13567.66|11513.39|10076.13|6862.29|7525.17000000001|0|16.04|144.35|698.42|4641.66000000001|8681.32|8741.12|8416.5|8244.77000000001|8452.72|7406.92|6292.75|5784.44000000001|3767.84|3790.35
202002|20200227|1114054000|회현동|0|18.56|180.89|630.729999999999|2722.68|7691.50999999999|10263.36|14551.69|13354.29|14849.72|13524.25|11595.54|10076.69|6924.36|7581.84|0|31|144.24|652.87|4451.19|8609.45|8712.55|8357.92000000001|8315.4|8563.03000000001|7271.67|6183.61|5572.62|3600.61|3620.15
202002|20200228|1114054000|회현동|0|21.03|143.61|594.25|3038.08|8157.69|10458.59|14502.67|13328.2|14860.37|13407.39|11548.87|9963.52|6754.5|7008.07|0|23.89|163.21|690.629999999999|4633.22|9380.81|9171.21|8499.98|8493.23|8900.34|7774.42|6609.55|5795.03|3742.74|3633.52
202002|20200229|1114054000|회현동|0|34.91|207.72|547.39|2252.57|5319.33|5464.58|5290.25|4845.6|5964.43|6562.34|6422.47|6423.07|4541.41|5113.26|0|48.92|246.71|627.440000000001|2957.89|4814.19|3896.57|3243.86|2865.39|3554.83|3727.61|3710.68|3394.72|2416.71|2408.17
202002|20200201|1114055000|명동|0|54.1600000000001|469.88|1298.67|4919.2|9286.85999999999|8688.92000000001|7937.32999999999|6953.09999999999|8228.13|8603.84000000001|8553.72|8874.41000000001|6807.29|7131.17000000001|0|95.5200000000001|583.179999999999|1669.34|6792.05|9562.78|7407.1|5432.19|4883.2|5343.22|5431.42|4870.93|4658.89|3035.99|3150.12
202002|20200202|1114055000|명동|0|68.01|387.95|1128.8|3849.96|7268.85|6361.67|5379.88|4799|5538.63000000001|5944.57|5972.46|5971.14|4234.23|4400.98|0|58.5900000000001|493.09|1497.79|5456.43|6827.99|5093.53|3747.95|3513.51|3765.78|3865.37|3441.07|3461.37|2289.41|2935.88
202002|20200203|1114055000|명동|0|23.84|176.41|1111.76|4779.65|12364.74|16228.63|21309.05|20842.72|23549.98|19808.07|15054.59|12738.61|9212.81|9018.17|0|47.16|269.28|1447.55|8245.18|14783.77|14057.72|12481.11|11573.11|10961.09|8895.43|6788.69999999999|6473.94999999999|3807.69|4003.11
202002|20200204|1114055000|명동|0|25.6|205.54|1080.74|4771.14|12659.26|16792.65|22439.31|21462.81|23906.32|20382.16|15801.82|13364.9|9484.07|9039.21|0|44.32|307.3|1432.79|8617.79|15464.6|14911.54|13317.84|12071.27|11313.35|8849.81|7101.08|6398.14999999999|3723.65|4137.6
202002|20200205|1114055000|명동|0|38.65|230.17|1121.25|4680.25|12632.1|16988.28|22342.85|21457.63|23784.22|20177.68|15457.81|12976.15|8996.82|8687.09999999999|0|56.3|266.63|1398.37|8468.17|15266.97|14739.07|13339.04|11664.4|10778.24|8864.60000000001|6663.27000000001|6043.2|3491.97|3570.7
202002|20200206|1114055000|명동|0|27.54|218.26|1154.53|4939.35|12428.46|17016.81|22122.11|21323.42|23013.6|20072.29|15442.7|13077.11|9238.49|8796.65|0|55.08|304.7|1619.26|8529.67|15418.98|14540.7|13126.84|11541.68|11034.2|8656.55000000001|6756.44|5957.99|3390.43|3490.53
202002|20200207|1114055000|명동|0|32.89|286.59|1288.37|5091.46|13409.64|17369.06|21980.37|20887.17|23078.21|19917.01|15499.94|13466.93|9419.7|8942.35000000001|0|53.62|351.98|1742.83|8741.81|15993.38|14902.06|13206.62|11678.43|10917.22|8974.78|6914.38|6041.43|3538.1|3758.19
202002|20200208|1114055000|명동|0|69.86|328.02|1106.15|4476.38|8906.88999999999|8608.76|7295.24|6395.24|7366.49000000001|8302.07999999999|7792.99|8354.08|5898.56|6325.92|0|79.7300000000001|483.45|1451.61|6381.35|9051.77000000001|6725.88|4776.44|3999.44|4417.28|4618.13|4110.95|3844.65|2356.69|2700.82
202002|20200209|1114055000|명동|0|64.2299999999999|376.57|1124.85|3951.25|7088.92|6351.33|5309.58|4700.83|5516.3|5851.01|5566.75|5718.6|4183.87|4242.5|0|65.4100000000001|451.53|1426.83|5324.5|6997.72|4812.08|3502.81|3246.66|3279.3|3452.76|2941.15|2917.29|2014.61|2506.75
202002|20200210|1114055000|명동|0|37.08|225.33|1056.85|4868.2|12595.5|16473.18|21347.54|20970.93|23217.13|19414.85|15045.44|12607.73|9013.51|8826.08|0|51.89|338.49|1435.18|8602.65999999999|14949.03|13902.96|12745.78|11219.8|10768.49|8628.04|6636.71|6004.26|3560.58|3745.55
202002|20200211|1114055000|명동|0|33.05|278.42|1076.28|5028.7|12723.72|16744.76|22623.16|21233.91|23437.86|19838.12|15409.1|13249.16|9740.34|9167.67000000001|0|66.55|361.94|1570.65|9139.57|15585.42|14840.88|13607.59|11909.07|11057.56|8885.24000000001|7051.43|6450.98|3662.34|4073.29
202002|20200212|1114055000|명동|0|36.24|254.55|978.109999999999|4791.36|12567.38|16884.4|22108.3|21184.65|23076.12|19852.15|15187.72|12671.7|8893.08|8742.44000000001|0|52.24|388.2|1415.58|8743.17|15339.8|14725.78|13221.05|11824.41|10890.4|8676.89|6860.22|6128.99|3501.17|3688.69999999999
202002|20200213|1114055000|명동|0|55.32|287.97|1249.07|5317.05|13213.61|17459.57|22307.86|21663.96|23974.71|20508.88|15816.51|13618.17|9712.47999999999|9581.53|0|61.7|425.73|1637.34|9676.87000000001|16291.02|15288.49|13753.55|12162.87|11576.22|9225.17000000001|7310.79999999999|6657.39|3896.33|4061.74
202002|20200214|1114055000|명동|0|36.32|287.24|1338.86|5776.08|12978.23|16282.39|20265.82|19275.16|21463.78|19012.92|15120.63|13000.73|9360.26|9324.67|0|62.2400000000001|404.46|2085.49|9737.91|15391.22|14145.58|12366.4|10848.68|10325.63|8161.18|6784.03|6050.11|3817.68|4175.69
202002|20200215|1114055000|명동|0|104.55|544.269999999999|1325.61|5128.55000000001|9895.04000000001|9874.06|8511.98|7335.21|7996.28|8722.05999999999|8712.88|8940.21|6494.19|7220.82000000001|0|142.81|762.64|1896.5|7568.96|11080.07|8437.85|6421.79|5291.57|5787.13999999999|5468.91|5215.71|4906.41|3035.45|3367.95
202002|20200216|1114055000|명동|0|70.9|511.21|1170.94|3719.81|7093.88|6321.09|5626.08|4825.56|5509.01|5735.56999999999|5655.27|5574.47|4156.38|4157.74|0|90.97|615.9|1555.34|5553.38|7021.01|5350.13|4002.14|3697.31|3972.36|3768.37|3428.68|3184.64|2135.49|2758
202002|20200217|1114055000|명동|0|36.09|206.42|975.52|4582.92|10888.86|14322.32|18849.17|18315.71|20179.94|17961.65|13652.56|11466.32|8314.52000000001|7890.12|0|45.07|223.75|1243.52|8044.33|12986.73|12218.33|10949.17|9782.19|8994.57|7245.99000000001|5889.81000000001|5415.77|3324.42|3554.83
202002|20200218|1114055000|명동|0|51.9600000000001|230.51|1082.53|4787.57999999999|11142.07|14982.3|19818.88|19165.38|21412.75|18980.71|14829.03|12993.52|9356.87999999999|8944.21|0|62.8100000000001|338.94|1622.84|8718.34|14114.85|13085.05|11691.77|10504.82|9661.17999999999|7763.87|6390.01|5615.54999999999|3478.95|3787.11
202002|20200219|1114055000|명동|0|46.52|301.08|1094.91|5116.62|11640.54|15589.63|19965.25|19284.06|21351.58|19265.83|15041.85|12933.51|9088.86000000001|8887.12|0|61.97|315.77|1647.38|8869.01999999999|14348.73|13417.23|12091.86|10699|10046.92|7908.41999999999|6666.33|5739.21|3590|4138.99
202002|20200220|1114055000|명동|0|37.52|214.21|1051.26|4751|11366.27|14939.63|19834.81|19289.96|21384.97|18835.72|14556.82|13050.78|9046.68|9040.54000000001|0|59.73|347.110000000001|1437.98|8631.75|13957.59|13141.14|11871.16|10436.91|9946.91999999999|7822.51|6495.89|5610.72|3420.65|3819.19
