STD_YM|STD_YMD|HDONG_CD|HDONG_NM|MAN_FLOW_POP_CNT_0004|MAN_FLOW_POP_CNT_0509|MAN_FLOW_POP_CNT_1014|MAN_FLOW_POP_CNT_1519|MAN_FLOW_POP_CNT_2024|MAN_FLOW_POP_CNT_2529|MAN_FLOW_POP_CNT_3034|MAN_FLOW_POP_CNT_3539|MAN_FLOW_POP_CNT_4044|MAN_FLOW_POP_CNT_4549|MAN_FLOW_POP_CNT_5054|MAN_FLOW_POP_CNT_5559|MAN_FLOW_POP_CNT_6064|MAN_FLOW_POP_CNT_6569|MAN_FLOW_POP_CNT_70U|WMAN_FLOW_POP_CNT_0004|WMAN_FLOW_POP_CNT_0509|WMAN_FLOW_POP_CNT_1014|WMAN_FLOW_POP_CNT_1519|WMAN_FLOW_POP_CNT_2024|WMAN_FLOW_POP_CNT_2529|WMAN_FLOW_POP_CNT_3034|WMAN_FLOW_POP_CNT_3539|WMAN_FLOW_POP_CNT_4044|WMAN_FLOW_POP_CNT_4549|WMAN_FLOW_POP_CNT_5054|WMAN_FLOW_POP_CNT_5559|WMAN_FLOW_POP_CNT_6064|WMAN_FLOW_POP_CNT_6569|WMAN_FLOW_POP_CNT_70U
202004|20200421|1114052000|소공동|0|30.28|131.25|606.4|2576.99|8173.39|10418.19|13753.72|13645.18|15254.28|13309.01|10657.61|8973.09|6083.88|6326.95|0|29.71|140.45|921.69|5011.57|10110.09|9548.17|8570.09|7872.75|7692.96|6367.36|5503.74|4406.24|2681.19|2919.26
202004|20200422|1114052000|소공동|0|27.07|156.97|651.850000000001|2540.27|8007.16|10339.94|13704.36|13862.29|15063.14|13215.99|10258.92|8583.88|5984.85|6102.71|0|34.6|117.65|908.119999999999|5111.33|9831.23|9338.25|8292.16|7893|7788.18|6288.65|5379.67999999999|4342.28|2634.39|2766.59
202004|20200423|1114052000|소공동|0|44.69|155.42|705.31|2704.38|8420.38|10679.51|13986.07|13868.04|15308.62|13498.94|10690.03|8914.8|6251.21|6344.9|0|42.93|165.5|932.55|5278.81|10166.86|9641.71|8786.1|8428.99|7951.27|6725.39|5336.11|4476|2746.56|2976.84
202004|20200424|1114052000|소공동|0|27.43|199.59|776.06|3108.68|8967.47999999999|11276.27|13685.4|13631.74|15090.21|12945.73|10660.51|9111.39|6460.52|6679.73|0|45.91|188.69|1194.5|5854.48|10685.03|10052.09|8834.55|8067.01|8090.3|6923.9|5692.32|4637.35|2919.94|3213.53
202004|20200425|1114052000|소공동|0|59.71|372.53|885.4|2634.34|6368.59|6679.51|5488.43|4939.2|5453.24|5761.28000000001|5664.18000000001|5669.21|4005.32|4333.84|0|101.36|486.63|1122.82|4246.06|6736.84|5461.36|4238.9|3799.7|4015.22|3862.12|3438.3|3205.45|2120.71|2238.88
202004|20200426|1114052000|소공동|0|82.76|390.37|753.24|2212.62|4689.55|4625.78|4094.16|3672.13|4086.08|4314.39|3789.51|3796.57|2717.82|2963.49|0|84.24|388.21|984.51|3254.54|4729.43|3794.62|3079.21|2847.6|2812.76|2702.14|2510.03|2172.19|1473.29|1568.61
202004|20200427|1114052000|소공동|0|40.86|163.23|664.09|2709.38|8006.98|10509.48|13754.78|14096.85|15392.3|13154.6|10578.31|8573.77|6242.32|6620.69|0|36.68|152.84|848.36|5311.18|10121.13|9336.73|8598.04|8068.99|7924.87|6617.83|5520.14|4616.04|2914.94|3273.44
202004|20200428|1114052000|소공동|0|45.11|173.01|644.23|2776.92|8385.19|11025.64|14602.51|14514.72|15976.11|14030.41|11066.05|9380.34|6771.85|7085.99|0|40.33|157.24|963.219999999999|5446.31|10445.48|10049.64|9072.86|8448.69|8360.92|6947.53999999999|5791.90000000001|4922.58|3072.11|3390.28
202004|20200429|1114052000|소공동|0|35.84|209.33|798.77|3188.27|9439.33|11866.81|15290.15|14946.9|16349.53|14646.01|11461.44|9704.01000000001|6608.06|7213.21|0|53.01|214.46|1047.81|6086.8|11557.67|10665.72|10010.04|8984.46|8628.15|7450.43|6324.3|5055.7|3095.5|3597.53
202004|20200430|1114052000|소공동|0|99.5899999999999|530.43|941.52|2668.9|5573.32|5920.74|5367.52|4744.48|5506.21|5523.58|5490.92|5359.78|3789.42|4167.02|0|133.95|667.87|1285.57|3930.2|6349.44|5175.95|4248.84|4041.07|4394.01|3995.52|3648.64|3368.22|2173.24|2535.51
202004|20200401|1114054000|회현동|0|24.68|210.16|825.79|2772.81|7588.86|10319.3|14916.76|13836.27|15620.28|13368.8|11278.91|10063.09|7266.39|8016.17|0|52.33|193.24|849.009999999998|4892.24|9122.41|9040.11000000001|8793.28|8651.79|8878.52|7884.13|7058.61|6660.07|4455.45|4717.77
202004|20200402|1114054000|회현동|0|38.73|196.79|799.179999999999|2899.02|7632.19|10223.71|14559.46|13776.7|15467.18|13764|11289.34|10317.12|7108.23|8065.26|0|37.1|182.74|877.189999999999|4957.01999999999|9354.18999999999|9106.86|8633.84|8519.97999999999|8940.19|7840.26|7074.92|6655.36|4591.38|4868.61
202004|20200403|1114054000|회현동|0|39.8800000000001|211.27|947.08|3515.02|8913.71999999999|11102.48|14927.5|13984.52|15727.71|14000.24|11693|10604.16|7343.37|8160.79000000001|0|63.16|229.77|1018.41|5708.55|10146.27|9605.04|9200.88000000001|8763.45999999999|9193.34000000002|7894.53|7472.53|6958.65|4657.88|4848.24
202004|20200404|1114054000|회현동|0|82.6|438.96|889.33|3022.1|6960.46|7041|6383.28|5702.41999999999|6718.46|7137.63|7143.6|7255.48|5320.09|5972.58999999999|0|106.44|464.94|925.979999999999|4340.26|6884.67|5789.36|4444.86|4065.69|4750.41|4918.61|5241.81|5339.74|3811.96|3934.4
202004|20200405|1114054000|회현동|0|50.95|322.73|798.919999999999|2641.71|5546.04|4871.45000000001|4588.51|3840.46|4587.53|5000.23|4831.93|4695.13|3283.74|3687.76000000001|0|66.75|364.49|814.42|3412.77|5118.89|3811.11|2893.52|2611.23|2872.79|2979.07|2945.62|2704.39|1691.64|1695.21
202004|20200406|1114054000|회현동|0|38.19|159.84|870.669999999999|2906.45|7907.04999999999|10435.08|15000.94|14220.52|16280.66|13981.27|11325.76|10044.39|6972.11|7992.39|0|53.18|145.11|896.02|5050.1|9557.44|9342.92|9003.00999999999|8529.09999999999|8833.61999999998|7740.21|7053.83|6925.43|4666.19|5091.65
202004|20200407|1114054000|회현동|0|29.06|148.88|828.66|2935.23|7708.54|10589.03|15362|14429.52|16597.07|14025.57|11543.37|10276.72|7383.12000000001|8261.26999999999|0|49.83|172.97|909.72|5050.65|9599.37000000001|9345.61999999999|9173.23|8862.75999999999|9324.33|8042.27|7261.1|6854.84|4775.59|4966.62
202004|20200408|1114054000|회현동|0|49.4|165.17|845.61|2947.18|7914.33999999999|10615.26|15084.2|14630.84|16497.3|13914.96|11603.85|10254.74|7068.72|8115.33|0|42.2600000000001|191.55|903.549999999999|5141.69|9534.85000000001|9687.11|9151.16000000001|8728.41|9317.92000000001|8066.43|7391.58000000001|6903.89|4912.29|5085.88
202004|20200409|1114054000|회현동|0|53.63|190.18|770.91|3062.67|8037.87999999999|10663.15|15416.3|14511.06|16580.08|14338.46|11660.33|10679.52|7348.37|8244.03|0|57.43|177.07|855.289999999999|5163.41|9686.26000000002|9605.31999999999|9281.83|8847.61|9067.68|8028.23|7243.02|6838.01999999999|4782.09|5015.5
202004|20200410|1114054000|회현동|0|38.57|197.9|922.46|3525.94000000001|9050.84|11332.2|15374.83|14555.76|16725.43|14693.8|11857.95|10661.44|7736.2|8425.21|0|71.04|241.85|935.549999999999|5740.27999999999|10234.18|9869.34|9444.95|9164|9246.91999999999|8133.47|7568.18|7076.81|4928.5|5108.68
202004|20200411|1114054000|회현동|0|66.7|409.81|1018.73|3126.31|7063.60000000001|7227.45|6569.93|5724.78|6908.78|7270.6|7508.32000000001|7964.89|5722.77|6646.06|0|92.8600000000001|530.97|997.26|4439.74|7385.51|5992.38|4856.04|4225.76|4929.01|5307.24|5554.43|5933.63|4274.27|4111.97
202004|20200412|1114054000|회현동|0|53.91|376.15|791.87|2602.78|5329.44000000001|4853.45|4544.46|3815.33|4586.41|5123.91|5024.31000000001|4865.27000000001|3581.84|3877.8|0|82.0500000000001|384.94|858.570000000001|3471.92|5122.45|3776.5|2977.8|2641.68|2987.61|3097.08|2946.37|2700.94|1783.89|1852.63
202004|20200413|1114054000|회현동|0|35.49|184.89|845.16|3017|7871.08|10661.75|15022.75|14390.61|16404.54|14023.02|11474.61|10382.48|7472.37|8559.82|0|45.36|175.09|926.52|5091.78|9757.47|9700.81999999999|9253.62000000001|8927.85|9004.97000000001|7866.55|7336.98|7092.59|5102.65|5370.62
202004|20200414|1114054000|회현동|0|44.15|227.91|830.89|3133.33|8212.26999999999|11226.84|15633.73|14941.83|16997.98|14850.89|12170.2|10847.65|8010.6|8945.59000000001|0|72.7100000000001|255.96|936.15|5422.54000000001|10235.58|9901.76|9578.42000000001|9345.76|9658.54999999999|8489.37|7805.67|7654.48|5425.86|5795.29
202004|20200415|1114054000|회현동|0|55.71|397.5|843.39|2712.13|5421.88000000001|5649.07|6180.34000000001|5439.52|6509.54999999999|7047.58|6910.75|6852.8|4893.16|5678.49|0|113.58|397.69|895.19|3917.94|5932.97|5209.15|4553.79|4466.63|5245.81000000001|5561.3|5788.85|6037.7|4180.96|4477.5
202004|20200416|1114054000|회현동|0|58.73|135.17|666.38|2939.31|7962.7|10690.13|15335.34|14662.49|16391.84|14219.5|11380.77|10507.63|7362.89|8523.55|0|52.75|128|805.19|5423.12|9892.97|9481|9410.48|8590.11|9048.49000000001|8164.37|7456.89|7647.42|5408.47|5957.65
202004|20200417|1114054000|회현동|0|45.59|139.78|755.23|3326.57|8824.11|11282.81|15219.43|14480.53|16227.45|13829.39|11722.57|10326.26|7488.1|7977.26|0|48.95|166.37|866.969999999999|5515|10516.95|9884.13|9313.28000000001|8763.69|9066.84|7918.26|7138.08|6778.46999999999|4841.34|4818.53
202004|20200418|1114054000|회현동|0.17|106.76|495.34|1152.05|3492.54|7725.51|7838.79|7170.95|6360.52|7411.06|7880.10000000001|8039.51000000001|8345.58|6096.87|7285.14|0|160.94|610.909999999999|1304.5|4801.28|7900.74|6884.3|5505.48|4802.55|5535.32|6190.61000000001|6417.85000000001|6768.11|4910.03|5455.13
202004|20200419|1114054000|회현동|0|74.87|313.06|832.6|2529.01|5239.91|4751.09|4412.59|3833.55|4491.72|4877.85|4811.93|4984.67|3629.2|4131.25|0|82.2400000000001|334.6|773.17|3270.03|4909.31|3749.81|3033.14|2637.86|2983.78|3041.46|2985.2|2976.87|1874.73|2007.37
202004|20200420|1114054000|회현동|0|28.57|121.74|789.99|3035.1|8063.05|10761.55|15626.53|14826.22|16772.81|14062.49|11535.42|10391.93|7438.49|8789.89|0|38.32|128.12|760.26|5169.55|9869.88|9412.94|9240.9|8719.4|8962.34|7967.96|7447.56|7035.45999999999|5362.78|5769.77
202004|20200421|1114054000|회현동|0|36.78|144.1|816.499999999999|3000.4|8148.85|10931.58|15992.54|14836.49|17253.21|14658.03|11991.24|10789.43|8023.55|9298.6|0|44.67|142.35|852.589999999999|5218.47|10198.93|9963.20000000002|9939.32|9302.17|9575.98000000001|8492.56|8139.15|7862.88999999999|5639.27|6311.8
202004|20200422|1114054000|회현동|0|27.04|151.95|729.99|2843.61|8057.12|10936.57|15848.62|15345.87|16980.14|14719.7|11973.88|10619.2|7547.9|8705.39999999999|0|43.26|168.02|840.719999999999|5182.64|10164.95|10000.42|9580.15|9091.99|9382.24000000001|8213.33|7865.23999999999|7411.02|5289.26|5698.69
202004|20200423|1114054000|회현동|0|43.52|156.05|778.46|3177.02|8112.2|11113.61|16049.69|15320.9|17475.3|15037.93|12297.61|10818.02|7845.11|9093.66|0|55.8999999999999|143.44|898.890000000001|5509.43|10235.84|10102.79|9846.69999999999|9338.4|9551.2|8604.09|8195.4|7919.07|5421.56|6274.68999999999
202004|20200424|1114054000|회현동|0|45.25|215.13|975.249999999999|3768.94999999999|9703.66|11984.56|16605.61|15858.9|17854.61|15477.49|12933.26|11641.22|8512.6|9698.17|0|66.7000000000001|223.4|1032.64|6414.12|11641.75|10979.17|10374.33|9812.62000000001|10104.59|8919.59|8356.31|8377.76|5852.38|6569.57
202004|20200425|1114054000|회현동|0|90.03|542.79|1207.97|3394.75|7746.09|7967.37|7319.63|6431.46|7533.15|8107.02|8328.33|8682.63|6619.86|7738.01|0|147.69|716.689999999999|1288.65|4877.06|8554.77|7092.68|5874.22|5184.26|5950.16|6544.42|7173.76999999999|7448.43|5362.19|5863.2
202004|20200426|1114054000|회현동|1.09|98.0100000000001|492.65|1023.5|3015.72|6335.68999999999|5696.98999999999|5281.73|4576.98|5125.72|5707.7|5508.85|5645.42|4347.03|4932.11|0|121.38|544.8|1045.27|4024.38|6098.43|4719.34|3825.16|3474.5|3624.62|3619.98|3630.03|3383.58|2322.8|2690.29
202004|20200427|1114054000|회현동|0|38.58|185.87|848.099999999999|3237.47|8400.96000000001|11158.33|16217.17|15320.93|17398.01|14736.99|12198.42|10780.75|8012.54|9953.92000000001|0|53.33|175.3|828.319999999999|5395.05|10195.16|10147.11|9826.94|9439.66|9530.25000000001|8644.36999999999|8161.11|8555.26|6173.11|7626.63
202004|20200428|1114054000|회현동|0|35.7|198.36|902.450000000001|3390.08|8511.02000000001|11568.73|17167.34|15962.26|18219.55|15407.13|12857.02|11735.89|8476.96|10175.63|0|46.76|230.84|961.85|5627.7|11038.07|10972.93|10530.84|10073.05|10249.68|9244.12|9001.41000000001|9139.78|6884.71|7897.41
202004|20200429|1114054000|회현동|0|45.92|212.65|1012.46|3827.36|9954.15000000001|12500.27|17657.18|16846.89|19024.35|16404.19|13515.9|12174.97|8864.93999999999|10317.17|0|89.26|288.35|1096.23|6450.73|12270.48|11920.34|11400.08|10744.21|10890.54|9863.35|9403.31|9067.43|6868.22|7668.47
202004|20200430|1114054000|회현동|0|156.97|796.749999999999|1333.65|3309.08|7596.67|7255.57|7063.77|6403.95|7618.99|7594.08|7982.55|8092.43000000001|6089.47|7486.36|0.85|221.9|1034.68|1539.7|5254.15|8718.78999999999|7068.08000000001|6015.98|5637.73|6776.78|6991.52|7229.34|7862.68000000001|5868.98|6686.32
202004|20200401|1114055000|명동|0|39.38|176.64|768.729999999999|3453.3|9146.48|12443.82|16203.19|15891.76|18031.47|16140.4|12423.82|10381.14|7226.96|6704.39|0|48.68|210.59|1013.96|5894.9|10883.57|10310.28|9329.35|8173.55|8036.02|6475.2|5416.25|4645.86|2827.74|2890.8
202004|20200402|1114055000|명동|0|36.6|180.88|764.7|3468.39|9264.66000000001|12295.55|16073.96|16056.99|18271.69|16163.43|12718.15|10810.72|7197.08|6741.37|0|40.78|259.5|1056.92|5815.7|10984.86|10307.16|9147.83999999999|8266.45|7940.58|6475.70000000001|5264.51|4617.35|2778.91|2894.41
202004|20200403|1114055000|명동|0|58.8600000000001|206.55|865.26|3961.84|10307.45|12993.17|16493.5|15883.45|18309.04|16194.59|12964.06|11069.33|7468.5|6832.55|0|66.52|258.48|1152.42|6557.32000000001|11524.66|10678.58|9549.36|8563.99999999999|8354.37|6642.68999999999|5574.84|4812.62|2911.05|3064.13
202004|20200404|1114055000|명동|0|73.86|410.31|1017.12|3867|8068.67|8053.14|6638.62|5591.86000000001|6420.05000000001|6864.94999999999|6333.21|6502.49|4328.34|3941.5|0|91.48|502.73|1206.48|5375.95|8365.52|6349.76|4541.61|3800.37|4077.3|3806.02|3470.64|3130.64|1925.82|2038.73
202004|20200405|1114055000|명동|0|40.44|336.25|770.55|3006.63|5871|5345.81|4413.52|3652.3|4408.01|4638.34000000001|4336.23|4095.41|2629.39|2489.54|0|77.7199999999999|372.23|977.270000000001|3968.29|5459.92|4197.91|2950.21|2498.92|2713.95|2693.12|2403.81|2123.36|1268.66|1307.42
202004|20200406|1114055000|명동|0|36.95|120.19|715.02|3317.95|9243.28|12637.76|16438.76|16448.37|18569.93|16309.64|12501.47|10500.78|7357.73|6670.07|0|36.9|167.91|915.29|5605.11999999999|10758.01|10212.62|9263.78000000001|8188.61|7962.97|6404.55|5229.88|4705.11|2868.26|3031.01
202004|20200407|1114055000|명동|0|30.16|146.1|734.99|3401.61|9244.78999999999|12673.51|16720.45|16501.92|18751.3|16586.24|13047.5|11134.86|7528.62999999999|6809.6|0|37.8|164.18|1003.26|5709.29|11212.18|10608.91|9545.83|8596.56|8120.38|6465.22999999999|5499.87|4863.94|2940.19|3119.1
202004|20200408|1114055000|명동|0|43.3100000000001|148.35|847.02|3438.35|9670.81000000001|13424.43|17135.63|16977.05|19101.19|16390.08|12840.67|10958.12|7387.65|6821.87|0|35.84|208.3|1039.78|5952.53|11289.67|10829.69|9918.95000000001|8588.98000000001|8306.37|6719.04|5553.13|4872.1|2939.36|3176.35
202004|20200409|1114055000|명동|0|34.87|145.91|732.53|3478.49|9606.71000000001|13027.74|17204.24|17173.29|19030.82|16965.24|13272.88|11156.95|7706.99|6985.04|0|44.3500000000001|177.03|956.69|5995.48|11371.43|11032.22|9792.80000000001|8606.27|8307.39|6756.51|5659.94|4788.1|2892.69|2998.54
202004|20200410|1114055000|명동|0|34.75|183.09|880.269999999999|4146.36|10617.78|13761.04|17021.14|16376.12|18639.48|16664.37|13068.93|11234.26|7670.14|7081.52|0|52.23|236.33|1112.04|6907.98|12250.81|11128.72|9885.96999999999|8838.52000000001|8456.23|6761.46|5717.09|4970.98000000001|3042.38|3203.3
202004|20200411|1114055000|명동|0|65.91|404.7|1071.62|4025.16|8393.47|8245.7|6791.81|5655.45|6594.73|7098.61000000001|6661.02|6568.27|4345.74|4275.16|0|72.64|555.56|1319|5666.12999999999|8695|6772.5|4811.62|3949.88|4204.74|3980.31|3690.07|3344.37|2037.08|2160.44
202004|20200412|1114055000|명동|0|46.39|356.61|907.19|3366.24|6182.21|5530.99|4747.06|4052.53|4417.26|4871.62000000001|4478|4378.26|2962.6|2703.88|0|75.76|398.74|1104.77|4307.79|5856.63|4316.7|3233.91|2763.67|2952.94|2884.05|2672.03|2217.19|1412.3|1598.29
202004|20200413|1114055000|명동|0|29.04|170.43|730.119999999999|3590.16|9531.2|12788.75|16784.36|16980.86|18757.02|16410.85|12682.84|10712.48|7668.68|7175.67|0|43.08|199|989.419999999999|5870.24000000001|11305.04|10582.47|9686.71|8679.97|8149.03|6702.62|5558.87|4925.35|3035.28|3174.68
202004|20200414|1114055000|명동|0|51.77|178.5|778.199999999999|3875.46|10793.78|14278.6|18118.77|18000.9|19873.19|17644.06|13603.26|11511.6|7977.35|7540.46|0|66.3|240.35|1076.55|6681.06|12645.92|11897.41|10651.28|9285.93|8970.41|7135.18|5931.75|5318.01|3271.15|3468.5
202004|20200415|1114055000|명동|0|53.26|325.55|935.419999999999|3417.43|6654.24|6582.46000000001|6020.20000000001|5363.19|5970.22|6521.12|5873.37|5674.57|3810.07|3700.73|0|76.0499999999999|413.54|1175|4983.75|7173.61000000001|5385.28|4207.3|3565.23|4064.55|3618.32|3518.23|3056.73|1937.51|2072.76
202004|20200416|1114055000|명동|0|38.1|127.27|681.68|3667.53|9808.79|12968.77|17031.51|17007.52|18950.08|16695.33|12713.46|10907.54|7511.92000000001|7192.16999999999|0|33.42|153.96|955.579999999999|6458.82|11508.48|10997.12|9877.76|8476.38|8191.37|6847.00999999999|5683.78|5084.5|3028.68|3452.16
202004|20200417|1114055000|명동|0|42.71|153.01|739.679999999999|3850.09|10011.37|13150.91|16365.62|15817.68|17913.25|15874.48|12810.15|11034.75|7470.89|6876.33|0|40.3|148|982.590000000001|6382.4|11592.88|10868.56|9565.55|8331.36000000001|8087.05|6624.74000000001|5428.13|4625.58|2866.96|2988.83
202004|20200418|1114055000|명동|0|110.46|551.77|1214.73|4321.92|9198.94999999999|8959.3|7621.42000000001|6257.9|7108.62|7762.86|7141.3|7215.91000000001|4873.85|4690.01|0|143.82|628.16|1495.02|6304.73|9573.87000000001|7824.34000000001|5692.02|4533.1|4900.47|4556.44|4301.25|3912.75|2323.58|2577.3
