STD_YM|STD_YMD|HDONG_CD|HDONG_NM|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
201904|20190401|1135069500|상계6.7동|2376.08|1800.47|1452|1383.2|1685.79|3101.56|5759.5|10195.25|13026.39|11702.98|9634.18|8684.98|8680.35|9061.97|9939.55|10330.69|10668.35|11668.55|12740.44|11794.54|8462.7|7070.91|6363.95|4615.97
201904|20190401|1135070000|상계8동|837.53|570|406.84|352.24|366.18|743.4|1519.92|2451.74|3066.41|2434.7|2262.09|2129.7|2176.89|2227.98|2790.3|3042.08|2976.55|3345.27|3850.73|3940.69|2804.32|2401.82|2352.06|1572.4
201904|20190401|1135071000|상계9동|297.69|182.78|127.21|89.66|115.48|230.86|560.48|1377.23|1765.69|1090.93|1007.89|919.54|1014.8|1050.89|1165.62|1443.89|1431.31|1794.81|2082.82|2110.16|1515.81|1339.22|1256.82|806.12
201904|20190401|1135072000|상계10동|464.16|279.35|210.79|144.41|200.03|491.07|980.21|2237.79|2701.04|2040.58|1700.85|1547.97|1533.24|1662.62|1931.66|2138.57|2144.63|2464.32|2740.7|2613.48|1981.54|1623.63|1538.02|1043.71
201904|20190401|2711051700|동인동|696.37|509.52|413.2|314.5|341.72|588.57|1219.62|3053.86|5877.97|4951.27|3858.13|3423.75|3068.42|3381.84|3584.56|3513.85|3664.99|3703.07|4293.95|3016.61|2203.58|2016.44|1653.65|1082.43
201904|20190401|2711054500|삼덕동|713.49|541.06|447.37|355.56|356.77|460.9|892.98|2234.05|4409.35|4102.2|3450.07|3204.06|2921.58|3358.33|3610.94|3290.51|3139|3423.04|3683.14|2802.32|1937.28|1749.54|1505.23|1035.7
201904|20190401|2711056500|성내1동|1189.81|930.27|766.34|620.39|613.85|882.88|1893.43|4825.32|9337.67|9463.78|8132.24|7527.5|7786.66|7864.6|8192.57|7873.16|7909.75|8492.66|9904.56|6958.63|4633.31|3881.91|3408.13|2037.42
201904|20190401|2711057500|성내2동|909.75|669.51|535.72|417.31|476.33|811.32|1987.72|5647.8|10659.03|9754.72|8218.84|7654.55|7810.99|7766.65|8222.43|7805.64|8027.65|7958.89|9559.77|6414.77|4450.46|3682.36|3157.88|1763.87
201904|20190401|2711058500|성내3동|498.25|415.42|370.72|323.53|371.63|444.52|784.16|1760.4|2861.78|2420.57|2418.52|2210.67|2122.17|2156.53|2220.43|2174.93|2225.23|2300.05|2666.06|1875.38|1439.36|1248.52|1064.46|687.8
201904|20190401|2711059500|대신동|393|327.31|278.98|229.4|255.69|384.24|838.69|2093.69|4141.35|3699.28|3773.28|3694.7|3637.56|3544.59|3664.22|3506.09|3601.49|3267.71|3815.77|2436.34|1773.24|1668.11|1371.42|861.92
201904|20190401|2711064000|남산1동|525.37|461.35|391.47|366.15|351.97|487.65|857.58|2148.33|3585.39|3004.99|2624.05|2504.42|2511.98|2598.68|2586.79|2614.1|2872.79|3125.39|3654.87|2412.64|1819.63|1773.64|1448.29|1020.96
201904|20190401|2711065000|남산2동|436.33|346.01|313.59|264.49|267.08|451.09|967.38|2268.52|4467.23|3989.54|3196.76|2992.55|2929.49|2977.79|3028.81|3002.51|3230.48|3313.68|4099.99|2609.89|1839.08|1642.81|1519.38|896.67
201904|20190401|2711066000|남산3동|136.5|102.48|76.46|63.83|52.55|84.94|190|473.16|974.07|670.55|657.77|567.62|611.99|633.41|621.52|667.39|709.28|751|962.45|736.36|469.88|450.18|386.27|250.73
201904|20190401|2711067000|남산4동|275.96|175.62|124.72|102.51|100.79|166.28|401.38|931.21|2000.61|1451.51|1238.13|1155.4|1170.16|1277.79|1331.25|1415.07|1550.02|1587.44|2056.9|1468.43|1073.46|1069.68|906.4|515.57
201904|20190401|2711068000|대봉1동|967.43|813.14|689.32|628.45|647.6|737.83|1200.94|2577.26|5031.49|4679.02|3973.32|3942.07|3724.6|4124.14|4211.44|4204.32|4118.17|4280.44|4822.16|3647.02|2643.85|2461.74|2085.81|1472.22
201904|20190401|2711069000|대봉2동|65.92|63.61|44.12|38.07|40.67|48.95|93.81|277.5|569.91|502.15|455.23|387.7|372.4|424.98|420.4|400.16|443.67|471.05|600.12|453.02|302.31|286.6|250.49|146.25
201904|20190401|2726051000|범어1동|653.65|395.14|331.88|260.22|236.71|392.9|1067.85|2576.13|4585.23|3911.83|3632.37|3449.37|3575.21|3508.37|3881.96|4031.38|4083.91|4357.86|4989.05|3990.29|3012.52|2804.82|2529.58|1532.63
201904|20190401|2726052000|범어2동|788.94|521.93|389.2|341.94|313.05|564.93|1337.48|3500.63|6173.51|5077.76|4210.27|3978.38|3938.52|4130.58|4544.79|4645.43|5150.59|5239.22|6010.6|4799.34|3450.35|3186.9|3108.4|1657.65
201904|20190401|2726053000|범어3동|515.59|391.82|297.7|268.59|262.07|388.48|804.06|1830.25|3623.83|2821.7|2430.4|2185.49|2141.28|2198.43|2547.21|2557.33|2802.28|2966.5|3406.09|2617.32|1986.9|1811.5|1783.27|1002.75
201904|20190401|2726054000|범어4동|572.99|392.77|257.41|197.11|181.49|429.1|903.11|3202.63|4702.15|2986.38|2613.45|2462.32|2785.94|2717.22|3121.81|3480.54|3984.31|4055.95|5112.81|4294.54|2945.84|2901.29|2984.62|1452.25
201904|20190401|2726055000|만촌1동|1111.45|664.38|544.69|465.16|495.77|1050.77|1961.23|4371.12|6772.74|5440.98|5073.81|4918.81|4813.46|4760.71|5381.67|5561.91|6255.35|6313.8|7257.43|5825.3|4560.89|4006.98|3388.06|1975.06
201904|20190401|2726056000|만촌2동|1037.25|787.54|698.1|605.54|641.05|871.96|1611.81|3842.93|5167.96|3953.69|3343.74|3287.32|3306.86|3295.06|3234.24|3742.86|4039.87|4308.58|5333.41|4252.07|3189.12|2969.14|3132.75|1826.85
201904|20190401|2726056100|만촌3동|574.16|406.8|312.93|255.11|247.5|373.32|859.56|2863.47|3619.82|2338.87|1921.51|1819.44|1792.29|1884.54|1828.75|2280.15|2465.94|2529.66|3105.75|2643.94|1990.17|1915.71|2061.39|1178.71
201904|20190401|2726057000|수성1가동|1096.25|911.46|763.33|706.82|688.21|809.51|1260.5|2670.79|4581.52|3585.38|2977.98|2855.5|2762.31|2925.69|3269.68|3439.76|3746.58|4187.09|4983.88|4000.2|2967.63|2786.95|2668.66|1801.44
201904|20190401|2726058000|수성2.3가동|562.14|430.14|325.5|287.64|231.65|365.21|774.29|1896.85|3785.56|2885.96|2493.05|2341.97|2359.86|2469.55|2839.42|3021.31|3133.64|3459.67|4063.71|3215.58|2336.53|2138.04|2045|1132.77
201904|20190401|2726059000|수성4가동|1728.03|1534.29|1435.74|1327.03|1309.44|1471.53|1969.06|3212.94|5056.73|3885.82|3169.06|3029.44|2900.41|3118.9|3360.92|3409.65|3639.79|4257.38|5071.51|4287.99|3419.61|3218.51|3078.99|2315.29
201904|20190401|2726060100|황금1동|722.4|479.85|323.82|258.69|235.34|380.06|920.17|2278.36|3031.41|2289.81|2031.03|1798.37|1977.5|2033.03|2351.03|2628.29|3263.86|3211.17|3790.36|3581.96|2663.6|2526.74|2530.92|1637.61
201904|20190401|2726060200|황금2동|825.91|599.31|442.27|343.73|306.24|404.06|822.59|1811.89|3345.07|3143.18|2824.53|2826.27|3086.1|3041.41|3193.98|3639.79|3829.75|3954.3|4575.82|3999.82|3210.12|3419.9|2601.15|1718.26
201904|20190401|2726061000|중동|633.34|453.6|387.91|314.42|310.98|405.65|883.89|1517.79|2756.25|2654.06|2413.55|2345.8|2480.88|2457.45|2551.38|2780.16|2785.76|3088.68|3404.4|2931.65|2155.22|1955.83|1705.71|1083.66
201904|20190401|2726062000|상동|847.5|635.7|410.52|287.53|327.03|465.36|987.34|2007.06|3533.67|3227.07|3258.5|3371.16|3728.39|3731.78|3718.65|3902.04|4227.3|4500.13|5112.88|4270.37|3286.59|2931.14|2481.33|1615.95
201904|20190401|2726063000|파동|369.14|237.96|138.1|115.24|142.33|279.6|600.13|1282.11|2035.69|1952.99|1892.19|1801.11|2063.76|1959.33|2182.72|2353.43|2671.47|2831.78|2715.8|2439.68|1790.82|1560.07|1412.36|853.22
201904|20190401|2726064000|두산동|1701.06|1409.02|1086.24|909.21|864.08|1018.82|1560.92|2884.27|4463.82|4390.25|4633.64|4946.77|6150.08|6149.22|5959.44|6035.37|6168.42|6655.55|7308.71|7045.84|5731.62|5198.22|4479.14|3096.34
201904|20190401|2726065100|지산1동|734.25|526.96|358.62|277.42|285.65|408.55|881.44|2192.28|3887.71|3063.01|2775.1|2710.19|2986.48|3068.96|3241.23|3529.11|3844.79|4279.22|4658.52|4045.16|3072.7|2850.74|2622.28|1622.63
201904|20190401|2726065200|지산2동|394.06|265.96|192.39|136.65|108.59|169.71|418.85|930.74|1651.16|1515.85|1470.32|1394.09|1572.71|1650.62|1783.56|1895.65|2144.71|2271.23|2685.42|2421.79|1798.29|1563.39|1476.76|857.53
201904|20190401|2726066100|범물1동|374|266.95|171.79|126.86|168.84|271.13|712.63|1333.3|2337.09|1770.81|1559.94|1607.54|1621.56|1636.41|1614.5|1826.62|2109.62|2386.38|2686.45|2253.36|1498.73|1443.9|1308.86|850.01
201904|20190401|2726066200|범물2동|454.24|310.54|236.52|204.42|152.56|295.68|589.84|969.21|1986.09|1351.64|1277.76|1224.3|1507.46|1343.28|1488.8|1638.11|1795.05|1911.86|2078.15|1891.11|1412.7|1351.51|1340.55|868.95
201904|20190401|2726067000|고산1동|1493.9|963.09|665.5|548.75|597.15|978.85|2165.19|5166.75|7227.79|5917.37|5702.32|5381.92|5830.6|5825.99|5910.4|6358.87|7193.66|7925.22|9329.43|8068.41|6012.37|5298.32|4703.91|2932.93
201904|20190401|2726068000|고산2동|1994.38|1105.56|705.49|612.23|731.71|1717.1|4493.79|10275.31|14823.11|11447.9|10645.65|10094.68|10264.68|10537.3|10358.11|11206.97|12522.1|13760.41|16043.1|12110.2|8747.83|7820.34|6811.2|4195.96
201904|20190401|2726069000|고산3동|691.5|442.41|334.48|267.2|269.5|415.44|871.46|1866.05|2539.47|2527.37|2213.98|2099.5|2196.11|2219.16|2307.35|2590.49|3112.15|3304.13|3890.27|3303.39|2527.1|2466.93|2033.9|1261.91
201904|20190402|1114052000|소공동|1669.48|1005.08|716.59|707.51|928.58|2309.32|5663.2|15182.98|35241.76|19845.9|12462.55|12113.91|11444.64|11964.68|10266.51|13113.32|11309.38|11676.61|16217.71|10901.8|6901.07|6051.49|5628.51|3422.11
201904|20190402|1114054000|회현동|1703.58|966.16|749.77|629.18|894.47|2657.88|6794.24|15475.34|33051.18|23216.14|15689.69|16421.47|16154.13|16215.98|13142.05|16528.64|14889.83|14651.81|17872.54|12749.64|8451.98|7853.27|6740.52|4210.35
201904|20190402|1114055000|명동|1886.43|1134.65|803.52|745.9|1134.58|2606.82|7316.99|22965.27|46652.97|27937.94|18065.87|17669.15|17051.9|16522.75|13258.87|16439.12|15006.91|16453.11|19985.17|13996.79|9062.22|8110.09|6679.58|4497.46
201904|20190402|1114057000|필동|1286.18|695.66|588.15|615.71|626.86|923.94|3307.24|8275.88|16816.45|11106.29|7427.36|7116.4|6350.04|6634.3|5841.61|7010.72|6694.28|8040.88|11206.15|8557.27|5044.67|5001.52|4393.51|2532.79
201904|20190402|1114058000|장충동|755.26|468.41|375.25|328.78|377.39|641.4|1548.49|3542.86|7240.74|5030.51|4864.6|4655.28|4114.43|4584.12|3663.49|4706.58|4112.99|4284.01|5232.08|3922.15|3045.95|2393.54|1875.51|1232.83
201904|20190402|1114059000|광희동|2070.49|1315.37|1024.73|994.83|1137.19|1686.57|4843.57|11070.2|23782.88|15063.78|11874.15|11400.47|10807.86|11554.66|10047.5|11982.47|11185.4|12373.68|17920.56|12101.08|8388.47|7231|6676.65|4023.52
201904|20190402|1114060500|을지로동|758.36|347.83|249.66|268.59|420.69|1010.99|3287.53|9084.2|20982.57|11925.6|7106.64|6910.54|6306.34|6014.92|5268.94|7065.48|6577.82|7688.94|12647.83|8513.47|4291.18|3951.21|3051.14|2119.83
201904|20190402|1114061500|신당동|3269.45|2139.58|1854.01|1637|1503.52|1889.31|3070.27|5698.41|10434.44|7475.63|5857.42|5276.48|4994.49|4951.65|4220.83|5429.71|4987|5487.25|7094.07|7049.35|6064.95|5722.24|5165.26|4814.99
201904|20190402|1114062500|다산동|1674.71|1363.55|1348.99|1229.91|1244.67|1512.26|2136.37|3676.58|6107.82|4340.76|3414.98|3372.01|3473.8|3466.69|2951.5|3569.99|3607.29|4331.48|5522.07|4634.06|3547.03|3256.45|3144.89|2297.32
201904|20190402|1114063500|약수동|1463.22|959.18|881.72|801.87|807.86|1092.18|1924.77|4459.61|7485.37|4729.82|3649.82|3444.06|3379.32|3524.7|2969.45|3775.3|3939.72|4835.77|7021.63|5384.52|4229.36|3612.9|3315.47|2420.64
201904|20190402|1114064500|청구동|450.31|304.9|299.75|246.66|262.36|353.76|665.21|1437.22|2882.21|1712.77|1076.3|1022.7|1113.18|1136.16|914.75|1245.11|1323.45|1622.86|2514.64|1904.56|1235.38|1183.92|1297.89|801.78
201904|20190402|1114065000|신당5동|591.27|272.07|220.01|182.57|207.21|385.06|927.11|2230.07|4362.77|2707.18|2077.45|1792.12|1677.9|1652.99|1442.86|2184.74|2095.75|2381.66|3594.61|2930.83|1899.99|1594.31|1680.12|1123.01
201904|20190402|1114066500|동화동|473.89|338.5|298.02|256.52|245.2|326.66|633.55|1180.93|2322.11|1586.44|1258.82|1179.04|1276.15|1280.36|1115.62|1358.23|1410.12|1634.48|2173.17|1761.13|1202.94|1174.45|1169.3|732.92
201904|20190402|1114067000|황학동|713.65|311.62|244.33|218.84|222.33|489.96|1208.55|3109.7|5803.76|3568.93|2776.37|2488.55|2240.11|2386.83|1918.09|3037.8|2809.96|2932.08|4712.87|3471.77|2523.8|1967.58|2167.61|1408.83
201904|20190402|1114068000|중림동|451.72|265.47|192.55|183.36|192.33|451.71|930.22|2514.04|5263.09|3028.95|1871.23|1867.58|1704.95|1911.46|1633|2011.59|1942.87|2362.98|3676.72|2823.74|1719.29|1708.65|1456.11|1027.62
201904|20190402|1135056000|월계1동|1095.55|666.56|464.24|375.24|422.62|895.8|1912.58|3618.51|5222.32|4030.18|3272.84|3310.22|3195.1|3205.95|2643.58|3934.82|4016.78|4930.19|5691.73|5416.11|3382.44|3140.78|2908.55|2154.49
201904|20190402|1135057000|월계2동|760.16|507.98|399.9|349.83|389.25|637.44|1131.77|2619.23|2874.83|2984.37|3150.95|2753.1|2600.32|2938.28|2463.17|3256.22|3207.17|3517.34|3402.13|3267.03|2629.36|1973|2061.03|1241.24
201904|20190402|1135058000|월계3동|1554.14|1031.93|726.52|614.24|676.65|1380.86|2775.64|4971.28|6393.93|5287.49|5342.35|4949.04|4553.08|5078.51|4381.47|6081.29|5765.78|6238.22|7444.25|6743.13|5733.4|4427.72|4547.58|2799.54
201904|20190402|1135059500|공릉1동|2428.77|1752.01|1265.66|1091.45|1167.9|2048.24|3910.1|8982.63|13781.22|9467.11|7793.89|7138.05|7030.78|7306.16|6185.33|8644.25|9190.42|10454.56|13341.37|12875.24|9099.02|6995.99|7604.42|4546.37
201904|20190402|1135060000|공릉2동|2813.92|1957.02|1271.23|1046.9|1150.57|1957.77|4056.4|9279.94|14266.47|11282.39|9837.15|10151.84|10476.07|10509.91|8734.71|11337.18|10825.52|12150.35|12375.6|10746.76|7861.05|6921.6|6516.29|4389.83
201904|20190402|1135061100|하계1동|1145.78|620|412.93|342.9|385|749.81|1672.76|4202.43|5378.09|4706.87|4173.24|3987.4|4136.76|4725.08|3720.35|5102.5|5184.81|5290.71|5769.94|4903.04|3980.12|3266.32|3259.51|1869.39
201904|20190402|1135061200|하계2동|1255.16|637.28|430.1|341.99|380.36|759.09|1946.91|4190.5|5264.38|3716|3184.16|2982.43|2978.99|3152.28|2745.43|3930.08|4236.45|4772.62|5795.33|5037.15|3895.37|3533.03|3140.97|2187.41
201904|20190402|1135061900|중계본동|1145.53|887.12|782.68|721.63|728.44|769.82|983.47|1860.88|2134.13|1619.75|1544.45|1564.07|1677.06|1688.45|1550.51|2277.26|2324.41|2704.21|2698.93|2579.97|2121.47|1994.85|2034.95|1493.74
201904|20190402|1135062100|중계1동|613.09|338.95|210.74|161.68|179.24|299.96|469.15|1706.57|1918.74|1507.15|1384.84|1358.34|1460.42|1765.1|1450.4|2389.77|2446.55|3212.36|3176.05|2903.79|2173.42|1955.9|1868.63|1075.56
201904|20190402|1135062400|중계4동|795.52|479.58|365|337.1|302.08|427.64|744.49|1934.58|2413.27|1959.67|1727.29|1739.88|1677.89|1941.74|1723.2|2189.77|2286.85|2415.2|2880.48|2811.32|2225.75|1873.39|1904.64|1198.5
201904|20190402|1135062500|중계2.3동|1277.29|652.8|386.79|298.68|368.5|815.48|1980.93|4553.77|6430.06|4604.69|3628.4|3565.75|3526.83|3875.31|3147.41|4829.9|4719.33|5570.61|6294.74|6586.07|4398.91|4191.2|3986.73|2535.98
201904|20190402|1135063000|상계1동|1703.1|965.4|684.01|590.74|708.9|1291.15|2789.27|5193.23|7437.95|5674.64|5006.72|4793.96|4913.9|5110.54|4485.85|6033.25|6344.88|7701.65|8820.9|8551.67|5327.21|4636.4|4276.27|3049.88
201904|20190402|1135064000|상계2동|1442.62|793.49|613.28|521.25|648.71|963.32|1803.98|3846.26|5718.21|4770.13|4016.11|3597.46|3634.42|4091.87|3431.19|4497.45|4896.2|5946.94|7570.65|6976.71|4619.21|3720.24|3556.71|2292.27
201904|20190402|1135066500|상계3.4동|1753.77|1554.78|1440.37|1390.7|1419.5|1557.66|1835.16|2431.97|2611.32|2340.49|2231.2|2281.85|2224.87|2219.76|2066.83|2377.6|2485.91|2677.91|2943.29|2816.15|2437.55|2314.46|2204.07|1942.07
201904|20190402|1135067000|상계5동|630.04|417.34|296.33|261.43|255.76|342.94|690.43|1352.71|1751.25|1577.61|1382.44|1322.68|1302.75|1402.69|1328.67|1925.02|1870.42|2179.21|2810.64|2752.36|1974.12|1636.01|1728.87|1090.45
201904|20190402|1135069500|상계6.7동|2880.77|2074.66|1572.21|1422.34|1645.4|2655.52|5791.36|9844.27|13131.76|11601.02|9727.72|9158.63|8647.45|9419.46|8408.46|10566.09|10944.75|12178.22|13751.4|12079.4|8653.94|7364.3|6702.22|4771.34
201904|20190402|1135070000|상계8동|977.34|653.43|430.62|362.88|405.77|717.71|1730.87|2596.68|3308.82|2741.67|2353.83|2270.41|2155.2|2406.53|2120.05|2986.41|3084.11|3370.13|4049.72|3917.51|2929.4|2538.65|2390.12|1696.06
201904|20190402|1135071000|상계9동|447.18|264.03|144.73|109.1|158.18|264.24|541.3|1435.83|1751.62|1167.02|979.64|918.09|1058.73|1061.43|935.32|1550.03|1529.51|1704.84|2151.26|2329.71|1580.99|1362.99|1298.43|858.2
201904|20190402|1135072000|상계10동|619.82|374.86|243.61|198.73|230.18|430.63|1104.84|2259.34|2948.09|2166.84|1751.45|1610.31|1570.21|1828.63|1578.01|2141.64|2155.29|2431.32|2896.07|2716.44|1960.81|1717.69|1524.33|1133.16
201904|20190402|2711051700|동인동|673.5|549|514.77|385.06|349.12|531.49|1103.95|2494.03|5523.71|4330.1|3900.36|3719.22|2990.63|3427.79|2792.27|3978.6|3503.42|3783.63|4153.72|3285.23|2372.4|2156.44|1768.32|1182.73
